,Time,Color,Move,Black,White
0, 0.000, X ,"(F, 4)",4,1
1, 0.086, O ,"(D, 3)",3,3
2, 0.002, X ,"(C, 5)",5,2
3, 0.171, O ,"(F, 5)",4,4
4, 0.001, X ,"(F, 6)",6,3
5, 0.350, O ,"(G, 4)",5,5
6, 0.001, X ,"(E, 3)",8,3
7, 0.569, O ,"(D, 2)",7,5
8, 0.001, X ,"(H, 4)",10,3
9, 0.452, O ,"(G, 5)",9,5
10, 0.001, X ,"(E, 2)",11,4
11, 1.512, O ,"(F, 1)",10,6
12, 0.001, X ,"(D, 1)",13,4
13, 1.220, O ,"(C, 2)",12,6
14, 0.000, X ,"(H, 6)",15,4
15, 0.731, O ,"(C, 4)",14,6
16, 0.001, X ,"(B, 3)",17,4
17, 0.648, O ,"(F, 3)",16,6
18, 0.001, X ,"(G, 2)",18,5
19, 1.027, O ,"(E, 6)",16,8
20, 0.001, X ,"(F, 2)",20,5
21, 1.395, O ,"(H, 1)",18,8
22, 0.000, X ,"(D, 7)",20,7
23, 1.196, O ,"(E, 1)",18,10
24, 0.000, X ,"(G, 1)",21,8
25, 1.496, O ,"(C, 3)",20,10
26, 0.000, X ,"(B, 2)",24,7
27, 1.083, O ,"(D, 6)",22,10
28, 0.001, X ,"(H, 3)",24,9
29, 1.214, O ,"(A, 1)",22,12
30, 0.001, X ,"(G, 3)",27,8
31, 0.769, O ,"(B, 6)",26,10
32, 0.000, X ,"(C, 6)",31,6
33, 0.891, O ,"(B, 5)",29,9
34, 0.000, X ,"(A, 2)",31,8
35, 1.377, O ,"(B, 1)",30,10
36, 0.000, X ,"(A, 5)",32,9
37, 1.243, O ,"(A, 4)",31,11
38, 0.000, X ,"(A, 6)",33,10
39, 0.905, O ,"(A, 3)",32,12
40, 0.000, X ,"(C, 1)",34,11
41, 0.316, O ,"(H, 5)",32,14
42, 0.000, X ,"(B, 4)",36,11
43, 0.389, O ,"(G, 6)",33,15
44, 0.001, X ,"(G, 7)",37,12
45, 0.195, O ,"(H, 2)",33,17
46, 0.231, O ,"(A, 7)",27,24
47, 0.001, X ,"(B, 7)",29,23
48, 0.328, O ,"(A, 8)",26,27
49, 0.000, X ,"(C, 7)",29,25
50, 0.190, O ,"(E, 8)",26,29
51, 0.000, X ,"(D, 8)",28,28
52, 0.082, O ,"(H, 7)",26,31
53, 0.001, X ,"(B, 8)",28,30
54, 0.042, O ,"(C, 8)",22,37
55, 0.000, X ,"(E, 7)",24,36
56, 0.009, O ,"(H, 8)",21,40
57, 0.000, X ,"(F, 7)",24,38
58, 0.000, O ,"(F, 8)",16,47
59, 0.000, X ,"(G, 8)",20,44
