,Time,Color,Move,Black,White
0, 0.024, X ,"(E, 3)",4,1
1, 0.000, O ,"(D, 3)",3,3
2, 0.053, X ,"(C, 2)",5,2
3, 0.001, O ,"(F, 5)",4,4
4, 0.061, X ,"(C, 4)",6,3
5, 0.001, O ,"(D, 2)",4,6
6, 0.122, X ,"(C, 1)",6,5
7, 0.000, O ,"(F, 2)",5,7
8, 0.096, X ,"(F, 4)",7,6
9, 0.001, O ,"(G, 3)",6,8
10, 0.162, X ,"(E, 2)",8,7
11, 0.000, O ,"(B, 3)",7,9
12, 0.204, X ,"(A, 4)",9,8
13, 0.000, O ,"(A, 2)",8,10
14, 0.184, X ,"(G, 4)",10,9
15, 0.000, O ,"(D, 1)",7,13
16, 0.228, X ,"(E, 1)",9,12
17, 0.000, O ,"(G, 5)",6,16
18, 0.123, X ,"(C, 6)",8,15
19, 0.000, O ,"(C, 5)",7,17
20, 0.143, X ,"(B, 4)",10,15
21, 0.001, O ,"(B, 7)",9,17
22, 0.252, X ,"(C, 7)",12,15
23, 0.000, O ,"(F, 1)",11,17
24, 0.300, X ,"(F, 3)",13,16
25, 0.001, O ,"(C, 3)",12,18
26, 0.347, X ,"(H, 3)",14,17
27, 0.001, O ,"(B, 1)",11,21
28, 0.224, X ,"(A, 8)",13,20
29, 0.000, O ,"(H, 4)",12,22
30, 0.103, X ,"(A, 3)",17,18
31, 0.001, O ,"(C, 8)",12,24
32, 0.186, X ,"(A, 1)",14,23
33, 0.000, O ,"(A, 7)",13,25
34, 0.123, X ,"(B, 5)",15,24
35, 0.000, O ,"(A, 5)",13,27
36, 0.105, X ,"(B, 2)",16,25
37, 0.000, O ,"(G, 2)",14,28
38, 0.074, X ,"(G, 6)",17,26
39, 0.001, O ,"(E, 6)",16,28
40, 0.138, X ,"(H, 5)",20,25
41, 0.000, O ,"(G, 7)",19,27
42, 0.057, X ,"(B, 6)",24,23
43, 0.000, O ,"(A, 6)",19,29
44, 0.046, X ,"(D, 6)",21,28
45, 0.000, O ,"(D, 7)",18,32
46, 0.043, X ,"(H, 1)",20,31
47, 0.000, O ,"(H, 2)",19,33
48, 0.034, X ,"(H, 6)",22,31
49, 0.000, O ,"(H, 7)",18,36
50, 0.036, X ,"(G, 1)",27,28
51, 0.000, O ,"(F, 6)",26,30
52, 0.018, X ,"(H, 8)",38,19
53, 0.000, O ,"(E, 7)",37,21
54, 0.015, X ,"(B, 8)",43,16
55, 0.000, O ,"(D, 8)",41,19
56, 0.004, X ,"(F, 7)",51,10
57, 0.000, O ,"(E, 8)",45,17
58, 0.001, X ,"(F, 8)",50,13
59, 0.000, O ,"(G, 8)",47,17
