,Time,Color,Move,Black,White
0, 0.000, X ,"(F, 4)",4,1
1, 0.001, O ,"(D, 3)",3,3
2, 0.002, X ,"(C, 6)",5,2
3, 0.002, O ,"(F, 5)",4,4
4, 0.000, X ,"(C, 3)",6,3
5, 0.004, O ,"(B, 3)",5,5
6, 0.000, X ,"(F, 6)",7,4
7, 0.002, O ,"(C, 4)",6,6
8, 0.001, X ,"(E, 3)",8,5
9, 0.003, O ,"(F, 2)",7,7
10, 0.001, X ,"(B, 4)",10,5
11, 0.003, O ,"(A, 5)",9,7
12, 0.001, X ,"(E, 2)",12,5
13, 0.003, O ,"(D, 2)",11,7
14, 0.001, X ,"(G, 1)",13,6
15, 0.003, O ,"(C, 5)",12,8
16, 0.000, X ,"(E, 1)",14,7
17, 0.002, O ,"(E, 6)",13,9
18, 0.001, X ,"(C, 1)",15,8
19, 0.002, O ,"(G, 6)",14,10
20, 0.000, X ,"(E, 7)",16,9
21, 0.004, O ,"(D, 6)",15,11
22, 0.002, X ,"(H, 7)",17,10
23, 0.003, O ,"(B, 6)",16,12
24, 0.000, X ,"(G, 5)",18,11
25, 0.002, O ,"(E, 8)",17,13
26, 0.001, X ,"(B, 5)",21,10
27, 0.002, O ,"(A, 4)",20,12
28, 0.000, X ,"(A, 7)",22,11
29, 0.005, O ,"(A, 6)",21,13
30, 0.000, X ,"(C, 7)",24,11
31, 0.002, O ,"(A, 8)",23,13
32, 0.000, X ,"(F, 8)",25,12
33, 0.002, O ,"(D, 7)",24,14
34, 0.000, X ,"(A, 3)",28,11
35, 0.006, O ,"(B, 7)",27,13
36, 0.000, X ,"(C, 8)",32,9
37, 0.003, O ,"(C, 2)",31,11
38, 0.000, X ,"(A, 2)",33,10
39, 0.002, O ,"(A, 1)",31,13
40, 0.000, X ,"(B, 8)",35,10
41, 0.002, O ,"(F, 1)",31,15
42, 0.000, X ,"(B, 2)",33,14
43, 0.002, O ,"(H, 1)",32,16
44, 0.000, X ,"(D, 8)",34,15
45, 0.004, O ,"(F, 3)",28,22
46, 0.000, X ,"(G, 2)",31,20
47, 0.002, O ,"(F, 7)",24,28
48, 0.000, X ,"(G, 4)",31,22
49, 0.001, O ,"(H, 2)",25,29
50, 0.000, X ,"(G, 7)",29,26
51, 0.002, O ,"(H, 8)",24,32
52, 0.000, X ,"(B, 1)",28,29
53, 0.001, O ,"(G, 8)",21,37
54, 0.000, X ,"(D, 1)",24,35
55, 0.003, O ,"(G, 3)",19,41
56, 0.000, X ,"(H, 3)",24,37
57, 0.001, O ,"(H, 4)",21,41
58, 0.000, X ,"(H, 5)",24,39
59, 0.000, O ,"(H, 6)",21,43
