,Time,Color,Move,Black,White
0, 0.001, X ,"(D, 6)",4,1
1, 0.244, O ,"(C, 4)",3,3
2, 0.001, X ,"(F, 3)",5,2
3, 0.475, O ,"(F, 4)",4,4
4, 0.001, X ,"(G, 3)",6,3
5, 0.890, O ,"(G, 4)",5,5
6, 0.001, X ,"(E, 3)",7,4
7, 2.261, O ,"(D, 2)",6,6
8, 0.001, X ,"(F, 5)",8,5
9, 2.161, O ,"(E, 2)",7,7
10, 0.001, X ,"(H, 4)",9,6
11, 3.174, O ,"(H, 3)",8,8
12, 0.001, X ,"(D, 3)",10,7
13, 3.753, O ,"(C, 3)",9,9
14, 0.000, X ,"(B, 3)",11,8
15, 4.085, O ,"(A, 3)",10,10
16, 0.001, X ,"(G, 2)",13,8
17, 6.386, O ,"(H, 5)",10,12
18, 0.001, X ,"(B, 2)",12,11
19, 9.487, O ,"(B, 4)",7,17
20, 0.001, X ,"(D, 1)",11,14
21, 7.476, O ,"(A, 1)",10,16
22, 0.001, X ,"(G, 5)",14,13
23, 2.944, O ,"(H, 1)",13,15
24, 0.000, X ,"(B, 5)",15,14
25, 3.300, O ,"(E, 1)",14,16
26, 0.000, X ,"(A, 4)",16,15
27, 4.474, O ,"(C, 1)",15,17
28, 0.001, X ,"(F, 1)",17,16
29, 3.785, O ,"(G, 1)",16,18
30, 0.001, X ,"(F, 2)",18,17
31, 2.031, O ,"(C, 2)",17,19
32, 0.000, X ,"(B, 1)",23,14
33, 1.313, O ,"(A, 2)",21,17
34, 0.000, X ,"(H, 2)",23,16
35, 0.937, O ,"(H, 6)",20,20
36, 0.001, X ,"(G, 6)",22,19
37, 1.147, O ,"(A, 5)",20,22
38, 0.000, X ,"(H, 7)",25,18
39, 0.622, O ,"(A, 6)",21,23
40, 0.000, X ,"(B, 6)",24,21
41, 0.485, O ,"(B, 7)",20,26
42, 0.000, X ,"(B, 8)",27,20
43, 0.396, O ,"(C, 6)",21,27
44, 0.000, X ,"(C, 5)",23,26
45, 1.388, O ,"(H, 8)",17,33
46, 0.000, X ,"(A, 7)",19,32
47, 0.610, O ,"(G, 7)",15,37
48, 0.000, X ,"(C, 7)",17,36
49, 0.145, O ,"(F, 6)",14,40
50, 0.000, X ,"(F, 7)",19,36
51, 0.119, O ,"(D, 8)",17,39
52, 0.000, X ,"(C, 8)",19,38
53, 0.041, O ,"(F, 8)",13,45
54, 0.000, X ,"(E, 8)",15,44
55, 0.011, O ,"(E, 6)",12,48
56, 0.000, X ,"(E, 7)",14,47
57, 0.001, O ,"(A, 8)",8,54
58, 0.000, X ,"(G, 8)",13,50
59, 0.000, O ,"(D, 7)",7,57
