,Time,Color,Move,Black,White
0, 0.023, X ,"(E, 3)",4,1
1, 0.001, O ,"(F, 3)",3,3
2, 0.032, X ,"(F, 4)",5,2
3, 0.001, O ,"(F, 5)",3,5
4, 0.122, X ,"(G, 3)",5,4
5, 0.000, O ,"(D, 3)",3,7
6, 0.114, X ,"(C, 3)",5,6
7, 0.000, O ,"(F, 2)",3,9
8, 0.087, X ,"(E, 1)",5,8
9, 0.001, O ,"(F, 1)",4,10
10, 0.074, X ,"(G, 6)",7,8
11, 0.000, O ,"(B, 2)",6,10
12, 0.178, X ,"(B, 3)",8,9
13, 0.000, O ,"(H, 4)",7,11
14, 0.200, X ,"(A, 1)",9,10
15, 0.001, O ,"(D, 1)",8,12
16, 0.136, X ,"(E, 2)",10,11
17, 0.001, O ,"(C, 4)",8,14
18, 0.203, X ,"(C, 2)",10,13
19, 0.001, O ,"(A, 2)",9,15
20, 0.207, X ,"(A, 4)",11,14
21, 0.000, O ,"(F, 6)",10,16
22, 0.252, X ,"(A, 3)",12,15
23, 0.000, O ,"(C, 1)",10,18
24, 0.168, X ,"(B, 1)",12,17
25, 0.000, O ,"(D, 2)",10,20
26, 0.125, X ,"(G, 4)",12,19
27, 0.000, O ,"(H, 7)",11,21
28, 0.125, X ,"(D, 6)",13,20
29, 0.001, O ,"(H, 5)",12,22
30, 0.134, X ,"(G, 5)",14,21
31, 0.001, O ,"(C, 7)",11,25
32, 0.123, X ,"(C, 6)",13,24
33, 0.001, O ,"(H, 6)",12,26
34, 0.101, X ,"(H, 3)",19,20
35, 0.001, O ,"(H, 2)",17,23
36, 0.117, X ,"(B, 5)",19,22
37, 0.000, O ,"(A, 6)",16,26
38, 0.115, X ,"(D, 7)",18,25
39, 0.000, O ,"(E, 6)",15,29
40, 0.129, X ,"(B, 4)",18,27
41, 0.000, O ,"(E, 8)",16,30
42, 0.096, X ,"(B, 6)",19,28
43, 0.000, O ,"(C, 5)",13,35
44, 0.059, X ,"(E, 7)",16,33
45, 0.000, O ,"(A, 7)",15,35
46, 0.060, X ,"(C, 8)",17,34
47, 0.001, O ,"(G, 2)",15,37
48, 0.031, X ,"(G, 1)",20,33
49, 0.000, O ,"(F, 8)",18,36
50, 0.017, X ,"(F, 7)",25,30
51, 0.000, O ,"(A, 5)",23,33
52, 0.016, X ,"(H, 1)",25,32
53, 0.000, O ,"(G, 8)",23,35
54, 0.015, X ,"(A, 8)",27,32
55, 0.000, O ,"(D, 8)",24,36
56, 0.004, X ,"(B, 7)",31,30
57, 0.001, O ,"(B, 8)",30,32
58, 0.001, X ,"(H, 8)",43,20
59, 0.000, X ,"(G, 7)",53,11
