,Time,Color,Move,Black,White
0, 0.001, X ,"(F, 4)",4,1
1, 0.105, O ,"(D, 3)",3,3
2, 0.002, X ,"(C, 2)",5,2
3, 0.361, O ,"(D, 2)",4,4
4, 0.001, X ,"(C, 5)",6,3
5, 0.667, O ,"(F, 5)",5,5
6, 0.001, X ,"(G, 6)",9,2
7, 0.507, O ,"(B, 6)",8,4
8, 0.000, X ,"(E, 2)",10,3
9, 0.506, O ,"(D, 6)",9,5
10, 0.001, X ,"(C, 3)",11,4
11, 0.515, O ,"(E, 3)",10,6
12, 0.001, X ,"(B, 5)",13,4
13, 2.245, O ,"(C, 1)",12,6
14, 0.001, X ,"(D, 1)",14,5
15, 2.447, O ,"(G, 5)",13,7
16, 0.000, X ,"(F, 2)",16,5
17, 1.509, O ,"(E, 1)",15,7
18, 0.001, X ,"(F, 3)",17,6
19, 2.133, O ,"(B, 3)",16,8
20, 0.000, X ,"(C, 7)",18,7
21, 3.370, O ,"(C, 4)",17,9
22, 0.000, X ,"(A, 7)",19,8
23, 2.621, O ,"(A, 6)",18,10
24, 0.000, X ,"(B, 1)",20,9
25, 2.828, O ,"(A, 8)",19,11
26, 0.001, X ,"(A, 3)",22,9
27, 2.005, O ,"(A, 1)",21,11
28, 0.000, X ,"(H, 5)",23,10
29, 1.107, O ,"(A, 2)",22,12
30, 0.000, X ,"(A, 4)",24,11
31, 0.965, O ,"(C, 6)",22,14
32, 0.000, X ,"(A, 5)",26,11
33, 1.271, O ,"(G, 3)",25,13
34, 0.000, X ,"(F, 1)",27,12
35, 1.316, O ,"(C, 8)",26,14
36, 0.000, X ,"(B, 4)",28,13
37, 0.743, O ,"(G, 4)",26,16
38, 0.000, X ,"(H, 4)",29,14
39, 1.099, O ,"(B, 2)",27,17
40, 0.000, X ,"(B, 8)",29,16
41, 0.533, O ,"(B, 7)",25,21
42, 0.000, X ,"(D, 7)",28,19
43, 0.286, O ,"(H, 3)",27,21
44, 0.000, X ,"(D, 8)",29,20
45, 0.234, O ,"(H, 6)",24,26
46, 0.000, X ,"(H, 2)",27,24
47, 0.186, O ,"(H, 1)",26,26
48, 0.000, X ,"(G, 2)",28,25
49, 0.091, O ,"(G, 7)",27,27
50, 0.001, X ,"(G, 8)",31,24
51, 0.053, O ,"(F, 7)",30,26
52, 0.000, X ,"(E, 6)",32,25
53, 0.024, O ,"(G, 1)",26,32
54, 0.000, X ,"(H, 7)",28,31
55, 0.007, O ,"(F, 6)",18,42
56, 0.001, X ,"(E, 7)",22,39
57, 0.002, O ,"(H, 8)",20,42
58, 0.001, O ,"(E, 8)",11,52
59, 0.000, X ,"(F, 8)",13,51
