,Time,Color,Move,Black,White
0, 0.000, X ,"(D, 6)",4,1
1, 0.619, O ,"(C, 4)",3,3
2, 0.000, X ,"(E, 3)",5,2
3, 2.046, O ,"(F, 2)",4,4
4, 0.001, X ,"(C, 3)",6,3
5, 2.398, O ,"(C, 2)",5,5
6, 0.001, X ,"(B, 2)",7,4
7, 3.258, O ,"(F, 4)",5,7
8, 0.001, X ,"(D, 2)",7,6
9, 6.599, O ,"(A, 1)",5,9
10, 0.001, X ,"(E, 2)",8,7
11, 7.598, O ,"(E, 6)",7,9
12, 0.001, X ,"(G, 3)",9,8
13, 15.933, O ,"(C, 1)",8,10
14, 0.000, X ,"(C, 5)",11,8
15, 13.597, O ,"(H, 4)",10,10
16, 0.001, X ,"(H, 2)",12,9
17, 9.176, O ,"(F, 6)",10,12
18, 0.000, X ,"(D, 3)",12,11
19, 33.373, O ,"(F, 3)",10,14
20, 0.001, X ,"(E, 7)",13,12
21, 47.033, O ,"(F, 1)",12,14
22, 0.001, X ,"(B, 1)",15,12
23, 29.112, O ,"(E, 1)",14,14
24, 0.000, X ,"(G, 2)",19,10
25, 23.803, O ,"(F, 5)",16,14
26, 0.001, X ,"(G, 5)",21,10
27, 23.353, O ,"(D, 1)",20,12
28, 0.000, X ,"(B, 5)",22,11
29, 18.660, O ,"(B, 3)",21,13
30, 0.000, X ,"(G, 1)",27,8
31, 14.283, O ,"(H, 3)",26,10
32, 0.001, X ,"(G, 4)",30,7
33, 9.704, O ,"(C, 6)",28,10
34, 0.000, X ,"(C, 7)",34,5
35, 6.318, O ,"(D, 7)",31,9
36, 0.000, X ,"(B, 4)",34,7
37, 15.408, O ,"(B, 6)",32,10
38, 0.000, X ,"(F, 7)",34,9
39, 20.381, O ,"(H, 5)",33,11
40, 0.000, X ,"(A, 6)",37,8
41, 6.417, O ,"(A, 5)",33,13
42, 0.000, X ,"(H, 6)",38,9
43, 8.338, O ,"(G, 6)",37,11
44, 0.000, X ,"(G, 7)",41,8
45, 4.850, O ,"(H, 1)",32,18
46, 0.000, X ,"(D, 8)",34,17
47, 1.612, O ,"(A, 2)",27,25
48, 0.000, X ,"(A, 4)",30,23
49, 0.811, O ,"(B, 7)",26,28
50, 0.000, X ,"(A, 3)",30,25
51, 0.552, O ,"(A, 7)",26,30
52, 0.000, X ,"(B, 8)",30,27
53, 0.090, O ,"(F, 8)",24,34
54, 0.000, X ,"(E, 8)",27,32
55, 0.013, O ,"(A, 8)",26,34
56, 0.000, X ,"(G, 8)",28,33
57, 0.002, O ,"(H, 8)",27,35
58, 0.000, X ,"(H, 7)",29,34
59, 0.001, O ,"(C, 8)",21,43
