,Time,Color,Move,Black,White
0, 0.000, X ,"(C, 5)",4,1
1, 0.002, O ,"(C, 4)",3,3
2, 0.000, X ,"(B, 3)",5,2
3, 0.003, O ,"(B, 4)",4,4
4, 0.000, X ,"(D, 3)",6,3
5, 0.002, O ,"(C, 2)",5,5
6, 0.000, X ,"(B, 5)",7,4
7, 0.001, O ,"(A, 6)",6,6
8, 0.001, X ,"(D, 2)",8,5
9, 0.002, O ,"(E, 2)",6,8
10, 0.001, X ,"(F, 3)",8,7
11, 0.002, O ,"(G, 4)",7,9
12, 0.001, X ,"(A, 5)",9,8
13, 0.001, O ,"(F, 5)",8,10
14, 0.001, X ,"(G, 5)",10,9
15, 0.001, O ,"(C, 6)",8,12
16, 0.000, X ,"(D, 7)",10,11
17, 0.002, O ,"(A, 3)",9,13
18, 0.000, X ,"(A, 7)",11,12
19, 0.004, O ,"(C, 3)",10,14
20, 0.000, X ,"(E, 1)",14,11
21, 0.002, O ,"(D, 1)",13,13
22, 0.001, X ,"(C, 1)",16,11
23, 0.002, O ,"(E, 3)",15,13
24, 0.001, X ,"(F, 2)",18,11
25, 0.002, O ,"(A, 4)",17,13
26, 0.000, X ,"(B, 2)",20,11
27, 0.002, O ,"(A, 1)",18,14
28, 0.000, X ,"(B, 6)",22,11
29, 0.002, O ,"(A, 8)",19,15
30, 0.000, X ,"(G, 2)",23,12
31, 0.001, O ,"(B, 1)",22,14
32, 0.000, X ,"(G, 3)",24,13
33, 0.002, O ,"(A, 2)",23,15
34, 0.003, O ,"(E, 6)",22,17
35, 0.000, X ,"(D, 6)",24,16
36, 0.002, O ,"(C, 8)",23,18
37, 0.000, X ,"(E, 7)",25,17
38, 0.002, O ,"(F, 4)",23,20
39, 0.000, X ,"(C, 7)",25,19
40, 0.002, O ,"(H, 1)",23,22
41, 0.000, X ,"(G, 1)",25,21
42, 0.002, O ,"(H, 4)",24,23
43, 0.001, X ,"(H, 3)",26,22
44, 0.002, O ,"(G, 6)",25,24
45, 0.000, X ,"(H, 5)",27,23
46, 0.004, O ,"(F, 1)",21,30
47, 0.000, X ,"(G, 7)",23,29
48, 0.002, O ,"(E, 8)",17,36
49, 0.000, X ,"(F, 8)",19,35
50, 0.001, O ,"(H, 2)",17,38
51, 0.000, X ,"(D, 8)",20,36
52, 0.000, O ,"(H, 6)",16,41
53, 0.000, X ,"(B, 7)",18,40
54, 0.001, O ,"(F, 7)",13,46
55, 0.000, X ,"(G, 8)",16,44
56, 0.000, O ,"(H, 8)",12,49
57, 0.000, X ,"(B, 8)",15,47
58, 0.000, O ,"(F, 6)",9,54
59, 0.000, X ,"(H, 7)",14,50
