,Time,Color,Move,Black,White
0, 0.001, X ,"(E, 3)",4,1
1, 0.033, O ,"(D, 3)",3,3
2, 0.000, X ,"(C, 5)",6,1
3, 0.034, O ,"(F, 3)",5,3
4, 0.000, X ,"(E, 2)",7,2
5, 0.067, O ,"(D, 1)",6,4
6, 0.001, X ,"(C, 2)",8,3
7, 0.078, O ,"(C, 4)",7,5
8, 0.000, X ,"(B, 3)",9,4
9, 0.096, O ,"(B, 5)",8,6
10, 0.001, X ,"(D, 2)",10,5
11, 0.177, O ,"(C, 3)",8,8
12, 0.001, X ,"(F, 4)",10,7
13, 0.229, O ,"(C, 1)",9,9
14, 0.000, X ,"(F, 2)",12,7
15, 0.217, O ,"(E, 1)",11,9
16, 0.001, X ,"(B, 1)",14,7
17, 0.207, O ,"(A, 1)",13,9
18, 0.001, X ,"(A, 6)",16,7
19, 0.106, O ,"(B, 2)",15,9
20, 0.000, X ,"(A, 2)",19,6
21, 0.086, O ,"(A, 4)",17,9
22, 0.000, X ,"(A, 3)",20,7
23, 0.076, O ,"(G, 3)",19,9
24, 0.000, X ,"(G, 2)",21,8
25, 0.148, O ,"(F, 5)",19,11
26, 0.000, X ,"(G, 4)",21,10
27, 0.157, O ,"(H, 1)",19,13
28, 0.000, X ,"(G, 5)",21,12
29, 0.109, O ,"(F, 1)",19,15
30, 0.000, X ,"(A, 5)",21,14
31, 0.140, O ,"(H, 3)",20,16
32, 0.000, X ,"(G, 1)",24,13
33, 0.059, O ,"(H, 5)",23,15
34, 0.001, X ,"(H, 4)",25,14
35, 0.055, O ,"(D, 6)",23,17
36, 0.000, X ,"(E, 6)",25,16
37, 0.088, O ,"(B, 6)",24,18
38, 0.000, X ,"(D, 7)",26,17
39, 0.101, O ,"(C, 6)",25,19
40, 0.000, X ,"(H, 2)",27,18
41, 0.055, O ,"(G, 6)",26,20
42, 0.000, X ,"(G, 7)",28,19
43, 0.105, O ,"(F, 6)",25,23
44, 0.000, X ,"(A, 7)",29,20
45, 0.081, O ,"(A, 8)",23,27
46, 0.000, X ,"(H, 6)",25,26
47, 0.042, O ,"(B, 4)",18,34
48, 0.000, X ,"(F, 7)",21,32
49, 0.044, O ,"(H, 7)",14,40
50, 0.000, X ,"(C, 7)",17,38
51, 0.035, O ,"(B, 7)",15,41
52, 0.001, X ,"(E, 7)",17,40
53, 0.013, O ,"(H, 8)",14,44
54, 0.000, X ,"(G, 8)",17,42
55, 0.007, O ,"(C, 8)",14,46
56, 0.000, X ,"(D, 8)",16,45
57, 0.001, O ,"(F, 8)",11,51
58, 0.000, X ,"(B, 8)",16,47
59, 0.001, O ,"(E, 8)",12,52
