,Time,Color,Move,Black,White
0, 0.057, X ,"(E, 3)",4,1
1, 0.000, O ,"(D, 3)",3,3
2, 0.165, X ,"(C, 4)",5,2
3, 0.001, O ,"(B, 5)",4,4
4, 0.324, X ,"(B, 4)",6,3
5, 0.001, O ,"(F, 5)",4,6
6, 0.563, X ,"(C, 3)",6,5
7, 0.001, O ,"(A, 4)",3,9
8, 0.533, X ,"(A, 5)",5,8
9, 0.000, O ,"(D, 2)",4,10
10, 0.723, X ,"(C, 1)",6,9
11, 0.000, O ,"(F, 2)",5,11
12, 0.763, X ,"(A, 3)",7,10
13, 0.000, O ,"(B, 2)",6,12
14, 0.211, X ,"(F, 4)",11,8
15, 0.002, O ,"(G, 3)",10,10
16, 1.458, X ,"(C, 2)",13,8
17, 0.001, O ,"(F, 3)",12,10
18, 1.074, X ,"(A, 1)",14,9
19, 0.000, O ,"(E, 2)",11,13
20, 1.293, X ,"(D, 6)",13,12
21, 0.001, O ,"(B, 1)",12,14
22, 1.351, X ,"(B, 3)",14,13
23, 0.000, O ,"(C, 5)",10,18
24, 1.398, X ,"(D, 1)",12,17
25, 0.000, O ,"(A, 2)",8,22
26, 1.186, X ,"(E, 1)",11,20
27, 0.000, O ,"(D, 7)",10,22
28, 0.699, X ,"(B, 6)",12,21
29, 0.000, O ,"(A, 6)",8,26
30, 1.036, X ,"(C, 6)",11,24
31, 0.000, O ,"(B, 7)",9,27
32, 0.700, X ,"(E, 6)",15,22
33, 0.000, O ,"(F, 6)",13,25
34, 0.920, X ,"(C, 7)",15,24
35, 0.000, O ,"(B, 8)",14,26
36, 0.701, X ,"(H, 3)",17,24
37, 0.000, O ,"(H, 4)",16,26
38, 1.592, X ,"(F, 1)",18,25
39, 0.000, O ,"(H, 2)",17,27
40, 0.491, X ,"(C, 8)",19,26
41, 0.000, O ,"(G, 1)",13,33
42, 0.582, X ,"(A, 8)",16,31
43, 0.000, O ,"(A, 7)",14,34
44, 0.254, X ,"(D, 8)",17,32
45, 0.000, O ,"(G, 2)",13,37
46, 0.158, X ,"(H, 1)",26,25
47, 0.000, O ,"(E, 8)",24,28
48, 0.116, X ,"(H, 5)",28,25
49, 0.001, O ,"(E, 7)",25,29
50, 0.050, X ,"(F, 8)",27,28
51, 0.046, X ,"(G, 5)",34,22
52, 0.000, O ,"(G, 6)",31,26
53, 0.020, X ,"(F, 7)",36,22
54, 0.000, O ,"(H, 6)",33,26
55, 0.010, X ,"(G, 4)",35,25
56, 0.000, O ,"(G, 7)",33,28
57, 0.002, X ,"(H, 8)",36,26
58, 0.000, O ,"(G, 8)",35,28
59, 0.000, X ,"(H, 7)",43,21
