,Time,Color,Move,Black,White
0, 0.435, X ,"(E, 3)",4,1
1, 0.000, O ,"(F, 5)",3,3
2, 1.477, X ,"(C, 6)",5,2
3, 0.000, O ,"(E, 2)",3,5
4, 2.422, X ,"(F, 2)",5,4
5, 0.000, O ,"(C, 5)",4,6
6, 8.131, X ,"(C, 4)",6,5
7, 0.001, O ,"(B, 5)",5,7
8, 14.676, X ,"(E, 1)",7,6
9, 0.001, O ,"(B, 4)",5,9
10, 5.010, X ,"(A, 4)",7,8
11, 0.001, O ,"(G, 1)",5,11
12, 11.936, X ,"(B, 3)",7,10
13, 0.001, O ,"(A, 3)",6,12
14, 15.211, X ,"(C, 3)",9,10
15, 0.001, O ,"(A, 5)",6,14
16, 12.130, X ,"(B, 6)",9,12
17, 0.000, O ,"(A, 7)",8,14
18, 23.351, X ,"(A, 6)",10,13
19, 0.001, O ,"(C, 7)",8,16
20, 15.688, X ,"(A, 8)",10,15
21, 0.001, O ,"(B, 2)",6,20
22, 3.669, X ,"(F, 4)",9,18
23, 0.000, O ,"(G, 4)",5,23
24, 1.929, X ,"(D, 3)",8,21
25, 0.000, O ,"(D, 2)",6,24
26, 5.703, X ,"(G, 3)",8,23
27, 0.000, O ,"(H, 2)",7,25
28, 7.849, X ,"(A, 2)",12,21
29, 0.000, O ,"(G, 2)",11,23
30, 4.426, X ,"(F, 1)",14,21
31, 0.000, O ,"(D, 1)",12,24
32, 7.613, X ,"(F, 3)",14,23
33, 0.000, O ,"(C, 2)",13,25
34, 4.150, X ,"(H, 4)",18,21
35, 0.000, O ,"(G, 5)",15,25
36, 3.994, X ,"(A, 1)",18,23
37, 0.000, O ,"(B, 1)",16,26
38, 3.495, X ,"(B, 7)",20,23
39, 0.000, O ,"(E, 6)",18,26
40, 3.974, X ,"(D, 6)",22,23
41, 0.001, O ,"(B, 8)",18,28
42, 2.840, X ,"(D, 7)",21,26
43, 0.000, O ,"(E, 7)",19,29
44, 2.905, X ,"(C, 1)",23,26
45, 0.000, O ,"(E, 8)",21,29
46, 1.509, X ,"(C, 8)",23,28
47, 0.000, O ,"(D, 8)",22,30
48, 0.520, X ,"(F, 8)",29,24
49, 0.000, O ,"(F, 7)",28,26
50, 0.330, X ,"(G, 7)",33,22
51, 0.000, O ,"(G, 8)",32,24
52, 0.205, X ,"(H, 8)",34,23
53, 0.000, O ,"(H, 7)",33,25
54, 0.046, X ,"(G, 6)",37,22
55, 0.000, O ,"(F, 6)",36,24
56, 0.005, X ,"(H, 6)",42,19
57, 0.001, O ,"(H, 5)",41,21
58, 0.000, X ,"(H, 3)",46,17
59, 0.000, X ,"(H, 1)",53,11
