,Time,Color,Move,Black,White
0, 0.021, X ,"(E, 3)",4,1
1, 0.000, O ,"(F, 3)",3,3
2, 0.032, X ,"(F, 4)",5,2
3, 0.001, O ,"(F, 5)",3,5
4, 0.139, X ,"(G, 3)",5,4
5, 0.000, O ,"(C, 4)",3,7
6, 0.106, X ,"(G, 5)",5,6
7, 0.000, O ,"(H, 5)",4,8
8, 0.087, X ,"(C, 5)",6,7
9, 0.001, O ,"(G, 4)",5,9
10, 0.149, X ,"(C, 3)",7,8
11, 0.001, O ,"(B, 4)",5,11
12, 0.153, X ,"(A, 3)",7,10
13, 0.000, O ,"(E, 2)",5,13
14, 0.115, X ,"(F, 2)",8,11
15, 0.000, O ,"(C, 6)",7,13
16, 0.165, X ,"(E, 1)",9,12
17, 0.000, O ,"(H, 3)",8,14
18, 0.106, X ,"(B, 6)",10,13
19, 0.000, O ,"(D, 1)",9,15
20, 0.127, X ,"(C, 1)",11,14
21, 0.001, O ,"(C, 2)",10,16
22, 0.150, X ,"(B, 3)",12,15
23, 0.001, O ,"(A, 4)",11,17
24, 0.187, X ,"(D, 2)",13,16
25, 0.001, O ,"(A, 2)",11,19
26, 0.087, X ,"(A, 5)",14,17
27, 0.000, O ,"(B, 5)",12,20
28, 0.103, X ,"(A, 1)",16,17
29, 0.000, O ,"(D, 3)",13,21
30, 0.130, X ,"(B, 2)",17,18
31, 0.000, O ,"(A, 6)",15,21
32, 0.093, X ,"(D, 7)",18,19
33, 0.000, O ,"(B, 1)",13,25
34, 0.085, X ,"(C, 7)",15,24
35, 0.000, O ,"(F, 1)",10,30
36, 0.086, X ,"(D, 6)",16,25
37, 0.000, O ,"(D, 8)",10,32
38, 0.073, X ,"(E, 8)",12,31
39, 0.000, O ,"(C, 8)",9,35
40, 0.064, X ,"(E, 7)",12,33
41, 0.000, O ,"(F, 8)",11,35
42, 0.070, X ,"(F, 6)",16,31
43, 0.000, O ,"(B, 7)",15,33
44, 0.042, X ,"(E, 6)",19,30
45, 0.000, O ,"(G, 6)",16,34
46, 0.039, X ,"(F, 7)",18,33
47, 0.000, O ,"(G, 7)",15,37
48, 0.029, X ,"(G, 1)",23,30
49, 0.001, O ,"(G, 2)",22,32
50, 0.023, X ,"(H, 1)",26,29
51, 0.000, O ,"(H, 2)",25,31
52, 0.016, X ,"(A, 8)",28,29
53, 0.000, O ,"(A, 7)",27,31
54, 0.007, X ,"(H, 8)",30,29
55, 0.001, O ,"(H, 7)",29,31
56, 0.003, X ,"(G, 8)",37,24
57, 0.000, O ,"(H, 6)",32,30
58, 0.001, X ,"(H, 4)",38,25
59, 0.001, X ,"(B, 8)",48,16
