,Time,Color,Move,Black,White
0, 0.032, X ,"(E, 3)",4,1
1, 0.001, O ,"(D, 3)",3,3
2, 0.048, X ,"(C, 2)",5,2
3, 0.002, O ,"(F, 6)",4,4
4, 0.064, X ,"(C, 4)",6,3
5, 0.001, O ,"(B, 3)",5,5
6, 0.087, X ,"(A, 4)",7,4
7, 0.001, O ,"(F, 4)",5,7
8, 0.068, X ,"(B, 5)",7,6
9, 0.000, O ,"(B, 1)",5,9
10, 0.075, X ,"(D, 1)",7,8
11, 0.000, O ,"(E, 2)",6,10
12, 0.064, X ,"(E, 6)",8,9
13, 0.000, O ,"(A, 6)",6,12
14, 0.084, X ,"(C, 6)",8,11
15, 0.001, O ,"(D, 6)",6,14
16, 0.054, X ,"(F, 5)",9,12
17, 0.001, O ,"(G, 5)",8,14
18, 0.161, X ,"(F, 1)",10,13
19, 0.001, O ,"(F, 3)",9,15
20, 0.138, X ,"(G, 3)",12,13
21, 0.001, O ,"(D, 2)",10,16
22, 0.140, X ,"(C, 3)",13,14
23, 0.001, O ,"(B, 2)",11,17
24, 0.241, X ,"(C, 1)",13,16
25, 0.000, O ,"(H, 3)",9,21
26, 0.232, X ,"(A, 1)",11,20
27, 0.000, O ,"(B, 7)",10,22
28, 0.158, X ,"(D, 7)",16,17
29, 0.000, O ,"(B, 6)",14,20
30, 0.327, X ,"(A, 8)",17,18
31, 0.000, O ,"(C, 8)",15,21
32, 0.209, X ,"(F, 2)",17,20
33, 0.001, O ,"(E, 1)",13,25
34, 0.190, X ,"(A, 3)",15,24
35, 0.000, O ,"(G, 1)",14,26
36, 0.113, X ,"(H, 1)",18,23
37, 0.000, O ,"(C, 5)",16,26
38, 0.163, X ,"(H, 4)",19,24
39, 0.000, O ,"(H, 5)",18,26
40, 0.199, X ,"(G, 2)",22,23
41, 0.000, O ,"(B, 4)",21,25
42, 0.101, X ,"(G, 4)",23,24
43, 0.000, O ,"(H, 2)",19,29
44, 0.061, X ,"(A, 7)",25,24
45, 0.001, O ,"(C, 7)",23,27
46, 0.044, X ,"(H, 6)",30,21
47, 0.000, O ,"(A, 2)",28,24
48, 0.033, X ,"(A, 5)",35,18
49, 0.000, O ,"(G, 6)",33,21
50, 0.016, X ,"(H, 7)",36,19
51, 0.000, O ,"(G, 7)",35,21
52, 0.017, X ,"(H, 8)",39,18
53, 0.000, O ,"(G, 8)",38,20
54, 0.010, X ,"(B, 8)",42,17
55, 0.000, O ,"(E, 7)",41,19
56, 0.004, X ,"(D, 8)",47,14
57, 0.000, O ,"(E, 8)",45,17
58, 0.001, X ,"(F, 7)",51,12
59, 0.001, X ,"(F, 8)",54,10
