,Time,Color,Move,Black,White
0, 0.000, X ,"(C, 5)",4,1
1, 0.029, O ,"(C, 4)",3,3
2, 0.001, X ,"(D, 3)",5,2
3, 0.066, O ,"(C, 2)",4,4
4, 0.001, X ,"(F, 3)",6,3
5, 0.074, O ,"(C, 6)",5,5
6, 0.001, X ,"(B, 6)",7,4
7, 0.097, O ,"(A, 6)",6,6
8, 0.001, X ,"(C, 7)",8,5
9, 0.108, O ,"(F, 5)",7,7
10, 0.000, X ,"(G, 5)",9,6
11, 0.159, O ,"(G, 6)",8,8
12, 0.000, X ,"(F, 4)",10,7
13, 0.203, O ,"(H, 5)",9,9
14, 0.002, X ,"(C, 3)",11,8
15, 0.190, O ,"(B, 3)",10,10
16, 0.001, X ,"(H, 6)",12,9
17, 0.370, O ,"(G, 4)",11,11
18, 0.001, X ,"(B, 2)",13,10
19, 0.378, O ,"(C, 8)",8,16
20, 0.000, X ,"(B, 5)",10,15
21, 0.451, O ,"(A, 1)",9,17
22, 0.000, X ,"(B, 1)",12,15
23, 0.398, O ,"(D, 1)",11,17
24, 0.001, X ,"(A, 3)",14,15
25, 0.337, O ,"(A, 2)",13,17
26, 0.001, X ,"(C, 1)",16,15
27, 0.302, O ,"(B, 4)",15,17
28, 0.000, X ,"(A, 4)",19,14
29, 0.247, O ,"(F, 2)",17,17
30, 0.000, X ,"(E, 3)",20,15
31, 0.178, O ,"(E, 2)",18,18
32, 0.000, X ,"(F, 6)",21,16
33, 0.152, O ,"(D, 2)",19,19
34, 0.000, X ,"(A, 5)",21,18
35, 0.089, O ,"(D, 6)",19,21
36, 0.001, X ,"(G, 1)",21,20
37, 0.158, O ,"(F, 1)",20,22
38, 0.001, X ,"(E, 7)",22,21
39, 0.107, O ,"(H, 1)",21,23
40, 0.001, X ,"(D, 8)",24,21
41, 0.107, O ,"(D, 7)",23,23
42, 0.001, X ,"(H, 3)",25,22
43, 0.182, O ,"(F, 8)",24,24
44, 0.000, X ,"(B, 7)",27,22
45, 0.196, O ,"(A, 8)",23,27
46, 0.000, X ,"(G, 3)",25,26
47, 0.110, O ,"(H, 2)",22,30
48, 0.000, X ,"(E, 6)",29,24
49, 0.059, O ,"(F, 7)",22,32
50, 0.000, X ,"(E, 8)",26,29
51, 0.028, O ,"(H, 4)",23,33
52, 0.000, X ,"(B, 8)",26,31
53, 0.008, O ,"(A, 7)",20,38
54, 0.000, X ,"(H, 7)",23,36
55, 0.005, O ,"(G, 2)",21,39
56, 0.000, X ,"(G, 7)",23,38
57, 0.002, O ,"(H, 8)",18,44
58, 0.000, X ,"(G, 8)",22,41
59, 0.000, X ,"(E, 1)",26,38
