,Time,Color,Move,Black,White
0, 0.000, X ,"(F, 4)",4,1
1, 0.103, O ,"(D, 3)",3,3
2, 0.001, X ,"(C, 5)",5,2
3, 0.387, O ,"(F, 5)",4,4
4, 0.001, X ,"(F, 6)",6,3
5, 0.608, O ,"(G, 4)",5,5
6, 0.000, X ,"(F, 3)",8,3
7, 0.811, O ,"(B, 6)",7,5
8, 0.001, X ,"(B, 5)",9,4
9, 1.095, O ,"(E, 2)",8,6
10, 0.000, X ,"(C, 3)",10,5
11, 1.698, O ,"(B, 3)",9,7
12, 0.002, X ,"(H, 4)",11,6
13, 1.546, O ,"(H, 5)",10,8
14, 0.000, X ,"(H, 3)",12,7
15, 1.663, O ,"(E, 3)",10,10
16, 0.001, X ,"(G, 2)",12,9
17, 1.987, O ,"(G, 3)",11,11
18, 0.001, X ,"(F, 2)",14,9
19, 2.175, O ,"(D, 6)",13,11
20, 0.000, X ,"(A, 7)",18,7
21, 2.145, O ,"(H, 1)",15,11
22, 0.001, X ,"(H, 6)",17,10
23, 2.402, O ,"(F, 1)",16,12
24, 0.001, X ,"(D, 7)",19,10
25, 1.131, O ,"(C, 4)",18,12
26, 0.001, X ,"(B, 4)",22,9
27, 1.850, O ,"(A, 6)",20,12
28, 0.000, X ,"(C, 2)",24,9
29, 1.342, O ,"(A, 8)",23,11
30, 0.001, X ,"(D, 1)",26,9
31, 1.255, O ,"(D, 2)",25,11
32, 0.000, X ,"(C, 1)",27,10
33, 0.868, O ,"(B, 7)",26,12
34, 0.000, X ,"(B, 8)",30,9
35, 0.914, O ,"(C, 7)",29,11
36, 0.000, X ,"(A, 3)",31,10
37, 0.557, O ,"(A, 5)",30,12
38, 0.000, X ,"(G, 1)",33,10
39, 0.275, O ,"(E, 1)",30,14
40, 0.000, X ,"(B, 2)",32,13
41, 0.485, O ,"(E, 6)",29,17
42, 0.001, X ,"(A, 4)",31,16
43, 0.334, O ,"(A, 1)",28,20
44, 0.000, X ,"(A, 2)",30,19
45, 0.208, O ,"(B, 1)",22,28
46, 0.000, X ,"(C, 6)",24,27
47, 0.142, O ,"(H, 2)",20,32
48, 0.000, X ,"(C, 8)",22,31
49, 0.080, O ,"(D, 8)",16,38
50, 0.000, X ,"(F, 7)",19,36
51, 0.081, O ,"(F, 8)",16,40
52, 0.001, X ,"(E, 8)",18,39
53, 0.017, O ,"(E, 7)",16,42
54, 0.001, X ,"(G, 6)",21,38
55, 0.007, O ,"(H, 7)",16,44
56, 0.000, X ,"(G, 5)",19,42
57, 0.002, O ,"(G, 7)",16,46
58, 0.000, X ,"(G, 8)",21,42
59, 0.000, O ,"(H, 8)",17,47
