,Time,Color,Move,Black,White
0, 0.058, X ,"(E, 3)",4,1
1, 0.000, O ,"(F, 3)",3,3
2, 0.154, X ,"(F, 4)",5,2
3, 0.001, O ,"(D, 3)",3,5
4, 0.437, X ,"(C, 2)",5,4
5, 0.000, O ,"(G, 5)",4,6
6, 0.606, X ,"(E, 2)",6,5
7, 0.001, O ,"(F, 2)",5,7
8, 0.586, X ,"(C, 3)",7,6
9, 0.001, O ,"(F, 5)",6,8
10, 0.890, X ,"(G, 3)",9,6
11, 0.000, O ,"(H, 4)",8,8
12, 1.376, X ,"(F, 1)",10,7
13, 0.000, O ,"(G, 2)",8,10
14, 0.936, X ,"(G, 4)",12,7
15, 0.001, O ,"(D, 2)",6,14
16, 1.667, X ,"(D, 1)",8,13
17, 0.001, O ,"(B, 3)",7,15
18, 1.317, X ,"(H, 1)",9,14
19, 0.001, O ,"(E, 1)",8,16
20, 1.112, X ,"(H, 3)",10,15
21, 0.000, O ,"(B, 2)",9,17
22, 0.708, X ,"(H, 5)",11,16
23, 0.001, O ,"(C, 1)",10,18
24, 0.620, X ,"(F, 6)",14,15
25, 0.000, O ,"(G, 7)",13,17
26, 0.775, X ,"(F, 7)",15,16
27, 0.000, O ,"(E, 7)",14,18
28, 1.259, X ,"(A, 1)",19,14
29, 0.000, O ,"(B, 4)",18,16
30, 1.852, X ,"(C, 5)",20,15
31, 0.000, O ,"(A, 3)",19,17
32, 0.797, X ,"(G, 1)",22,15
33, 0.001, O ,"(H, 6)",19,19
34, 0.741, X ,"(H, 7)",21,18
35, 0.000, O ,"(C, 4)",19,21
36, 0.977, X ,"(G, 6)",21,20
37, 0.000, O ,"(E, 6)",19,23
38, 1.045, X ,"(D, 8)",21,22
39, 0.000, O ,"(B, 6)",20,24
40, 0.632, X ,"(D, 7)",22,23
41, 0.000, O ,"(E, 8)",20,26
42, 0.524, X ,"(C, 6)",23,24
43, 0.000, O ,"(H, 2)",20,28
44, 0.613, X ,"(H, 8)",22,27
45, 0.001, O ,"(B, 7)",18,32
46, 0.233, X ,"(A, 8)",25,26
47, 0.001, O ,"(B, 8)",24,28
48, 0.253, X ,"(B, 1)",30,23
49, 0.000, O ,"(C, 7)",28,26
50, 0.309, X ,"(A, 2)",32,23
51, 0.000, O ,"(D, 6)",31,25
52, 0.112, X ,"(C, 8)",38,19
53, 0.000, O ,"(B, 5)",33,25
54, 0.030, X ,"(A, 7)",40,19
55, 0.000, O ,"(G, 8)",36,24
56, 0.007, X ,"(F, 8)",43,18
57, 0.000, O ,"(A, 6)",42,20
58, 0.001, X ,"(A, 5)",49,14
59, 0.000, O ,"(A, 4)",47,17
