,Time,Color,Move,Black,White
0, 0.022, X ,"(E, 3)",4,1
1, 0.000, O ,"(D, 3)",3,3
2, 0.053, X ,"(C, 2)",5,2
3, 0.000, O ,"(F, 5)",4,4
4, 0.068, X ,"(C, 4)",6,3
5, 0.000, O ,"(E, 2)",4,6
6, 0.167, X ,"(F, 1)",6,5
7, 0.000, O ,"(E, 1)",5,7
8, 0.126, X ,"(D, 1)",7,6
9, 0.000, O ,"(D, 2)",5,9
10, 0.102, X ,"(F, 2)",8,7
11, 0.001, O ,"(B, 4)",7,9
12, 0.073, X ,"(F, 4)",9,8
13, 0.001, O ,"(B, 1)",8,10
14, 0.120, X ,"(B, 3)",10,9
15, 0.000, O ,"(G, 3)",9,11
16, 0.104, X ,"(C, 3)",11,10
17, 0.001, O ,"(B, 2)",9,13
18, 0.170, X ,"(A, 3)",12,11
19, 0.001, O ,"(G, 2)",8,16
20, 0.163, X ,"(F, 3)",11,14
21, 0.000, O ,"(G, 1)",9,17
22, 0.209, X ,"(H, 1)",12,15
23, 0.001, O ,"(H, 2)",11,17
24, 0.137, X ,"(A, 5)",13,16
25, 0.000, O ,"(A, 4)",11,19
26, 0.152, X ,"(A, 1)",13,18
27, 0.000, O ,"(A, 2)",11,21
28, 0.088, X ,"(G, 4)",14,19
29, 0.000, O ,"(H, 4)",12,22
30, 0.097, X ,"(B, 5)",14,21
31, 0.000, O ,"(C, 6)",13,23
32, 0.088, X ,"(A, 6)",15,22
33, 0.000, O ,"(B, 6)",14,24
34, 0.099, X ,"(C, 1)",17,22
35, 0.001, O ,"(A, 7)",15,25
36, 0.053, X ,"(H, 5)",17,24
37, 0.000, O ,"(G, 5)",16,26
38, 0.063, X ,"(A, 8)",23,20
39, 0.000, O ,"(H, 6)",22,22
40, 0.052, X ,"(C, 7)",24,21
41, 0.000, O ,"(C, 8)",23,23
42, 0.053, X ,"(D, 6)",27,20
43, 0.001, O ,"(D, 7)",22,26
44, 0.046, X ,"(B, 7)",26,23
45, 0.000, O ,"(B, 8)",24,26
46, 0.042, X ,"(H, 3)",27,24
47, 0.000, O ,"(C, 5)",25,27
48, 0.026, X ,"(D, 8)",36,17
49, 0.000, O ,"(E, 8)",35,19
50, 0.019, X ,"(F, 6)",39,16
51, 0.000, O ,"(G, 7)",35,21
52, 0.022, X ,"(H, 8)",42,15
53, 0.001, O ,"(F, 7)",38,20
54, 0.023, X ,"(H, 7)",42,17
55, 0.000, O ,"(E, 7)",41,19
56, 0.002, X ,"(F, 8)",53,8
57, 0.000, O ,"(E, 6)",47,15
58, 0.001, X ,"(G, 6)",52,11
59, 0.000, O ,"(G, 8)",51,13
