,Time,Color,Move,Black,White
0, 0.109, X ,"(E, 3)",4,1
1, 0.001, O ,"(D, 3)",3,3
2, 0.218, X ,"(C, 4)",5,2
3, 0.001, O ,"(F, 3)",3,5
4, 0.884, X ,"(D, 2)",5,4
5, 0.001, O ,"(C, 2)",4,6
6, 0.709, X ,"(F, 2)",6,5
7, 0.001, O ,"(D, 1)",5,7
8, 1.043, X ,"(C, 1)",7,6
9, 0.001, O ,"(B, 4)",5,9
10, 0.669, X ,"(E, 1)",7,8
11, 0.001, O ,"(F, 1)",6,10
12, 0.570, X ,"(B, 3)",8,9
13, 0.000, O ,"(B, 1)",4,14
14, 1.098, X ,"(C, 3)",7,12
15, 0.000, O ,"(B, 2)",6,14
16, 1.964, X ,"(A, 1)",8,13
17, 0.001, O ,"(A, 3)",7,15
18, 1.165, X ,"(F, 5)",9,14
19, 0.001, O ,"(G, 5)",7,17
20, 1.143, X ,"(B, 5)",9,16
21, 0.000, O ,"(C, 5)",5,21
22, 1.859, X ,"(E, 2)",7,20
23, 0.000, O ,"(F, 4)",4,24
24, 1.057, X ,"(G, 4)",6,23
25, 0.000, O ,"(G, 3)",4,26
26, 1.151, X ,"(D, 6)",7,24
27, 0.000, O ,"(C, 7)",6,26
28, 1.656, X ,"(A, 4)",9,24
29, 0.000, O ,"(E, 6)",7,27
30, 1.153, X ,"(B, 6)",9,26
31, 0.001, O ,"(C, 6)",8,28
32, 1.634, X ,"(G, 6)",11,26
33, 0.000, O ,"(A, 6)",9,29
34, 1.374, X ,"(F, 6)",11,28
35, 0.000, O ,"(F, 7)",9,31
36, 1.771, X ,"(H, 4)",12,29
37, 0.000, O ,"(H, 3)",11,31
38, 1.660, X ,"(H, 6)",13,30
39, 0.000, O ,"(H, 7)",12,32
40, 0.728, X ,"(H, 5)",15,30
41, 0.000, O ,"(A, 5)",13,33
42, 0.387, X ,"(H, 8)",15,32
43, 0.000, O ,"(G, 2)",13,35
44, 0.234, X ,"(G, 7)",16,33
45, 0.000, O ,"(G, 8)",12,38
46, 0.221, X ,"(G, 1)",20,31
47, 0.000, O ,"(E, 7)",19,33
48, 0.203, X ,"(A, 2)",23,30
49, 0.108, X ,"(D, 7)",29,25
50, 0.000, O ,"(E, 8)",26,29
51, 0.063, X ,"(A, 7)",33,23
52, 0.000, O ,"(B, 7)",32,25
53, 0.031, X ,"(A, 8)",35,23
54, 0.000, O ,"(B, 8)",34,25
55, 0.006, X ,"(D, 8)",41,19
56, 0.000, O ,"(C, 8)",36,25
57, 0.002, X ,"(H, 1)",40,22
58, 0.000, O ,"(F, 8)",38,25
59, 0.000, X ,"(H, 2)",41,23
