,Time,Color,Move,Black,White
0, 0.001, X ,"(E, 3)",4,1
1, 0.031, O ,"(D, 3)",3,3
2, 0.000, X ,"(C, 5)",6,1
3, 0.039, O ,"(F, 3)",5,3
4, 0.001, X ,"(D, 2)",7,2
5, 0.077, O ,"(C, 1)",6,4
6, 0.001, X ,"(D, 1)",8,3
7, 0.072, O ,"(E, 1)",7,5
8, 0.001, X ,"(G, 3)",10,3
9, 0.025, O ,"(C, 3)",9,5
10, 0.000, X ,"(B, 2)",11,4
11, 0.025, O ,"(B, 4)",10,6
12, 0.001, X ,"(B, 3)",12,5
13, 0.035, O ,"(F, 4)",11,7
14, 0.000, X ,"(F, 5)",13,6
15, 0.086, O ,"(H, 3)",11,9
16, 0.000, X ,"(A, 5)",13,8
17, 0.077, O ,"(F, 6)",11,11
18, 0.000, X ,"(E, 2)",13,10
19, 0.127, O ,"(C, 4)",11,13
20, 0.000, X ,"(C, 2)",13,12
21, 0.192, O ,"(A, 1)",11,15
22, 0.000, X ,"(G, 5)",14,13
23, 0.260, O ,"(A, 2)",13,15
24, 0.001, X ,"(G, 7)",15,14
25, 0.291, O ,"(A, 4)",14,16
26, 0.000, X ,"(F, 2)",16,15
27, 0.205, O ,"(A, 6)",15,17
28, 0.000, X ,"(A, 3)",19,14
29, 0.205, O ,"(B, 6)",18,16
30, 0.001, X ,"(D, 6)",20,15
31, 0.214, O ,"(E, 6)",18,18
32, 0.001, X ,"(F, 7)",22,15
33, 0.209, O ,"(G, 6)",21,17
34, 0.000, X ,"(G, 4)",23,16
35, 0.254, O ,"(C, 7)",22,18
36, 0.001, X ,"(H, 4)",24,17
37, 0.297, O ,"(E, 7)",23,19
38, 0.000, X ,"(C, 6)",26,17
39, 0.375, O ,"(E, 8)",25,19
40, 0.001, X ,"(A, 7)",30,15
41, 0.289, O ,"(A, 8)",25,21
42, 0.000, X ,"(B, 8)",27,20
43, 0.299, O ,"(B, 1)",25,23
44, 0.000, X ,"(F, 8)",28,21
45, 0.170, O ,"(H, 8)",26,24
46, 0.000, X ,"(G, 8)",29,22
47, 0.084, O ,"(F, 1)",24,28
48, 0.000, X ,"(D, 8)",26,27
49, 0.052, O ,"(B, 5)",21,33
50, 0.000, X ,"(H, 2)",23,32
51, 0.038, O ,"(C, 8)",16,40
52, 0.000, X ,"(G, 2)",19,38
53, 0.021, O ,"(H, 1)",18,40
54, 0.000, X ,"(G, 1)",20,39
55, 0.006, O ,"(H, 5)",13,47
56, 0.001, X ,"(B, 7)",18,43
57, 0.003, O ,"(D, 7)",13,49
58, 0.000, X ,"(H, 6)",21,42
59, 0.000, O ,"(H, 7)",18,46
