,Time,Color,Move,Black,White
0, 0.001, X ,"(D, 6)",4,1
1, 0.061, O ,"(C, 4)",3,3
2, 0.000, X ,"(C, 3)",5,2
3, 0.091, O ,"(C, 2)",4,4
4, 0.001, X ,"(F, 4)",6,3
5, 0.153, O ,"(E, 6)",5,5
6, 0.000, X ,"(E, 7)",7,4
7, 0.604, O ,"(D, 3)",6,6
8, 0.001, X ,"(C, 5)",8,5
9, 0.613, O ,"(F, 5)",7,7
10, 0.001, X ,"(F, 3)",9,6
11, 1.053, O ,"(F, 6)",8,8
12, 0.001, X ,"(B, 4)",11,6
13, 1.459, O ,"(E, 3)",10,8
14, 0.001, X ,"(B, 2)",12,7
15, 3.455, O ,"(B, 3)",11,9
16, 0.000, X ,"(A, 3)",16,5
17, 2.126, O ,"(A, 1)",13,9
18, 0.000, X ,"(B, 1)",16,7
19, 1.648, O ,"(D, 2)",15,9
20, 0.001, X ,"(G, 4)",17,8
21, 2.677, O ,"(G, 6)",16,10
22, 0.000, X ,"(E, 2)",19,8
23, 1.690, O ,"(G, 3)",15,13
24, 0.001, X ,"(G, 7)",20,9
25, 4.088, O ,"(G, 5)",19,11
26, 0.000, X ,"(G, 2)",26,5
27, 1.496, O ,"(F, 2)",25,7
28, 0.001, X ,"(F, 1)",30,3
29, 0.568, O ,"(H, 3)",28,6
30, 0.000, X ,"(H, 4)",30,5
31, 0.744, O ,"(H, 1)",29,7
32, 0.000, X ,"(G, 1)",31,6
33, 0.698, O ,"(B, 6)",29,9
34, 0.000, X ,"(B, 5)",31,8
35, 0.920, O ,"(H, 5)",29,11
36, 0.001, X ,"(A, 7)",31,10
37, 0.432, O ,"(D, 1)",29,13
38, 0.000, X ,"(C, 1)",32,11
39, 0.523, O ,"(H, 2)",30,14
40, 0.000, X ,"(E, 1)",34,11
41, 0.252, O ,"(A, 4)",32,14
42, 0.000, X ,"(A, 5)",35,12
43, 0.308, O ,"(A, 6)",34,14
44, 0.001, X ,"(C, 6)",36,13
45, 0.310, O ,"(A, 8)",35,15
46, 0.194, O ,"(H, 8)",32,19
47, 0.000, X ,"(G, 8)",34,18
48, 0.188, O ,"(A, 2)",25,28
49, 0.000, X ,"(F, 7)",27,27
50, 0.137, O ,"(F, 8)",18,37
51, 0.000, X ,"(D, 8)",21,35
52, 0.046, O ,"(H, 6)",16,41
53, 0.000, X ,"(H, 7)",21,37
54, 0.021, O ,"(E, 8)",18,41
55, 0.000, X ,"(D, 7)",23,37
56, 0.006, O ,"(C, 8)",19,42
57, 0.000, X ,"(C, 7)",21,41
58, 0.000, O ,"(B, 8)",19,44
59, 0.000, X ,"(B, 7)",21,43
