,Time,Color,Move,Black,White
0, 0.001, X ,"(F, 4)",4,1
1, 0.023, O ,"(D, 3)",3,3
2, 0.001, X ,"(C, 5)",5,2
3, 0.072, O ,"(F, 5)",4,4
4, 0.001, X ,"(D, 2)",7,2
5, 0.074, O ,"(C, 2)",6,4
6, 0.001, X ,"(G, 5)",8,3
7, 0.118, O ,"(E, 2)",7,5
8, 0.001, X ,"(E, 3)",9,4
9, 0.088, O ,"(F, 3)",8,6
10, 0.000, X ,"(F, 2)",11,4
11, 0.103, O ,"(G, 4)",10,6
12, 0.001, X ,"(E, 1)",12,5
13, 0.194, O ,"(D, 1)",11,7
14, 0.001, X ,"(G, 2)",13,6
15, 0.127, O ,"(G, 3)",11,9
16, 0.001, X ,"(H, 3)",13,8
17, 0.202, O ,"(H, 1)",12,10
18, 0.001, X ,"(F, 1)",14,9
19, 0.139, O ,"(H, 2)",12,12
20, 0.001, X ,"(C, 3)",18,7
21, 0.156, O ,"(G, 1)",16,10
22, 0.000, X ,"(B, 2)",18,9
23, 0.077, O ,"(B, 3)",17,11
24, 0.001, X ,"(B, 4)",19,10
25, 0.138, O ,"(A, 5)",16,14
26, 0.000, X ,"(C, 1)",18,13
27, 0.149, O ,"(A, 1)",17,15
28, 0.000, X ,"(A, 2)",20,13
29, 0.101, O ,"(A, 4)",18,16
30, 0.000, X ,"(B, 1)",20,15
31, 0.090, O ,"(C, 4)",19,17
32, 0.001, X ,"(B, 5)",22,15
33, 0.061, O ,"(A, 6)",21,17
34, 0.000, X ,"(B, 6)",23,16
35, 0.067, O ,"(C, 7)",22,18
36, 0.000, X ,"(A, 7)",24,17
37, 0.077, O ,"(A, 3)",22,20
38, 0.001, X ,"(D, 8)",24,19
39, 0.050, O ,"(B, 7)",21,23
40, 0.000, X ,"(B, 8)",27,18
41, 0.049, O ,"(A, 8)",26,20
42, 0.044, O ,"(D, 7)",24,23
43, 0.001, X ,"(D, 6)",27,21
44, 0.047, O ,"(C, 8)",26,23
45, 0.033, O ,"(C, 6)",19,31
46, 0.000, X ,"(E, 6)",22,29
47, 0.016, O ,"(F, 7)",18,34
48, 0.000, X ,"(E, 7)",20,33
49, 0.023, O ,"(H, 4)",16,38
50, 0.000, X ,"(G, 8)",18,37
51, 0.019, O ,"(F, 8)",16,40
52, 0.000, X ,"(F, 6)",18,39
53, 0.012, O ,"(H, 5)",15,43
54, 0.000, X ,"(G, 6)",19,40
55, 0.006, O ,"(H, 8)",18,42
56, 0.001, X ,"(H, 6)",21,40
57, 0.002, O ,"(E, 8)",15,47
58, 0.000, X ,"(H, 7)",17,46
59, 0.000, O ,"(G, 7)",14,50
