,Time,Color,Move,Black,White
0, 0.029, X ,"(E, 3)",4,1
1, 0.000, O ,"(F, 3)",3,3
2, 0.051, X ,"(F, 4)",5,2
3, 0.000, O ,"(F, 5)",3,5
4, 0.133, X ,"(G, 3)",5,4
5, 0.000, O ,"(C, 3)",4,6
6, 0.227, X ,"(C, 4)",6,5
7, 0.000, O ,"(G, 2)",4,8
8, 0.170, X ,"(C, 2)",6,7
9, 0.001, O ,"(H, 3)",5,9
10, 0.095, X ,"(G, 4)",8,7
11, 0.001, O ,"(B, 2)",6,10
12, 0.338, X ,"(H, 1)",9,8
13, 0.001, O ,"(C, 1)",8,10
14, 0.202, X ,"(F, 6)",10,9
15, 0.000, O ,"(G, 5)",8,12
16, 0.283, X ,"(C, 5)",10,11
17, 0.000, O ,"(G, 7)",9,13
18, 0.232, X ,"(A, 1)",12,11
19, 0.001, O ,"(B, 4)",8,16
20, 0.288, X ,"(E, 6)",11,14
21, 0.000, O ,"(A, 3)",10,16
22, 0.298, X ,"(A, 5)",12,15
23, 0.000, O ,"(B, 6)",11,17
24, 0.431, X ,"(H, 8)",14,15
25, 0.001, O ,"(E, 7)",13,17
26, 0.296, X ,"(D, 6)",15,16
27, 0.001, O ,"(G, 1)",14,18
28, 0.360, X ,"(F, 1)",16,17
29, 0.000, O ,"(B, 5)",15,19
30, 0.346, X ,"(E, 8)",17,18
31, 0.000, O ,"(D, 2)",16,20
32, 0.287, X ,"(E, 1)",18,19
33, 0.000, O ,"(C, 7)",16,22
34, 0.253, X ,"(D, 3)",18,21
35, 0.000, O ,"(B, 3)",13,27
36, 0.167, X ,"(B, 1)",16,25
37, 0.000, O ,"(F, 7)",15,27
38, 0.217, X ,"(D, 1)",17,26
39, 0.000, O ,"(E, 2)",14,30
40, 0.142, X ,"(H, 4)",19,26
41, 0.000, O ,"(F, 8)",18,28
42, 0.152, X ,"(F, 2)",21,26
43, 0.001, O ,"(G, 6)",17,31
44, 0.150, X ,"(H, 6)",19,30
45, 0.000, O ,"(H, 5)",17,33
46, 0.083, X ,"(H, 2)",23,28
47, 0.001, O ,"(G, 8)",22,30
48, 0.036, X ,"(A, 2)",27,26
49, 0.000, O ,"(D, 8)",26,28
50, 0.013, X ,"(D, 7)",34,21
51, 0.000, O ,"(C, 6)",31,25
52, 0.015, X ,"(C, 8)",43,14
53, 0.001, O ,"(B, 8)",42,16
54, 0.007, X ,"(B, 7)",48,11
55, 0.000, O ,"(A, 6)",46,14
56, 0.005, X ,"(A, 8)",48,13
57, 0.000, O ,"(A, 7)",45,17
58, 0.001, X ,"(A, 4)",47,16
59, 0.001, X ,"(H, 7)",49,15
