,Time,Color,Move,Black,White
0, 0.005, X ,"(E, 3)",4,1
1, 0.001, O ,"(F, 5)",3,3
2, 0.007, X ,"(C, 6)",5,2
3, 0.001, O ,"(E, 2)",3,5
4, 0.008, X ,"(F, 2)",5,4
5, 0.000, O ,"(C, 4)",4,6
6, 0.014, X ,"(E, 1)",6,5
7, 0.000, O ,"(E, 6)",5,7
8, 0.007, X ,"(C, 5)",7,6
9, 0.001, O ,"(D, 3)",6,8
10, 0.009, X ,"(C, 3)",9,6
11, 0.000, O ,"(B, 6)",8,8
12, 0.018, X ,"(A, 6)",10,7
13, 0.000, O ,"(B, 3)",9,9
14, 0.017, X ,"(A, 3)",11,8
15, 0.000, O ,"(F, 1)",9,11
16, 0.016, X ,"(D, 2)",11,10
17, 0.001, O ,"(F, 3)",9,13
18, 0.022, X ,"(F, 4)",11,12
19, 0.000, O ,"(G, 4)",10,14
20, 0.019, X ,"(G, 5)",12,13
21, 0.001, O ,"(C, 2)",9,17
22, 0.037, X ,"(D, 1)",11,16
23, 0.000, O ,"(G, 3)",10,18
24, 0.029, X ,"(C, 1)",12,17
25, 0.000, O ,"(B, 2)",10,20
26, 0.020, X ,"(H, 3)",13,18
27, 0.001, O ,"(H, 4)",12,20
28, 0.022, X ,"(B, 4)",15,18
29, 0.000, O ,"(B, 7)",14,20
30, 0.028, X ,"(A, 1)",16,19
31, 0.000, O ,"(G, 6)",15,21
32, 0.020, X ,"(A, 8)",20,17
33, 0.000, O ,"(A, 4)",18,20
34, 0.020, X ,"(D, 6)",21,18
35, 0.000, O ,"(A, 2)",19,21
36, 0.018, X ,"(F, 7)",21,20
37, 0.000, O ,"(B, 1)",18,24
38, 0.014, X ,"(H, 6)",21,22
39, 0.000, O ,"(H, 5)",20,24
40, 0.010, X ,"(A, 5)",24,21
41, 0.001, O ,"(H, 2)",23,23
42, 0.008, X ,"(H, 1)",28,19
43, 0.000, O ,"(D, 7)",25,23
44, 0.013, X ,"(E, 8)",27,22
45, 0.000, O ,"(G, 8)",26,24
46, 0.009, X ,"(G, 1)",33,18
47, 0.000, O ,"(C, 8)",32,20
48, 0.007, X ,"(F, 6)",40,13
49, 0.000, O ,"(H, 7)",37,17
50, 0.005, X ,"(H, 8)",39,16
51, 0.000, O ,"(E, 7)",37,19
52, 0.003, X ,"(F, 8)",41,16
53, 0.000, O ,"(G, 7)",38,20
54, 0.003, X ,"(C, 7)",43,16
55, 0.000, O ,"(B, 8)",41,19
56, 0.001, X ,"(D, 8)",45,16
57, 0.000, O ,"(B, 5)",43,19
58, 0.001, X ,"(G, 2)",46,17
59, 0.000, O ,"(A, 7)",45,19
