,Time,Color,Move,Black,White
0, 0.000, X ,"(F, 4)",4,1
1, 0.004, O ,"(D, 3)",3,3
2, 0.001, X ,"(C, 4)",5,2
3, 0.005, O ,"(B, 3)",4,4
4, 0.000, X ,"(C, 5)",6,3
5, 0.008, O ,"(F, 5)",5,5
6, 0.000, X ,"(F, 6)",7,4
7, 0.004, O ,"(G, 4)",6,6
8, 0.001, X ,"(C, 3)",8,5
9, 0.007, O ,"(B, 5)",7,7
10, 0.000, X ,"(C, 2)",10,5
11, 0.002, O ,"(D, 1)",9,7
12, 0.003, X ,"(A, 5)",11,6
13, 0.005, O ,"(E, 2)",10,8
14, 0.000, X ,"(H, 4)",13,6
15, 0.005, O ,"(A, 6)",12,8
16, 0.000, X ,"(A, 3)",14,7
17, 0.005, O ,"(C, 6)",13,9
18, 0.000, X ,"(A, 7)",15,8
19, 0.005, O ,"(E, 3)",14,10
20, 0.000, X ,"(B, 4)",17,8
21, 0.004, O ,"(A, 4)",16,10
22, 0.000, X ,"(B, 1)",19,8
23, 0.005, O ,"(A, 8)",16,12
24, 0.000, X ,"(A, 2)",18,11
25, 0.005, O ,"(A, 1)",16,14
26, 0.000, X ,"(B, 7)",18,13
27, 0.004, O ,"(D, 7)",17,15
28, 0.000, X ,"(B, 6)",20,13
29, 0.004, O ,"(C, 8)",19,15
30, 0.000, X ,"(F, 2)",21,14
31, 0.010, O ,"(C, 7)",20,16
32, 0.001, X ,"(E, 8)",23,14
33, 0.006, O ,"(E, 7)",22,16
34, 0.000, X ,"(E, 1)",24,15
35, 0.005, O ,"(D, 2)",22,18
36, 0.000, X ,"(E, 6)",24,17
37, 0.005, O ,"(C, 1)",22,20
38, 0.000, X ,"(B, 2)",26,17
39, 0.004, O ,"(H, 3)",23,21
40, 0.000, X ,"(G, 5)",25,20
41, 0.004, O ,"(F, 7)",24,22
42, 0.000, X ,"(G, 6)",26,21
43, 0.008, O ,"(F, 1)",21,27
44, 0.001, X ,"(D, 8)",23,26
45, 0.004, O ,"(H, 5)",17,33
46, 0.000, X ,"(D, 6)",22,29
47, 0.004, O ,"(F, 3)",16,36
48, 0.000, X ,"(H, 6)",20,33
49, 0.003, O ,"(F, 8)",14,40
50, 0.000, X ,"(G, 1)",16,39
51, 0.002, O ,"(H, 1)",15,41
52, 0.000, X ,"(G, 8)",17,40
53, 0.003, O ,"(H, 8)",16,42
54, 0.000, X ,"(H, 2)",20,39
55, 0.002, O ,"(H, 7)",14,46
56, 0.000, X ,"(G, 7)",17,44
57, 0.001, O ,"(G, 3)",14,48
58, 0.000, X ,"(G, 2)",19,44
59, 0.000, X ,"(B, 8)",28,36
