,Time,Color,Move,Black,White
0, 0.000, X ,"(E, 3)",4,1
1, 0.105, O ,"(D, 3)",3,3
2, 0.001, X ,"(C, 5)",6,1
3, 0.154, O ,"(F, 3)",5,3
4, 0.001, X ,"(C, 2)",7,2
5, 0.334, O ,"(C, 3)",6,4
6, 0.001, X ,"(F, 2)",8,3
7, 0.704, O ,"(C, 1)",7,5
8, 0.000, X ,"(G, 2)",9,4
9, 0.598, O ,"(G, 3)",7,7
10, 0.001, X ,"(E, 2)",9,6
11, 1.579, O ,"(H, 1)",8,8
12, 0.001, X ,"(F, 4)",10,7
13, 1.174, O ,"(F, 5)",9,9
14, 0.000, X ,"(B, 2)",11,8
15, 2.419, O ,"(C, 4)",9,11
16, 0.001, X ,"(B, 5)",12,9
17, 5.136, O ,"(A, 1)",11,11
18, 0.001, X ,"(G, 5)",13,10
19, 1.880, O ,"(B, 4)",12,12
20, 0.001, X ,"(A, 3)",14,11
21, 2.645, O ,"(A, 4)",13,13
22, 0.000, X ,"(B, 3)",17,10
23, 2.103, O ,"(A, 2)",16,12
24, 0.000, X ,"(D, 1)",18,11
25, 1.632, O ,"(G, 4)",17,13
26, 0.000, X ,"(G, 1)",21,10
27, 0.999, O ,"(B, 1)",19,13
28, 0.000, X ,"(D, 2)",22,11
29, 0.583, O ,"(H, 4)",21,13
30, 0.000, X ,"(H, 3)",23,12
31, 0.571, O ,"(G, 6)",22,14
32, 0.000, X ,"(H, 5)",24,13
33, 0.855, O ,"(E, 1)",21,17
34, 0.000, X ,"(H, 7)",25,14
35, 0.356, O ,"(H, 6)",24,16
36, 0.000, X ,"(F, 6)",26,15
37, 0.463, O ,"(A, 6)",23,19
38, 0.000, X ,"(A, 5)",25,18
39, 0.639, O ,"(H, 2)",19,25
40, 0.000, X ,"(F, 1)",24,21
41, 0.310, O ,"(H, 8)",23,23
42, 0.000, X ,"(A, 7)",25,22
43, 0.147, O ,"(E, 7)",23,25
44, 0.000, X ,"(E, 6)",25,24
45, 0.184, O ,"(A, 8)",22,28
46, 0.000, X ,"(D, 8)",24,27
47, 0.185, O ,"(C, 6)",17,35
48, 0.000, X ,"(D, 6)",20,33
49, 0.140, O ,"(D, 7)",12,42
50, 0.000, X ,"(C, 7)",16,39
51, 0.098, O ,"(B, 8)",13,43
52, 0.000, X ,"(B, 6)",16,41
53, 0.033, O ,"(C, 8)",12,46
54, 0.000, X ,"(E, 8)",15,44
55, 0.018, O ,"(F, 8)",12,48
56, 0.001, X ,"(B, 7)",14,47
57, 0.003, O ,"(F, 7)",12,50
58, 0.000, X ,"(G, 8)",17,46
59, 0.003, O ,"(G, 7)",16,48
