,Time,Color,Move,Black,White
0, 0.000, X ,"(C, 5)",4,1
1, 0.297, O ,"(E, 6)",3,3
2, 0.001, X ,"(F, 4)",5,2
3, 0.623, O ,"(C, 3)",4,4
4, 0.000, X ,"(E, 3)",6,3
5, 1.103, O ,"(E, 2)",4,6
6, 0.001, X ,"(F, 3)",6,5
7, 2.778, O ,"(G, 3)",4,8
8, 0.001, X ,"(B, 2)",6,7
9, 1.161, O ,"(A, 1)",3,11
10, 0.001, X ,"(F, 2)",6,9
11, 2.175, O ,"(E, 1)",5,11
12, 0.001, X ,"(G, 5)",7,10
13, 1.737, O ,"(F, 5)",6,12
14, 0.001, X ,"(F, 6)",8,11
15, 6.730, O ,"(D, 2)",7,13
16, 0.000, X ,"(G, 1)",10,11
17, 4.084, O ,"(F, 1)",9,13
18, 0.001, X ,"(D, 1)",12,11
19, 4.614, O ,"(D, 3)",10,14
20, 0.001, X ,"(B, 4)",13,12
21, 6.340, O ,"(B, 3)",12,14
22, 0.001, X ,"(F, 7)",14,13
23, 7.128, O ,"(C, 1)",13,15
24, 0.001, X ,"(G, 4)",19,10
25, 3.476, O ,"(H, 1)",15,15
26, 0.000, X ,"(H, 2)",17,14
27, 3.946, O ,"(H, 4)",16,16
28, 0.000, X ,"(G, 2)",19,14
29, 3.828, O ,"(B, 6)",17,17
30, 0.001, X ,"(B, 5)",19,16
31, 2.694, O ,"(D, 6)",18,18
32, 0.000, X ,"(C, 2)",21,16
33, 3.886, O ,"(C, 4)",19,19
34, 0.000, X ,"(A, 7)",21,18
35, 4.750, O ,"(A, 6)",20,20
36, 0.000, X ,"(C, 7)",22,19
37, 4.604, O ,"(A, 4)",21,21
38, 0.001, X ,"(A, 2)",26,17
39, 2.035, O ,"(B, 7)",25,19
40, 0.000, X ,"(B, 8)",30,15
41, 1.370, O ,"(A, 5)",29,17
42, 0.000, X ,"(A, 3)",34,13
43, 0.518, O ,"(B, 1)",33,15
44, 0.428, O ,"(H, 5)",31,18
45, 0.000, X ,"(H, 3)",33,17
46, 0.382, O ,"(G, 6)",27,24
47, 0.000, X ,"(H, 6)",32,20
48, 0.262, O ,"(H, 7)",26,27
49, 0.000, X ,"(G, 7)",28,26
50, 0.185, O ,"(H, 8)",25,30
51, 0.000, X ,"(G, 8)",27,29
52, 0.080, O ,"(A, 8)",21,36
53, 0.000, X ,"(E, 7)",23,35
54, 0.030, O ,"(C, 6)",13,46
55, 0.000, X ,"(D, 7)",18,42
56, 0.004, O ,"(C, 8)",15,46
57, 0.000, X ,"(D, 8)",17,45
58, 0.000, O ,"(F, 8)",12,51
59, 0.000, O ,"(E, 8)",10,54
