,Time,Color,Move,Black,White
0, 0.001, X ,"(D, 6)",4,1
1, 0.072, O ,"(C, 4)",3,3
2, 0.001, X ,"(E, 3)",5,2
3, 0.214, O ,"(F, 2)",4,4
4, 0.000, X ,"(E, 2)",6,3
5, 0.364, O ,"(E, 6)",5,5
6, 0.001, X ,"(D, 3)",8,3
7, 0.474, O ,"(C, 6)",7,5
8, 0.000, X ,"(B, 3)",9,4
9, 0.587, O ,"(F, 4)",8,6
10, 0.001, X ,"(B, 7)",10,5
11, 1.180, O ,"(B, 6)",9,7
12, 0.001, X ,"(D, 7)",11,6
13, 2.970, O ,"(A, 8)",10,8
14, 0.001, X ,"(A, 6)",13,6
15, 1.889, O ,"(C, 3)",12,8
16, 0.000, X ,"(F, 6)",14,7
17, 1.719, O ,"(A, 3)",13,9
18, 0.001, X ,"(C, 5)",15,8
19, 2.068, O ,"(E, 7)",14,10
20, 0.000, X ,"(F, 7)",17,8
21, 1.781, O ,"(E, 8)",15,11
22, 0.001, X ,"(G, 2)",17,10
23, 2.603, O ,"(F, 3)",12,16
24, 0.000, X ,"(B, 8)",14,15
25, 3.127, O ,"(D, 1)",13,17
26, 0.000, X ,"(F, 8)",15,16
27, 2.730, O ,"(F, 1)",14,18
28, 0.001, X ,"(B, 5)",16,17
29, 2.484, O ,"(H, 1)",15,19
30, 0.000, X ,"(F, 5)",19,16
31, 1.175, O ,"(C, 8)",18,18
32, 0.001, X ,"(B, 2)",20,17
33, 0.960, O ,"(C, 7)",18,20
34, 0.000, X ,"(E, 1)",23,16
35, 2.861, O ,"(C, 2)",19,21
36, 0.001, X ,"(G, 5)",21,20
37, 2.872, O ,"(A, 1)",20,22
38, 0.001, X ,"(B, 4)",24,19
39, 1.575, O ,"(D, 2)",23,21
40, 0.000, X ,"(D, 8)",26,19
41, 0.668, O ,"(A, 5)",25,21
42, 0.000, X ,"(C, 1)",30,17
43, 0.649, O ,"(G, 3)",26,22
44, 0.000, X ,"(G, 4)",30,19
45, 0.565, O ,"(B, 1)",26,24
46, 0.000, X ,"(H, 3)",28,23
47, 0.310, O ,"(A, 7)",22,30
48, 0.001, X ,"(G, 1)",24,29
49, 0.120, O ,"(G, 6)",20,34
50, 0.000, X ,"(H, 5)",22,33
51, 0.077, O ,"(A, 4)",21,35
52, 0.000, X ,"(A, 2)",25,32
53, 0.033, O ,"(H, 2)",22,36
54, 0.000, X ,"(G, 7)",26,33
55, 0.026, O ,"(H, 8)",20,40
56, 0.000, X ,"(H, 7)",22,39
57, 0.002, O ,"(H, 6)",19,43
58, 0.000, X ,"(H, 4)",22,41
59, 0.000, O ,"(G, 8)",17,47
