,Time,Color,Move,Black,White
0, 0.021, X ,"(E, 3)",4,1
1, 0.000, O ,"(F, 3)",3,3
2, 0.044, X ,"(F, 4)",5,2
3, 0.001, O ,"(F, 5)",3,5
4, 0.095, X ,"(G, 3)",5,4
5, 0.000, O ,"(D, 3)",3,7
6, 0.104, X ,"(C, 3)",5,6
7, 0.000, O ,"(H, 2)",4,8
8, 0.141, X ,"(H, 3)",6,7
9, 0.001, O ,"(G, 2)",5,9
10, 0.180, X ,"(H, 1)",7,8
11, 0.000, O ,"(E, 2)",6,10
12, 0.103, X ,"(G, 1)",8,9
13, 0.000, O ,"(D, 2)",7,11
14, 0.054, X ,"(E, 1)",9,10
15, 0.001, O ,"(D, 1)",8,12
16, 0.117, X ,"(C, 1)",10,11
17, 0.001, O ,"(B, 3)",9,13
18, 0.078, X ,"(B, 4)",12,11
19, 0.001, O ,"(C, 2)",11,13
20, 0.161, X ,"(A, 4)",14,11
21, 0.000, O ,"(B, 2)",12,14
22, 0.098, X ,"(C, 4)",15,12
23, 0.000, O ,"(A, 2)",13,15
24, 0.189, X ,"(A, 1)",15,14
25, 0.000, O ,"(B, 1)",13,17
26, 0.098, X ,"(A, 3)",17,14
27, 0.001, O ,"(A, 5)",15,17
28, 0.098, X ,"(F, 2)",19,14
29, 0.001, O ,"(F, 1)",14,20
30, 0.081, X ,"(B, 5)",16,19
31, 0.000, O ,"(H, 4)",15,21
32, 0.122, X ,"(A, 6)",17,20
33, 0.000, O ,"(B, 6)",13,25
34, 0.091, X ,"(C, 7)",15,24
35, 0.000, O ,"(B, 7)",14,26
36, 0.104, X ,"(C, 6)",20,21
37, 0.000, O ,"(G, 4)",19,23
38, 0.098, X ,"(H, 5)",21,22
39, 0.001, O ,"(D, 7)",20,24
40, 0.090, X ,"(A, 8)",22,23
41, 0.001, O ,"(C, 5)",20,26
42, 0.088, X ,"(G, 6)",22,25
43, 0.000, O ,"(B, 8)",19,29
44, 0.051, X ,"(G, 5)",24,25
45, 0.000, O ,"(H, 7)",21,29
46, 0.053, X ,"(F, 7)",23,28
47, 0.000, O ,"(H, 6)",19,33
48, 0.052, X ,"(H, 8)",22,31
49, 0.001, O ,"(G, 7)",21,33
50, 0.033, X ,"(F, 6)",29,26
51, 0.000, O ,"(E, 6)",28,28
52, 0.025, X ,"(D, 6)",37,20
53, 0.000, O ,"(A, 7)",34,24
54, 0.011, X ,"(C, 8)",39,20
55, 0.000, O ,"(D, 8)",35,25
56, 0.003, X ,"(E, 7)",40,21
57, 0.000, O ,"(F, 8)",38,24
58, 0.003, X ,"(G, 8)",40,23
59, 0.000, O ,"(E, 8)",35,29
