,Time,Color,Move,Black,White
0, 0.002, X ,"(E, 3)",4,1
1, 0.001, O ,"(F, 3)",3,3
2, 0.001, X ,"(G, 3)",5,2
3, 0.001, O ,"(E, 2)",4,4
4, 0.002, X ,"(D, 1)",6,3
5, 0.000, O ,"(G, 2)",5,5
6, 0.002, X ,"(F, 2)",7,4
7, 0.001, O ,"(F, 5)",6,6
8, 0.001, X ,"(G, 4)",8,5
9, 0.001, O ,"(D, 2)",6,8
10, 0.002, X ,"(H, 1)",8,7
11, 0.001, O ,"(F, 4)",6,10
12, 0.002, X ,"(E, 1)",8,9
13, 0.001, O ,"(H, 3)",6,12
14, 0.005, X ,"(C, 3)",8,11
15, 0.000, O ,"(C, 1)",7,13
16, 0.002, X ,"(D, 3)",9,12
17, 0.000, O ,"(C, 2)",7,15
18, 0.002, X ,"(B, 3)",9,14
19, 0.000, O ,"(B, 1)",8,16
20, 0.002, X ,"(A, 1)",11,14
21, 0.000, O ,"(H, 2)",9,17
22, 0.004, X ,"(D, 6)",11,16
23, 0.000, O ,"(D, 7)",8,20
24, 0.001, X ,"(F, 6)",11,18
25, 0.000, O ,"(E, 6)",10,20
26, 0.002, X ,"(G, 1)",13,18
27, 0.000, O ,"(B, 4)",12,20
28, 0.002, X ,"(B, 5)",14,19
29, 0.001, O ,"(A, 5)",13,21
30, 0.001, X ,"(C, 4)",16,19
31, 0.000, O ,"(B, 6)",15,21
32, 0.004, X ,"(A, 4)",17,20
33, 0.001, O ,"(A, 3)",14,24
34, 0.003, X ,"(A, 2)",16,23
35, 0.001, O ,"(F, 7)",15,25
36, 0.003, X ,"(B, 2)",17,24
37, 0.002, O ,"(C, 5)",16,26
38, 0.003, X ,"(F, 1)",19,24
39, 0.003, X ,"(H, 5)",22,22
40, 0.001, O ,"(G, 5)",21,24
41, 0.004, X ,"(H, 6)",24,22
42, 0.000, O ,"(G, 6)",23,24
43, 0.002, X ,"(C, 7)",26,22
44, 0.000, O ,"(D, 8)",25,24
45, 0.002, X ,"(H, 4)",30,20
46, 0.000, O ,"(E, 7)",29,22
47, 0.002, X ,"(C, 6)",37,15
48, 0.000, O ,"(G, 7)",36,17
49, 0.001, X ,"(H, 8)",38,16
50, 0.000, O ,"(B, 7)",34,21
51, 0.002, X ,"(A, 8)",41,15
52, 0.000, O ,"(B, 8)",40,17
53, 0.001, X ,"(A, 7)",47,11
54, 0.000, O ,"(F, 8)",42,17
55, 0.001, X ,"(A, 6)",47,13
56, 0.001, O ,"(G, 8)",46,15
57, 0.000, X ,"(H, 7)",52,10
58, 0.000, O ,"(C, 8)",50,13
59, 0.000, X ,"(E, 8)",56,8
