,Time,Color,Move,Black,White
0, 0.023, X ,"(E, 3)",4,1
1, 0.001, O ,"(F, 5)",3,3
2, 0.041, X ,"(C, 6)",5,2
3, 0.001, O ,"(C, 3)",4,4
4, 0.051, X ,"(D, 3)",6,3
5, 0.001, O ,"(E, 2)",4,6
6, 0.107, X ,"(F, 1)",6,5
7, 0.000, O ,"(C, 2)",5,7
8, 0.111, X ,"(D, 2)",7,6
9, 0.002, O ,"(C, 1)",6,8
10, 0.180, X ,"(D, 1)",8,7
11, 0.000, O ,"(C, 5)",6,10
12, 0.141, X ,"(B, 4)",8,9
13, 0.000, O ,"(B, 2)",7,11
14, 0.157, X ,"(B, 3)",10,9
15, 0.001, O ,"(B, 7)",9,11
16, 0.128, X ,"(A, 1)",11,10
17, 0.000, O ,"(B, 1)",9,13
18, 0.106, X ,"(F, 3)",12,11
19, 0.000, O ,"(A, 2)",11,13
20, 0.128, X ,"(D, 6)",15,10
21, 0.000, O ,"(G, 2)",14,12
22, 0.234, X ,"(H, 1)",18,9
23, 0.000, O ,"(B, 5)",14,14
24, 0.177, X ,"(F, 4)",16,13
25, 0.000, O ,"(F, 2)",10,20
26, 0.234, X ,"(B, 6)",12,19
27, 0.000, O ,"(D, 7)",10,22
28, 0.361, X ,"(E, 6)",13,20
29, 0.001, O ,"(F, 7)",12,22
30, 0.370, X ,"(G, 5)",14,21
31, 0.001, O ,"(E, 1)",13,23
32, 0.356, X ,"(A, 4)",15,22
33, 0.001, O ,"(H, 5)",12,26
34, 0.242, X ,"(A, 8)",14,25
35, 0.000, O ,"(A, 5)",13,27
36, 0.214, X ,"(G, 4)",15,26
37, 0.000, O ,"(A, 3)",14,28
38, 0.194, X ,"(H, 6)",16,27
39, 0.001, O ,"(H, 2)",15,29
40, 0.245, X ,"(H, 4)",17,28
41, 0.000, O ,"(G, 3)",16,30
42, 0.140, X ,"(D, 8)",18,29
43, 0.001, O ,"(G, 1)",17,31
44, 0.073, X ,"(C, 4)",20,29
45, 0.000, O ,"(H, 3)",19,31
46, 0.043, X ,"(A, 6)",25,26
47, 0.001, O ,"(H, 7)",22,30
48, 0.035, X ,"(H, 8)",29,24
49, 0.000, O ,"(C, 7)",24,30
50, 0.034, X ,"(B, 8)",30,25
51, 0.000, O ,"(A, 7)",29,27
52, 0.016, X ,"(G, 8)",35,22
53, 0.000, O ,"(C, 8)",32,26
54, 0.011, X ,"(G, 6)",34,25
55, 0.000, O ,"(E, 8)",33,27
56, 0.004, X ,"(F, 8)",37,24
57, 0.000, O ,"(G, 7)",35,27
58, 0.001, X ,"(E, 7)",39,24
59, 0.000, O ,"(F, 6)",33,31
