,Time,Color,Move,Black,White
0, 0.085, X ,"(E, 3)",4,1
1, 0.000, O ,"(D, 3)",3,3
2, 0.212, X ,"(C, 4)",5,2
3, 0.001, O ,"(B, 3)",4,4
4, 0.312, X ,"(B, 4)",6,3
5, 0.001, O ,"(F, 3)",4,6
6, 0.569, X ,"(C, 5)",6,5
7, 0.000, O ,"(A, 4)",3,9
8, 0.394, X ,"(D, 2)",6,7
9, 0.001, O ,"(B, 6)",4,10
10, 1.020, X ,"(C, 3)",6,9
11, 0.000, O ,"(C, 6)",5,11
12, 1.008, X ,"(F, 2)",7,10
13, 0.001, O ,"(F, 1)",6,12
14, 0.931, X ,"(A, 3)",8,11
15, 0.001, O ,"(A, 2)",6,14
16, 0.716, X ,"(G, 3)",8,13
17, 0.001, O ,"(H, 4)",7,15
18, 1.411, X ,"(H, 3)",9,14
19, 0.001, O ,"(D, 1)",6,18
20, 1.454, X ,"(C, 1)",8,17
21, 0.001, O ,"(F, 6)",7,19
22, 1.629, X ,"(E, 1)",10,17
23, 0.001, O ,"(F, 4)",8,20
24, 0.698, X ,"(A, 5)",10,19
25, 0.000, O ,"(E, 2)",9,21
26, 1.312, X ,"(A, 1)",13,18
27, 0.000, O ,"(B, 2)",12,20
28, 0.759, X ,"(B, 1)",15,18
29, 0.000, O ,"(H, 2)",13,21
30, 0.227, X ,"(G, 5)",16,19
31, 0.001, O ,"(C, 2)",15,21
32, 0.462, X ,"(G, 4)",18,19
33, 0.000, O ,"(H, 6)",15,23
34, 0.410, X ,"(G, 6)",17,22
35, 0.000, O ,"(G, 2)",16,24
36, 0.321, X ,"(F, 5)",20,21
37, 0.000, O ,"(G, 7)",17,25
38, 0.321, X ,"(H, 1)",20,23
39, 0.000, O ,"(E, 6)",19,25
40, 0.372, X ,"(B, 5)",21,24
41, 0.000, O ,"(A, 6)",17,29
42, 0.403, X ,"(E, 7)",20,27
43, 0.000, O ,"(D, 7)",19,29
44, 0.539, X ,"(H, 8)",22,27
45, 0.000, O ,"(D, 8)",20,30
46, 0.264, X ,"(H, 5)",27,24
47, 0.000, O ,"(F, 8)",26,26
48, 0.178, X ,"(G, 1)",28,25
49, 0.000, O ,"(D, 6)",27,27
50, 0.072, X ,"(C, 7)",37,18
51, 0.000, O ,"(A, 7)",35,21
52, 0.052, X ,"(A, 8)",38,19
53, 0.001, O ,"(B, 7)",36,22
54, 0.018, X ,"(E, 8)",42,17
55, 0.000, O ,"(F, 7)",39,21
56, 0.005, X ,"(B, 8)",43,18
57, 0.000, O ,"(C, 8)",41,21
58, 0.002, X ,"(H, 7)",49,14
59, 0.000, O ,"(G, 8)",48,16
