,Time,Color,Move,Black,White
0, 0.068, X ,"(E, 3)",4,1
1, 0.002, O ,"(F, 3)",3,3
2, 0.150, X ,"(F, 4)",5,2
3, 0.001, O ,"(D, 3)",3,5
4, 0.459, X ,"(C, 2)",5,4
5, 0.000, O ,"(F, 5)",3,7
6, 0.405, X ,"(E, 2)",5,6
7, 0.000, O ,"(D, 2)",3,9
8, 0.554, X ,"(C, 6)",5,8
9, 0.001, O ,"(B, 2)",4,10
10, 0.814, X ,"(C, 4)",7,8
11, 0.001, O ,"(D, 1)",6,10
12, 1.074, X ,"(F, 1)",8,9
13, 0.001, O ,"(C, 5)",6,12
14, 0.997, X ,"(G, 3)",9,10
15, 0.001, O ,"(C, 3)",8,12
16, 1.921, X ,"(B, 6)",11,10
17, 0.001, O ,"(E, 1)",8,14
18, 1.784, X ,"(B, 3)",10,13
19, 0.001, O ,"(B, 4)",8,16
20, 1.638, X ,"(A, 1)",11,14
21, 0.001, O ,"(G, 4)",10,16
22, 1.810, X ,"(B, 1)",12,15
23, 0.000, O ,"(B, 7)",11,17
24, 2.916, X ,"(D, 6)",16,13
25, 0.001, O ,"(D, 7)",12,18
26, 5.350, X ,"(A, 8)",14,17
27, 0.000, O ,"(A, 7)",12,20
28, 2.864, X ,"(A, 3)",14,19
29, 0.000, O ,"(H, 2)",11,23
30, 1.277, X ,"(A, 6)",14,21
31, 0.000, O ,"(A, 4)",12,24
32, 0.803, X ,"(E, 6)",14,23
33, 0.001, O ,"(F, 7)",13,25
34, 0.704, X ,"(A, 5)",16,23
35, 0.000, O ,"(G, 1)",15,25
36, 0.551, X ,"(C, 1)",17,24
37, 0.001, O ,"(A, 2)",15,27
38, 0.465, X ,"(F, 2)",19,24
39, 0.000, O ,"(G, 2)",18,26
40, 0.254, X ,"(E, 7)",22,23
41, 0.000, O ,"(B, 5)",19,27
42, 0.467, X ,"(G, 5)",22,25
43, 0.000, O ,"(H, 5)",19,29
44, 0.440, X ,"(F, 6)",22,27
45, 0.000, O ,"(F, 8)",20,30
46, 0.190, X ,"(D, 8)",25,26
47, 0.000, O ,"(E, 8)",19,33
48, 0.118, X ,"(C, 8)",22,31
49, 0.000, O ,"(G, 6)",18,36
50, 0.140, X ,"(C, 7)",24,31
51, 0.000, O ,"(B, 8)",16,40
52, 0.024, X ,"(G, 8)",24,33
53, 0.000, O ,"(G, 7)",23,35
54, 0.015, X ,"(H, 8)",27,32
55, 0.000, O ,"(H, 7)",26,34
56, 0.004, X ,"(H, 4)",31,30
57, 0.000, O ,"(H, 3)",29,33
58, 0.000, X ,"(H, 6)",33,30
59, 0.000, X ,"(H, 1)",44,20
