,Time,Color,Move,Black,White
0, 0.000, X ,"(F, 4)",4,1
1, 0.001, O ,"(D, 3)",3,3
2, 0.002, X ,"(C, 4)",5,2
3, 0.002, O ,"(B, 3)",4,4
4, 0.001, X ,"(C, 5)",6,3
5, 0.003, O ,"(F, 5)",5,5
6, 0.001, X ,"(A, 2)",8,3
7, 0.002, O ,"(F, 3)",7,5
8, 0.001, X ,"(G, 2)",10,3
9, 0.002, O ,"(F, 2)",9,5
10, 0.000, X ,"(G, 5)",11,4
11, 0.002, O ,"(H, 1)",10,6
12, 0.000, X ,"(G, 3)",12,5
13, 0.002, O ,"(H, 3)",11,7
14, 0.001, X ,"(C, 2)",13,6
15, 0.001, O ,"(C, 6)",11,9
16, 0.000, X ,"(F, 1)",14,7
17, 0.003, O ,"(E, 1)",13,9
18, 0.000, X ,"(D, 1)",15,8
19, 0.002, O ,"(E, 3)",14,10
20, 0.000, X ,"(D, 6)",16,9
21, 0.002, O ,"(G, 4)",15,11
22, 0.000, X ,"(G, 1)",21,6
23, 0.002, O ,"(D, 2)",20,8
24, 0.000, X ,"(C, 7)",22,7
25, 0.003, O ,"(H, 2)",21,9
26, 0.001, X ,"(H, 4)",23,8
27, 0.002, O ,"(C, 3)",22,10
28, 0.000, X ,"(E, 2)",28,5
29, 0.003, O ,"(A, 3)",27,7
30, 0.000, X ,"(B, 2)",29,6
31, 0.002, O ,"(A, 1)",28,8
32, 0.001, X ,"(B, 4)",30,7
33, 0.006, O ,"(H, 5)",29,9
34, 0.002, O ,"(H, 6)",28,11
35, 0.000, X ,"(G, 6)",30,10
36, 0.002, O ,"(F, 7)",29,12
37, 0.000, X ,"(G, 7)",31,11
38, 0.003, O ,"(E, 7)",28,15
39, 0.000, X ,"(B, 6)",30,14
40, 0.002, O ,"(B, 1)",28,17
41, 0.000, X ,"(A, 5)",30,16
42, 0.002, O ,"(A, 6)",28,19
43, 0.001, X ,"(F, 8)",31,17
44, 0.002, O ,"(D, 7)",30,19
45, 0.000, X ,"(D, 8)",32,18
46, 0.002, O ,"(C, 1)",22,29
47, 0.000, X ,"(F, 6)",25,27
48, 0.001, O ,"(H, 8)",21,32
49, 0.000, X ,"(B, 5)",25,29
50, 0.001, O ,"(E, 6)",19,36
51, 0.000, X ,"(H, 7)",21,35
52, 0.001, O ,"(E, 8)",17,40
53, 0.000, X ,"(B, 7)",21,37
54, 0.001, O ,"(A, 8)",15,44
55, 0.000, X ,"(A, 7)",18,42
56, 0.000, O ,"(A, 4)",13,48
57, 0.001, O ,"(B, 8)",10,52
58, 0.000, X ,"(C, 8)",13,50
59, 0.001, O ,"(G, 8)",11,53
