,Time,Color,Move,Black,White
0, 0.002, X ,"(E, 3)",4,1
1, 0.001, O ,"(F, 5)",3,3
2, 0.002, X ,"(C, 6)",5,2
3, 0.000, O ,"(E, 2)",3,5
4, 0.003, X ,"(F, 2)",5,4
5, 0.000, O ,"(C, 4)",4,6
6, 0.002, X ,"(E, 1)",6,5
7, 0.000, O ,"(G, 1)",4,8
8, 0.002, X ,"(B, 3)",6,7
9, 0.001, O ,"(D, 6)",5,9
10, 0.002, X ,"(G, 3)",7,8
11, 0.001, O ,"(B, 4)",6,10
12, 0.002, X ,"(B, 5)",8,9
13, 0.001, O ,"(B, 6)",7,11
14, 0.002, X ,"(D, 3)",9,10
15, 0.000, O ,"(C, 2)",8,12
16, 0.002, X ,"(D, 1)",10,11
17, 0.001, O ,"(B, 1)",9,13
18, 0.002, X ,"(D, 7)",11,12
19, 0.001, O ,"(B, 7)",10,14
20, 0.002, X ,"(F, 4)",13,12
21, 0.000, O ,"(A, 6)",11,15
22, 0.004, X ,"(A, 8)",15,12
23, 0.000, O ,"(G, 5)",14,14
24, 0.002, X ,"(D, 2)",16,13
25, 0.000, O ,"(F, 1)",14,16
26, 0.003, X ,"(H, 1)",17,14
27, 0.000, O ,"(H, 2)",16,16
28, 0.002, X ,"(F, 3)",18,15
29, 0.000, O ,"(E, 6)",17,17
30, 0.001, X ,"(A, 4)",19,16
31, 0.000, O ,"(A, 2)",18,18
32, 0.002, X ,"(H, 4)",20,17
33, 0.001, O ,"(C, 5)",19,19
34, 0.004, X ,"(H, 3)",21,18
35, 0.000, O ,"(C, 8)",19,21
36, 0.002, X ,"(G, 4)",21,20
37, 0.000, O ,"(C, 1)",20,22
38, 0.002, X ,"(A, 1)",23,20
39, 0.000, O ,"(G, 2)",17,27
40, 0.002, X ,"(A, 3)",19,26
41, 0.001, O ,"(C, 7)",18,28
42, 0.002, X ,"(H, 6)",20,27
43, 0.000, O ,"(H, 5)",19,29
44, 0.002, X ,"(F, 6)",22,27
45, 0.000, O ,"(A, 5)",21,29
46, 0.001, X ,"(C, 3)",31,20
47, 0.000, O ,"(H, 7)",30,22
48, 0.002, X ,"(H, 8)",34,19
49, 0.000, O ,"(F, 7)",30,24
50, 0.001, X ,"(F, 8)",37,18
51, 0.001, O ,"(G, 6)",34,22
52, 0.001, X ,"(E, 7)",40,17
53, 0.000, O ,"(G, 7)",38,20
54, 0.001, X ,"(A, 7)",48,11
55, 0.000, O ,"(D, 8)",46,14
56, 0.000, X ,"(E, 8)",50,11
57, 0.000, O ,"(B, 8)",49,13
58, 0.000, O ,"(B, 2)",42,21
59, 0.000, O ,"(G, 8)",37,27
