,Time,Color,Move,Black,White
0, 0.021, X ,"(E, 3)",4,1
1, 0.000, O ,"(F, 5)",3,3
2, 0.039, X ,"(C, 6)",5,2
3, 0.000, O ,"(E, 2)",3,5
4, 0.051, X ,"(F, 2)",5,4
5, 0.001, O ,"(B, 7)",3,7
6, 0.055, X ,"(F, 4)",5,6
7, 0.001, O ,"(C, 3)",4,8
8, 0.108, X ,"(A, 8)",8,5
9, 0.000, O ,"(D, 3)",7,7
10, 0.159, X ,"(E, 1)",9,6
11, 0.000, O ,"(C, 5)",8,8
12, 0.131, X ,"(D, 6)",10,7
13, 0.000, O ,"(G, 4)",9,9
14, 0.176, X ,"(G, 3)",11,8
15, 0.000, O ,"(G, 1)",9,11
16, 0.186, X ,"(B, 4)",11,10
17, 0.000, O ,"(F, 6)",10,12
18, 0.143, X ,"(F, 3)",13,10
19, 0.001, O ,"(H, 3)",11,13
20, 0.230, X ,"(F, 1)",14,11
21, 0.000, O ,"(G, 5)",13,13
22, 0.165, X ,"(H, 1)",15,12
23, 0.000, O ,"(C, 7)",14,14
24, 0.199, X ,"(C, 2)",16,13
25, 0.000, O ,"(B, 1)",13,17
26, 0.192, X ,"(C, 4)",15,16
27, 0.001, O ,"(A, 7)",14,18
28, 0.224, X ,"(C, 1)",17,16
29, 0.000, O ,"(B, 2)",16,18
30, 0.183, X ,"(A, 1)",18,17
31, 0.000, O ,"(A, 5)",17,19
32, 0.182, X ,"(A, 2)",19,18
33, 0.000, O ,"(B, 6)",17,21
34, 0.123, X ,"(B, 3)",19,20
35, 0.000, O ,"(D, 2)",17,23
36, 0.173, X ,"(B, 5)",20,21
37, 0.000, O ,"(D, 1)",18,24
38, 0.127, X ,"(G, 2)",21,22
39, 0.000, O ,"(H, 2)",19,25
40, 0.106, X ,"(A, 6)",21,24
41, 0.000, O ,"(A, 4)",16,30
42, 0.062, X ,"(E, 7)",18,29
43, 0.000, O ,"(D, 7)",16,32
44, 0.079, X ,"(F, 7)",20,29
45, 0.000, O ,"(G, 7)",17,33
46, 0.066, X ,"(H, 8)",23,28
47, 0.001, O ,"(G, 6)",21,31
48, 0.057, X ,"(H, 4)",28,25
49, 0.000, O ,"(H, 7)",27,27
50, 0.027, X ,"(A, 3)",32,23
51, 0.000, O ,"(E, 6)",30,26
52, 0.024, X ,"(B, 8)",37,20
53, 0.000, O ,"(H, 6)",35,23
54, 0.013, X ,"(H, 5)",40,19
55, 0.000, O ,"(C, 8)",39,21
56, 0.004, X ,"(G, 8)",46,15
57, 0.000, O ,"(F, 8)",45,17
58, 0.001, X ,"(E, 8)",51,12
59, 0.000, O ,"(D, 8)",46,18
