,Time,Color,Move,Black,White
0, 0.002, X ,"(E, 3)",4,1
1, 0.001, O ,"(F, 3)",3,3
2, 0.002, X ,"(G, 3)",5,2
3, 0.001, O ,"(G, 2)",4,4
4, 0.002, X ,"(F, 4)",6,3
5, 0.000, O ,"(F, 5)",4,6
6, 0.003, X ,"(H, 1)",7,4
7, 0.001, O ,"(E, 2)",5,7
8, 0.002, X ,"(D, 1)",7,6
9, 0.000, O ,"(E, 1)",6,8
10, 0.002, X ,"(F, 1)",8,7
11, 0.001, O ,"(C, 3)",7,9
12, 0.002, X ,"(D, 3)",10,7
13, 0.001, O ,"(H, 3)",6,12
14, 0.002, X ,"(C, 4)",8,11
15, 0.001, O ,"(B, 3)",7,13
16, 0.001, X ,"(B, 5)",9,12
17, 0.001, O ,"(G, 1)",8,14
18, 0.002, X ,"(C, 2)",10,13
19, 0.000, O ,"(B, 2)",9,15
20, 0.002, X ,"(A, 4)",11,14
21, 0.000, O ,"(A, 2)",9,17
22, 0.002, X ,"(G, 4)",11,16
23, 0.000, O ,"(A, 6)",10,18
24, 0.002, X ,"(A, 3)",13,16
25, 0.000, O ,"(C, 1)",8,22
26, 0.002, X ,"(A, 1)",10,21
27, 0.000, O ,"(B, 4)",9,23
28, 0.002, X ,"(C, 5)",11,22
29, 0.001, O ,"(G, 5)",10,24
30, 0.004, X ,"(A, 5)",12,23
31, 0.000, O ,"(D, 2)",11,25
32, 0.003, X ,"(F, 2)",14,23
33, 0.000, O ,"(B, 6)",8,30
34, 0.002, X ,"(C, 7)",10,29
35, 0.000, O ,"(B, 7)",9,31
36, 0.002, X ,"(H, 2)",12,29
37, 0.000, O ,"(D, 8)",11,31
38, 0.001, X ,"(C, 6)",15,28
39, 0.000, O ,"(D, 6)",13,31
40, 0.002, X ,"(A, 8)",17,28
41, 0.000, O ,"(B, 8)",16,30
42, 0.001, X ,"(D, 7)",18,29
43, 0.000, O ,"(E, 6)",15,33
44, 0.002, X ,"(C, 8)",17,32
45, 0.000, O ,"(E, 8)",16,34
46, 0.002, X ,"(B, 1)",27,24
47, 0.002, X ,"(H, 5)",34,18
48, 0.000, O ,"(G, 6)",32,21
49, 0.001, X ,"(H, 4)",37,17
50, 0.001, O ,"(F, 6)",36,19
51, 0.001, X ,"(E, 7)",42,14
52, 0.000, O ,"(F, 7)",39,18
53, 0.002, X ,"(F, 8)",44,14
54, 0.000, O ,"(G, 7)",40,19
55, 0.002, X ,"(H, 8)",46,14
56, 0.000, O ,"(H, 6)",44,17
57, 0.001, X ,"(A, 7)",52,10
58, 0.000, O ,"(G, 8)",50,13
59, 0.000, X ,"(H, 7)",55,9
