,Time,Color,Move,Black,White
0, 0.001, X ,"(E, 3)",4,1
1, 0.001, O ,"(D, 3)",3,3
2, 0.000, X ,"(C, 5)",6,1
3, 0.002, O ,"(F, 3)",5,3
4, 0.000, X ,"(G, 2)",7,2
5, 0.001, O ,"(G, 3)",6,4
6, 0.001, X ,"(E, 2)",8,3
7, 0.004, O ,"(H, 1)",7,5
8, 0.001, X ,"(D, 2)",9,4
9, 0.002, O ,"(D, 1)",8,6
10, 0.000, X ,"(H, 3)",11,4
11, 0.002, O ,"(C, 2)",10,6
12, 0.000, X ,"(F, 1)",13,4
13, 0.001, O ,"(F, 2)",12,6
14, 0.000, X ,"(C, 1)",14,5
15, 0.002, O ,"(H, 2)",13,7
16, 0.000, X ,"(C, 3)",15,6
17, 0.003, O ,"(B, 3)",14,8
18, 0.001, X ,"(E, 1)",18,5
19, 0.003, O ,"(C, 4)",17,7
20, 0.001, X ,"(A, 2)",20,5
21, 0.002, O ,"(A, 3)",19,7
22, 0.000, X ,"(B, 2)",22,5
23, 0.002, O ,"(A, 1)",21,7
24, 0.000, X ,"(A, 4)",23,6
25, 0.002, O ,"(F, 4)",22,8
26, 0.001, X ,"(H, 4)",24,7
27, 0.003, O ,"(G, 4)",23,9
28, 0.000, X ,"(G, 5)",25,8
29, 0.003, O ,"(A, 5)",24,10
30, 0.000, X ,"(G, 1)",28,7
31, 0.002, O ,"(H, 5)",26,10
32, 0.002, O ,"(F, 5)",24,13
33, 0.001, X ,"(H, 6)",26,12
34, 0.002, O ,"(G, 6)",25,14
35, 0.001, X ,"(H, 7)",28,12
36, 0.002, O ,"(H, 8)",26,15
37, 0.002, O ,"(F, 7)",25,17
38, 0.000, X ,"(G, 7)",29,14
39, 0.002, O ,"(F, 8)",28,16
40, 0.000, X ,"(G, 8)",30,15
41, 0.002, O ,"(D, 6)",27,19
42, 0.001, X ,"(E, 8)",30,17
43, 0.002, O ,"(B, 5)",28,20
44, 0.001, X ,"(F, 6)",30,19
45, 0.001, O ,"(B, 1)",20,30
46, 0.000, X ,"(C, 6)",24,27
47, 0.002, O ,"(B, 4)",16,36
48, 0.001, X ,"(B, 6)",19,34
49, 0.001, O ,"(E, 7)",15,39
50, 0.000, X ,"(E, 6)",20,35
51, 0.002, O ,"(D, 7)",11,45
52, 0.001, X ,"(C, 7)",14,43
53, 0.001, O ,"(D, 8)",9,49
54, 0.000, X ,"(C, 8)",11,48
55, 0.001, O ,"(B, 8)",7,53
56, 0.000, X ,"(A, 6)",12,49
57, 0.000, O ,"(A, 7)",9,53
58, 0.000, X ,"(B, 7)",11,52
59, 0.001, O ,"(A, 8)",9,55
