,Time,Color,Move,Black,White
0, 0.001, X ,"(F, 4)",4,1
1, 0.688, O ,"(D, 3)",3,3
2, 0.001, X ,"(C, 2)",5,2
3, 1.706, O ,"(D, 2)",4,4
4, 0.001, X ,"(C, 3)",6,3
5, 4.127, O ,"(B, 3)",5,5
6, 0.001, X ,"(C, 4)",7,4
7, 10.732, O ,"(F, 3)",6,6
8, 0.001, X ,"(E, 3)",9,4
9, 11.333, O ,"(B, 4)",8,6
10, 0.001, X ,"(D, 1)",10,5
11, 12.669, O ,"(C, 1)",9,7
12, 0.001, X ,"(E, 6)",11,6
13, 23.343, O ,"(E, 2)",10,8
14, 0.001, X ,"(F, 1)",12,7
15, 22.582, O ,"(E, 1)",11,9
16, 0.000, X ,"(G, 3)",13,8
17, 19.657, O ,"(F, 2)",12,10
18, 0.001, X ,"(A, 2)",14,9
19, 19.779, O ,"(A, 4)",13,11
20, 0.000, X ,"(B, 2)",15,10
21, 19.038, O ,"(H, 3)",10,16
22, 0.001, X ,"(G, 2)",16,11
23, 24.073, O ,"(F, 5)",15,13
24, 0.000, X ,"(H, 4)",17,12
25, 39.944, O ,"(A, 1)",16,14
26, 0.000, X ,"(B, 1)",20,11
27, 26.585, O ,"(H, 1)",18,14
28, 0.001, X ,"(G, 1)",20,13
29, 18.908, O ,"(G, 4)",19,15
30, 0.001, X ,"(A, 5)",22,13
31, 12.508, O ,"(H, 5)",21,15
32, 0.000, X ,"(G, 6)",25,12
33, 6.121, O ,"(A, 6)",24,14
34, 0.000, X ,"(G, 5)",28,11
35, 2.271, O ,"(H, 2)",23,17
36, 0.000, X ,"(A, 3)",26,15
37, 3.631, O ,"(H, 6)",23,19
38, 0.000, X ,"(A, 7)",27,16
39, 2.184, O ,"(H, 7)",23,21
40, 0.000, X ,"(G, 7)",26,19
41, 1.987, O ,"(A, 8)",20,26
42, 0.001, X ,"(F, 6)",25,22
43, 1.892, O ,"(C, 6)",24,24
44, 0.000, X ,"(D, 6)",26,23
45, 2.305, O ,"(H, 8)",20,30
46, 0.000, X ,"(B, 7)",22,29
47, 2.135, O ,"(C, 5)",19,33
48, 0.000, X ,"(G, 8)",21,32
49, 1.563, O ,"(F, 8)",19,35
50, 0.000, X ,"(B, 5)",27,28
51, 0.372, O ,"(F, 7)",22,34
52, 0.000, X ,"(E, 7)",25,32
53, 0.078, O ,"(D, 8)",22,36
54, 0.000, X ,"(E, 8)",24,35
55, 0.022, O ,"(D, 7)",17,43
56, 0.000, X ,"(C, 8)",19,42
57, 0.002, O ,"(B, 6)",18,44
58, 0.000, X ,"(C, 7)",25,38
59, 0.000, O ,"(B, 8)",16,48
