,Time,Color,Move,Black,White
0, 0.056, X ,"(E, 3)",4,1
1, 0.000, O ,"(F, 3)",3,3
2, 0.146, X ,"(F, 4)",5,2
3, 0.000, O ,"(D, 3)",3,5
4, 0.416, X ,"(C, 2)",5,4
5, 0.000, O ,"(F, 6)",4,6
6, 0.525, X ,"(D, 2)",6,5
7, 0.000, O ,"(F, 5)",5,7
8, 0.975, X ,"(G, 3)",7,6
9, 0.000, O ,"(F, 2)",5,9
10, 0.982, X ,"(E, 1)",7,8
11, 0.001, O ,"(G, 1)",6,10
12, 0.887, X ,"(E, 2)",8,9
13, 0.001, O ,"(H, 3)",7,11
14, 0.938, X ,"(C, 4)",9,10
15, 0.000, O ,"(C, 1)",7,13
16, 1.584, X ,"(C, 3)",9,12
17, 0.000, O ,"(B, 3)",6,16
18, 1.350, X ,"(A, 4)",8,15
19, 0.001, O ,"(B, 1)",7,17
20, 1.883, X ,"(D, 1)",9,16
21, 0.000, O ,"(A, 3)",8,18
22, 0.983, X ,"(A, 1)",11,16
23, 0.000, O ,"(A, 5)",10,18
24, 1.039, X ,"(B, 5)",13,16
25, 0.000, O ,"(B, 2)",10,20
26, 1.244, X ,"(F, 1)",12,19
27, 0.001, O ,"(C, 6)",11,21
28, 0.838, X ,"(H, 1)",13,20
29, 0.000, O ,"(C, 5)",11,23
30, 0.663, X ,"(G, 2)",14,21
31, 0.000, O ,"(H, 2)",11,25
32, 0.639, X ,"(E, 6)",13,24
33, 0.000, O ,"(D, 7)",12,26
34, 0.629, X ,"(D, 6)",15,24
35, 0.000, O ,"(C, 7)",13,27
36, 0.562, X ,"(A, 6)",16,25
37, 0.000, O ,"(B, 4)",13,29
38, 0.758, X ,"(B, 6)",18,25
39, 0.000, O ,"(B, 7)",16,28
40, 0.705, X ,"(A, 8)",19,26
41, 0.001, O ,"(B, 8)",18,28
42, 0.446, X ,"(A, 7)",20,27
43, 0.000, O ,"(G, 4)",19,29
44, 0.228, X ,"(D, 8)",23,26
45, 0.000, O ,"(E, 8)",21,29
46, 0.328, X ,"(A, 2)",31,20
47, 0.000, O ,"(E, 7)",29,23
48, 0.169, X ,"(H, 4)",36,17
49, 0.000, O ,"(C, 8)",34,20
50, 0.058, X ,"(F, 8)",43,12
51, 0.000, O ,"(H, 5)",42,14
52, 0.026, X ,"(H, 6)",44,13
53, 0.000, O ,"(F, 7)",43,15
54, 0.026, X ,"(G, 8)",46,13
55, 0.001, O ,"(G, 7)",45,15
56, 0.008, X ,"(G, 5)",51,10
57, 0.000, O ,"(G, 6)",45,17
58, 0.001, X ,"(H, 8)",48,15
59, 0.000, O ,"(H, 7)",47,17
