,Time,Color,Move,Black,White
0, 0.419, X ,"(E, 3)",4,1
1, 0.000, O ,"(F, 5)",3,3
2, 1.378, X ,"(C, 6)",5,2
3, 0.000, O ,"(C, 3)",4,4
4, 2.224, X ,"(C, 5)",6,3
5, 0.001, O ,"(B, 5)",4,6
6, 6.656, X ,"(A, 4)",6,5
7, 0.001, O ,"(F, 2)",4,8
8, 4.317, X ,"(E, 6)",6,7
9, 0.000, O ,"(F, 7)",5,9
10, 7.726, X ,"(E, 2)",7,8
11, 0.000, O ,"(B, 7)",6,10
12, 13.281, X ,"(D, 7)",8,9
13, 0.001, O ,"(F, 3)",7,11
14, 19.321, X ,"(E, 7)",9,10
15, 0.000, O ,"(E, 8)",6,14
16, 13.914, X ,"(G, 3)",8,13
17, 0.001, O ,"(G, 2)",7,15
18, 24.260, X ,"(H, 1)",12,11
19, 0.001, O ,"(D, 2)",11,13
20, 44.767, X ,"(C, 1)",13,12
21, 0.000, O ,"(F, 4)",11,15
22, 43.288, X ,"(G, 1)",13,14
23, 0.001, O ,"(C, 4)",12,16
24, 34.161, X ,"(D, 3)",14,15
25, 0.000, O ,"(H, 2)",11,19
26, 36.796, X ,"(E, 1)",13,18
27, 0.000, O ,"(A, 5)",12,20
28, 33.888, X ,"(B, 3)",14,19
29, 0.000, O ,"(A, 3)",9,25
30, 17.913, X ,"(C, 2)",11,24
31, 0.000, O ,"(D, 1)",8,28
32, 16.299, X ,"(A, 8)",10,27
33, 0.001, O ,"(C, 8)",9,29
34, 12.887, X ,"(A, 6)",11,28
35, 0.000, O ,"(B, 4)",9,31
36, 6.316, X ,"(H, 3)",11,30
37, 0.000, O ,"(A, 7)",10,32
38, 4.451, X ,"(G, 4)",13,30
39, 0.000, O ,"(H, 4)",11,33
40, 1.998, X ,"(H, 5)",13,32
41, 0.000, O ,"(B, 1)",12,34
42, 1.349, X ,"(F, 1)",16,31
43, 0.000, O ,"(C, 7)",14,34
44, 0.915, X ,"(A, 1)",18,31
45, 0.000, O ,"(B, 6)",17,33
46, 0.263, X ,"(A, 2)",24,27
47, 0.000, O ,"(B, 2)",23,29
48, 0.347, X ,"(G, 6)",26,27
49, 0.000, O ,"(F, 6)",25,29
50, 0.388, X ,"(D, 6)",37,18
51, 0.000, O ,"(H, 7)",36,20
52, 0.156, X ,"(D, 8)",40,17
53, 0.001, O ,"(G, 7)",37,21
54, 0.073, X ,"(B, 8)",40,19
55, 0.000, O ,"(G, 5)",39,21
56, 0.004, X ,"(H, 8)",46,15
57, 0.000, O ,"(G, 8)",45,17
58, 0.000, X ,"(H, 6)",52,11
59, 0.000, X ,"(F, 8)",57,7
