,Time,Color,Move,Black,White
0, 0.010, X ,"(E, 3)",4,1
1, 0.000, O ,"(F, 5)",3,3
2, 0.018, X ,"(C, 6)",5,2
3, 0.002, O ,"(E, 2)",3,5
4, 0.022, X ,"(F, 2)",5,4
5, 0.001, O ,"(G, 2)",4,6
6, 0.017, X ,"(E, 1)",6,5
7, 0.001, O ,"(B, 7)",4,8
8, 0.013, X ,"(G, 3)",6,7
9, 0.000, O ,"(D, 2)",4,10
10, 0.016, X ,"(C, 1)",6,9
11, 0.001, O ,"(D, 3)",5,11
12, 0.011, X ,"(C, 3)",7,10
13, 0.000, O ,"(D, 1)",5,13
14, 0.020, X ,"(C, 5)",7,12
15, 0.000, O ,"(B, 1)",6,14
16, 0.046, X ,"(A, 1)",10,11
17, 0.001, O ,"(H, 4)",9,13
18, 0.026, X ,"(F, 3)",11,12
19, 0.001, O ,"(F, 4)",9,15
20, 0.027, X ,"(C, 2)",11,14
21, 0.001, O ,"(B, 2)",6,20
22, 0.042, X ,"(A, 3)",8,19
23, 0.001, O ,"(B, 6)",7,21
24, 0.023, X ,"(B, 3)",9,20
25, 0.001, O ,"(A, 2)",7,23
26, 0.015, X ,"(B, 4)",10,21
27, 0.000, O ,"(C, 4)",8,24
28, 0.013, X ,"(A, 4)",11,22
29, 0.000, O ,"(A, 5)",8,26
30, 0.027, X ,"(B, 5)",10,25
31, 0.000, O ,"(A, 6)",9,27
32, 0.016, X ,"(G, 5)",12,25
33, 0.001, O ,"(G, 4)",11,27
34, 0.022, X ,"(H, 3)",14,25
35, 0.000, O ,"(F, 6)",13,27
36, 0.024, X ,"(H, 1)",15,26
37, 0.000, O ,"(G, 1)",13,29
38, 0.015, X ,"(A, 8)",18,25
39, 0.001, O ,"(C, 7)",17,27
40, 0.031, X ,"(D, 6)",19,26
41, 0.001, O ,"(C, 8)",18,28
42, 0.016, X ,"(G, 6)",20,27
43, 0.000, O ,"(G, 7)",19,29
44, 0.025, X ,"(H, 8)",26,23
45, 0.001, O ,"(F, 7)",24,26
46, 0.029, X ,"(H, 2)",30,21
47, 0.000, O ,"(E, 7)",27,25
48, 0.023, X ,"(A, 7)",35,18
49, 0.001, O ,"(E, 6)",34,20
50, 0.022, X ,"(D, 7)",46,9
51, 0.001, O ,"(B, 8)",43,13
52, 0.015, X ,"(D, 8)",46,11
53, 0.001, O ,"(G, 8)",42,16
54, 0.010, X ,"(F, 8)",46,13
55, 0.000, O ,"(F, 1)",45,15
56, 0.003, X ,"(H, 5)",49,12
57, 0.000, O ,"(H, 7)",46,16
58, 0.001, X ,"(H, 6)",50,13
59, 0.000, O ,"(E, 8)",47,17
