,Time,Color,Move,Black,White
0, 0.320, X ,"(E, 3)",4,1
1, 0.001, O ,"(D, 3)",3,3
2, 0.446, X ,"(C, 4)",5,2
3, 0.000, O ,"(B, 3)",4,4
4, 0.936, X ,"(B, 4)",6,3
5, 0.001, O ,"(B, 5)",4,6
6, 1.467, X ,"(C, 2)",6,5
7, 0.001, O ,"(F, 5)",5,7
8, 2.858, X ,"(C, 6)",7,6
9, 0.001, O ,"(E, 2)",4,10
10, 2.689, X ,"(D, 2)",6,9
11, 0.001, O ,"(C, 1)",5,11
12, 4.441, X ,"(D, 1)",7,10
13, 0.001, O ,"(C, 5)",5,13
14, 4.969, X ,"(F, 1)",7,12
15, 0.001, O ,"(B, 1)",5,15
16, 2.605, X ,"(A, 1)",8,13
17, 0.001, O ,"(E, 1)",7,15
18, 3.474, X ,"(B, 2)",9,14
19, 0.001, O ,"(D, 7)",8,16
20, 2.743, X ,"(F, 2)",10,15
21, 0.001, O ,"(G, 3)",9,17
22, 4.362, X ,"(F, 3)",11,16
23, 0.001, O ,"(C, 3)",10,18
24, 5.040, X ,"(A, 4)",12,17
25, 0.000, O ,"(G, 1)",10,20
26, 4.007, X ,"(H, 1)",14,17
27, 0.000, O ,"(A, 2)",11,21
28, 2.468, X ,"(G, 2)",13,20
29, 0.000, O ,"(H, 2)",10,24
30, 2.903, X ,"(G, 4)",13,22
31, 0.000, O ,"(H, 5)",11,25
32, 2.450, X ,"(H, 3)",13,24
33, 0.001, O ,"(H, 4)",12,26
34, 1.665, X ,"(H, 6)",15,24
35, 1.112, X ,"(G, 5)",18,22
36, 1.006, X ,"(A, 6)",23,18
37, 0.000, O ,"(B, 6)",22,20
38, 0.725, X ,"(A, 7)",28,15
39, 0.001, O ,"(F, 4)",27,17
40, 0.523, X ,"(A, 5)",32,13
41, 0.001, O ,"(B, 7)",29,17
42, 0.600, X ,"(D, 6)",35,12
43, 0.000, O ,"(F, 6)",32,16
44, 0.947, X ,"(A, 8)",34,15
45, 0.000, O ,"(E, 6)",32,18
46, 0.508, X ,"(A, 3)",38,13
47, 0.000, O ,"(C, 7)",35,17
48, 0.562, X ,"(D, 8)",41,12
49, 0.000, O ,"(B, 8)",37,17
50, 0.110, X ,"(C, 8)",44,11
51, 0.001, O ,"(E, 8)",42,14
52, 0.030, X ,"(E, 7)",50,7
53, 0.000, O ,"(F, 7)",49,9
54, 0.010, X ,"(F, 8)",54,5
55, 0.000, O ,"(G, 6)",48,12
56, 0.003, X ,"(H, 7)",54,7
57, 0.000, O ,"(G, 8)",53,9
58, 0.001, X ,"(H, 8)",55,8
59, 0.001, X ,"(G, 7)",58,6
