,Time,Color,Move,Black,White
0, 0.001, X ,"(E, 3)",4,1
1, 0.000, O ,"(D, 3)",3,3
2, 0.002, X ,"(C, 2)",5,2
3, 0.001, O ,"(F, 5)",4,4
4, 0.002, X ,"(C, 4)",6,3
5, 0.000, O ,"(F, 3)",5,5
6, 0.002, X ,"(G, 3)",7,4
7, 0.001, O ,"(E, 2)",6,6
8, 0.002, X ,"(D, 1)",8,5
9, 0.001, O ,"(G, 2)",7,7
10, 0.001, X ,"(F, 2)",9,6
11, 0.001, O ,"(H, 3)",8,8
12, 0.002, X ,"(G, 4)",10,7
13, 0.001, O ,"(B, 3)",9,9
14, 0.004, X ,"(H, 1)",11,8
15, 0.000, O ,"(C, 3)",7,13
16, 0.002, X ,"(A, 4)",9,12
17, 0.001, O ,"(B, 1)",8,14
18, 0.001, X ,"(F, 4)",10,13
19, 0.001, O ,"(A, 3)",9,15
20, 0.003, X ,"(D, 2)",11,14
21, 0.001, O ,"(H, 4)",9,17
22, 0.002, X ,"(B, 4)",11,16
23, 0.001, O ,"(E, 1)",8,20
24, 0.002, X ,"(C, 1)",10,19
25, 0.001, O ,"(G, 1)",9,21
26, 0.002, X ,"(A, 1)",11,20
27, 0.000, O ,"(A, 5)",7,25
28, 0.002, X ,"(H, 5)",9,24
29, 0.000, O ,"(H, 6)",8,26
30, 0.003, X ,"(E, 6)",10,25
31, 0.000, O ,"(E, 7)",9,27
32, 0.003, X ,"(D, 7)",11,26
33, 0.001, O ,"(G, 6)",10,28
34, 0.002, X ,"(F, 7)",12,27
35, 0.000, O ,"(E, 8)",9,31
36, 0.002, X ,"(C, 5)",12,29
37, 0.000, O ,"(C, 7)",11,31
38, 0.002, X ,"(A, 2)",13,30
39, 0.000, O ,"(G, 5)",12,32
40, 0.002, X ,"(B, 5)",14,31
41, 0.000, O ,"(A, 6)",12,34
42, 0.002, X ,"(B, 6)",14,33
43, 0.001, O ,"(C, 6)",11,37
44, 0.001, X ,"(F, 1)",15,34
45, 0.000, O ,"(B, 2)",11,39
46, 0.002, X ,"(F, 6)",18,33
47, 0.000, O ,"(D, 6)",16,36
48, 0.002, X ,"(C, 8)",23,30
49, 0.000, O ,"(D, 8)",21,33
50, 0.001, X ,"(F, 8)",27,28
51, 0.000, O ,"(G, 8)",25,31
52, 0.002, X ,"(H, 8)",27,30
53, 0.000, O ,"(G, 7)",26,32
54, 0.001, X ,"(H, 2)",31,28
55, 0.000, O ,"(B, 7)",30,30
56, 0.001, X ,"(A, 8)",35,26
57, 0.000, O ,"(A, 7)",34,28
58, 0.000, X ,"(H, 7)",42,21
59, 0.001, X ,"(B, 8)",49,15
