,Time,Color,Move,Black,White
0, 0.001, X ,"(F, 4)",4,1
1, 0.002, O ,"(D, 3)",3,3
2, 0.000, X ,"(C, 3)",5,2
3, 0.001, O ,"(B, 3)",4,4
4, 0.001, X ,"(D, 6)",6,3
5, 0.002, O ,"(F, 5)",5,5
6, 0.001, X ,"(B, 2)",7,4
7, 0.002, O ,"(F, 3)",6,6
8, 0.001, X ,"(B, 4)",8,5
9, 0.001, O ,"(C, 4)",7,7
10, 0.001, X ,"(G, 3)",9,6
11, 0.003, O ,"(A, 1)",7,9
12, 0.001, X ,"(B, 1)",9,8
13, 0.002, O ,"(C, 1)",8,10
14, 0.001, X ,"(G, 5)",10,9
15, 0.001, O ,"(A, 2)",9,11
16, 0.000, X ,"(D, 2)",13,8
17, 0.002, O ,"(E, 2)",12,10
18, 0.001, X ,"(C, 2)",15,8
19, 0.003, O ,"(D, 1)",14,10
20, 0.000, X ,"(C, 5)",16,9
21, 0.002, O ,"(A, 3)",15,11
22, 0.000, X ,"(F, 1)",17,10
23, 0.004, O ,"(H, 3)",16,12
24, 0.000, X ,"(G, 4)",18,11
25, 0.002, O ,"(B, 5)",17,13
26, 0.000, X ,"(A, 4)",19,12
27, 0.002, O ,"(A, 5)",18,14
28, 0.000, X ,"(H, 2)",20,13
29, 0.002, O ,"(H, 1)",19,15
30, 0.001, X ,"(A, 6)",21,14
31, 0.003, O ,"(F, 2)",19,17
32, 0.000, X ,"(E, 1)",22,15
33, 0.003, O ,"(G, 2)",21,17
34, 0.000, X ,"(G, 1)",23,16
35, 0.002, O ,"(B, 6)",21,19
36, 0.000, X ,"(E, 3)",24,17
37, 0.005, O ,"(E, 7)",22,20
38, 0.000, X ,"(D, 7)",24,19
39, 0.002, O ,"(F, 6)",21,23
40, 0.001, X ,"(D, 8)",24,21
41, 0.002, O ,"(C, 7)",23,23
42, 0.000, X ,"(C, 6)",26,21
43, 0.001, O ,"(F, 8)",25,23
44, 0.000, X ,"(F, 7)",27,22
45, 0.002, O ,"(H, 5)",22,28
46, 0.000, X ,"(B, 7)",24,27
47, 0.001, O ,"(A, 8)",20,32
48, 0.000, X ,"(H, 6)",22,31
49, 0.001, O ,"(A, 7)",19,35
50, 0.000, X ,"(G, 6)",22,33
51, 0.001, O ,"(E, 8)",19,37
52, 0.000, X ,"(G, 8)",22,35
53, 0.001, O ,"(E, 6)",20,38
54, 0.000, X ,"(H, 7)",23,36
55, 0.000, O ,"(H, 8)",21,39
56, 0.000, X ,"(H, 4)",23,38
57, 0.001, O ,"(C, 8)",18,44
58, 0.001, X ,"(G, 7)",20,43
59, 0.000, X ,"(B, 8)",24,40
