,Time,Color,Move,Black,White
0, 0.010, X ,"(E, 3)",4,1
1, 0.001, O ,"(F, 5)",3,3
2, 0.009, X ,"(C, 6)",5,2
3, 0.001, O ,"(D, 3)",4,4
4, 0.016, X ,"(D, 2)",6,3
5, 0.001, O ,"(E, 2)",5,5
6, 0.016, X ,"(F, 1)",7,4
7, 0.000, O ,"(C, 4)",6,6
8, 0.017, X ,"(B, 3)",8,5
9, 0.001, O ,"(C, 3)",7,7
10, 0.017, X ,"(C, 2)",9,6
11, 0.000, O ,"(B, 5)",8,8
12, 0.042, X ,"(A, 4)",10,7
13, 0.000, O ,"(E, 6)",9,9
14, 0.038, X ,"(F, 4)",11,8
15, 0.002, O ,"(A, 2)",10,10
16, 0.020, X ,"(A, 3)",12,9
17, 0.000, O ,"(B, 7)",11,11
18, 0.023, X ,"(A, 1)",13,10
19, 0.000, O ,"(E, 1)",11,13
20, 0.027, X ,"(D, 1)",13,12
21, 0.000, O ,"(G, 5)",12,14
22, 0.027, X ,"(F, 2)",14,13
23, 0.000, O ,"(C, 1)",11,17
24, 0.013, X ,"(B, 1)",13,16
25, 0.000, O ,"(A, 6)",12,18
26, 0.017, X ,"(B, 2)",15,16
27, 0.001, O ,"(G, 1)",14,18
28, 0.024, X ,"(H, 1)",16,17
29, 0.012, X ,"(G, 3)",18,16
30, 0.001, O ,"(H, 2)",17,18
31, 0.015, X ,"(H, 3)",19,17
32, 0.013, X ,"(B, 4)",21,16
33, 0.013, X ,"(H, 4)",23,15
34, 0.011, X ,"(B, 6)",25,14
35, 0.013, X ,"(D, 7)",27,13
36, 0.001, O ,"(D, 6)",25,16
37, 0.014, X ,"(F, 3)",28,14
38, 0.000, O ,"(C, 8)",27,16
39, 0.013, X ,"(A, 8)",32,12
40, 0.001, O ,"(B, 8)",31,14
41, 0.020, X ,"(C, 5)",34,12
42, 0.001, O ,"(G, 2)",30,17
43, 0.021, X ,"(A, 7)",32,16
44, 0.000, O ,"(A, 5)",30,19
45, 0.010, X ,"(C, 7)",37,13
46, 0.000, O ,"(D, 8)",35,16
47, 0.018, X ,"(E, 8)",40,12
48, 0.001, O ,"(G, 4)",38,15
49, 0.015, X ,"(G, 6)",45,9
50, 0.000, O ,"(F, 6)",44,11
51, 0.003, X ,"(F, 7)",51,5
52, 0.000, O ,"(H, 6)",46,11
53, 0.004, X ,"(H, 5)",48,10
54, 0.000, O ,"(F, 8)",47,12
55, 0.003, X ,"(G, 8)",51,9
56, 0.000, O ,"(E, 7)",50,11
57, 0.001, X ,"(G, 7)",52,10
58, 0.001, O ,"(H, 7)",50,13
59, 0.001, X ,"(H, 8)",54,10
