,Time,Color,Move,Black,White
0, 0.074, X ,"(E, 3)",4,1
1, 0.002, O ,"(F, 3)",3,3
2, 0.149, X ,"(F, 4)",5,2
3, 0.000, O ,"(D, 3)",3,5
4, 0.428, X ,"(C, 2)",5,4
5, 0.001, O ,"(G, 5)",4,6
6, 0.462, X ,"(E, 2)",6,5
7, 0.001, O ,"(D, 2)",4,8
8, 0.699, X ,"(C, 3)",6,7
9, 0.000, O ,"(B, 1)",5,9
10, 2.114, X ,"(C, 1)",7,8
11, 0.001, O ,"(C, 5)",6,10
12, 1.148, X ,"(A, 1)",8,9
13, 0.000, O ,"(F, 5)",6,12
14, 0.865, X ,"(E, 1)",8,11
15, 0.001, O ,"(F, 1)",7,13
16, 0.787, X ,"(F, 2)",9,12
17, 0.001, O ,"(G, 1)",8,14
18, 0.771, X ,"(H, 1)",11,12
19, 0.001, O ,"(D, 1)",9,15
20, 0.720, X ,"(C, 4)",12,13
21, 0.000, O ,"(B, 2)",10,16
22, 0.958, X ,"(B, 4)",13,14
23, 0.001, O ,"(A, 3)",12,16
24, 0.850, X ,"(A, 2)",15,14
25, 0.001, O ,"(B, 3)",11,19
26, 0.527, X ,"(G, 2)",13,18
27, 0.000, O ,"(H, 2)",9,23
28, 0.559, X ,"(G, 3)",12,21
29, 0.001, O ,"(H, 3)",11,23
30, 0.339, X ,"(G, 4)",13,22
31, 0.000, O ,"(H, 4)",12,24
32, 0.335, X ,"(D, 6)",15,22
33, 0.001, O ,"(E, 7)",14,24
34, 0.464, X ,"(F, 6)",16,23
35, 0.001, O ,"(G, 6)",15,25
36, 0.515, X ,"(C, 7)",17,24
37, 0.000, O ,"(F, 7)",16,26
38, 0.450, X ,"(A, 5)",20,23
39, 0.000, O ,"(B, 5)",19,25
40, 0.410, X ,"(E, 6)",23,22
41, 0.000, O ,"(A, 4)",22,24
42, 0.421, X ,"(A, 6)",24,23
43, 0.000, O ,"(A, 7)",22,26
44, 0.483, X ,"(A, 8)",28,21
45, 0.000, O ,"(C, 6)",25,25
46, 0.392, X ,"(H, 5)",31,20
47, 0.000, O ,"(H, 6)",29,23
48, 0.241, X ,"(B, 6)",33,20
49, 0.000, O ,"(B, 7)",31,23
50, 0.237, X ,"(B, 8)",37,18
51, 0.001, O ,"(C, 8)",36,20
52, 0.066, X ,"(H, 7)",39,18
53, 0.000, O ,"(G, 7)",38,20
54, 0.037, X ,"(D, 8)",44,15
55, 0.000, O ,"(D, 7)",43,17
56, 0.004, X ,"(H, 8)",45,16
57, 0.000, O ,"(G, 8)",44,18
58, 0.001, X ,"(F, 8)",50,13
59, 0.000, O ,"(E, 8)",48,16
