,Time,Color,Move,Black,White
0, 0.097, X ,"(E, 3)",4,1
1, 0.001, O ,"(F, 5)",3,3
2, 0.243, X ,"(C, 6)",5,2
3, 0.000, O ,"(E, 2)",3,5
4, 0.342, X ,"(F, 2)",5,4
5, 0.000, O ,"(C, 3)",4,6
6, 0.645, X ,"(E, 1)",6,5
7, 0.000, O ,"(B, 7)",4,8
8, 0.116, X ,"(C, 5)",6,7
9, 0.001, O ,"(B, 5)",5,9
10, 0.395, X ,"(D, 6)",7,8
11, 0.000, O ,"(C, 7)",6,10
12, 1.017, X ,"(D, 7)",8,9
13, 0.001, O ,"(C, 4)",7,11
14, 2.370, X ,"(A, 4)",10,9
15, 0.001, O ,"(A, 5)",9,11
16, 2.843, X ,"(B, 3)",11,10
17, 0.001, O ,"(B, 4)",10,12
18, 3.096, X ,"(A, 6)",12,11
19, 0.001, O ,"(A, 2)",11,13
20, 2.460, X ,"(A, 8)",13,12
21, 0.000, O ,"(D, 8)",10,16
22, 1.391, X ,"(C, 8)",12,15
23, 0.001, O ,"(G, 1)",10,18
24, 1.479, X ,"(G, 3)",12,17
25, 0.000, O ,"(A, 7)",10,20
26, 0.997, X ,"(D, 2)",13,18
27, 0.000, O ,"(B, 6)",12,20
28, 1.375, X ,"(A, 3)",14,19
29, 0.000, O ,"(B, 2)",11,23
30, 0.937, X ,"(A, 1)",13,22
31, 0.000, O ,"(B, 8)",12,24
32, 0.585, X ,"(C, 1)",14,23
33, 0.000, O ,"(B, 1)",13,25
34, 0.534, X ,"(D, 3)",18,21
35, 0.000, O ,"(C, 2)",15,25
36, 0.396, X ,"(D, 1)",17,24
37, 0.001, O ,"(G, 2)",13,29
38, 0.513, X ,"(F, 1)",17,26
39, 0.000, O ,"(G, 4)",16,28
40, 0.234, X ,"(H, 3)",18,27
41, 0.001, O ,"(H, 2)",17,29
42, 0.260, X ,"(H, 4)",20,27
43, 0.000, O ,"(H, 5)",18,30
44, 0.193, X ,"(F, 4)",23,26
45, 0.001, O ,"(F, 3)",18,32
46, 0.057, X ,"(E, 6)",26,25
47, 0.000, O ,"(E, 7)",25,27
48, 0.063, X ,"(F, 8)",30,23
49, 0.001, O ,"(F, 6)",27,27
50, 0.038, X ,"(F, 7)",32,23
51, 0.000, O ,"(G, 5)",30,26
52, 0.022, X ,"(E, 8)",36,21
53, 0.000, O ,"(G, 7)",33,25
54, 0.008, X ,"(H, 8)",40,19
55, 0.000, O ,"(H, 7)",39,21
56, 0.001, X ,"(H, 6)",43,18
57, 0.000, O ,"(G, 6)",42,20
58, 0.001, X ,"(H, 1)",49,14
59, 0.000, O ,"(G, 8)",48,16
