,Time,Color,Move,Black,White
0, 0.047, X ,"(E, 3)",4,1
1, 0.001, O ,"(F, 3)",3,3
2, 0.048, X ,"(F, 4)",5,2
3, 0.001, O ,"(D, 3)",3,5
4, 0.179, X ,"(C, 2)",5,4
5, 0.002, O ,"(C, 3)",4,6
6, 0.174, X ,"(D, 2)",6,5
7, 0.001, O ,"(E, 1)",5,7
8, 0.236, X ,"(C, 1)",7,6
9, 0.001, O ,"(B, 1)",6,8
10, 0.179, X ,"(A, 1)",8,7
11, 0.000, O ,"(E, 2)",7,9
12, 0.178, X ,"(F, 2)",9,8
13, 0.001, O ,"(G, 5)",7,11
14, 0.229, X ,"(D, 1)",9,10
15, 0.000, O ,"(F, 1)",6,14
16, 0.167, X ,"(B, 3)",8,13
17, 0.000, O ,"(F, 6)",7,15
18, 0.139, X ,"(E, 6)",9,14
19, 0.000, O ,"(F, 7)",8,16
20, 0.198, X ,"(C, 5)",10,15
21, 0.001, O ,"(A, 3)",9,17
22, 0.222, X ,"(G, 3)",11,16
23, 0.001, O ,"(B, 2)",10,18
24, 0.241, X ,"(E, 7)",12,17
25, 0.000, O ,"(H, 4)",11,19
26, 0.250, X ,"(G, 6)",13,18
27, 0.001, O ,"(D, 8)",11,21
28, 0.259, X ,"(H, 6)",13,20
29, 0.000, O ,"(C, 4)",11,23
30, 0.186, X ,"(G, 4)",14,21
31, 0.001, O ,"(G, 7)",11,25
32, 0.237, X ,"(H, 8)",14,23
33, 0.000, O ,"(C, 6)",13,25
34, 0.247, X ,"(H, 3)",15,24
35, 0.001, O ,"(F, 5)",10,30
36, 0.167, X ,"(A, 4)",13,28
37, 0.001, O ,"(H, 2)",11,31
38, 0.140, X ,"(H, 5)",14,29
39, 0.000, O ,"(A, 5)",13,31
40, 0.206, X ,"(H, 1)",17,28
41, 0.000, O ,"(B, 4)",16,30
42, 0.089, X ,"(G, 1)",19,28
43, 0.001, O ,"(G, 2)",18,30
44, 0.070, X ,"(A, 2)",20,29
45, 0.001, O ,"(H, 7)",19,31
46, 0.056, X ,"(D, 6)",30,21
47, 0.001, O ,"(D, 7)",29,23
48, 0.039, X ,"(G, 8)",33,20
49, 0.001, O ,"(F, 8)",31,23
50, 0.039, X ,"(B, 5)",36,19
51, 0.001, O ,"(B, 6)",34,22
52, 0.018, X ,"(A, 6)",40,17
53, 0.000, O ,"(C, 7)",39,19
54, 0.008, X ,"(C, 8)",44,15
55, 0.000, O ,"(B, 8)",43,17
56, 0.001, X ,"(E, 8)",47,14
57, 0.000, O ,"(B, 7)",40,22
58, 0.000, X ,"(A, 8)",50,13
59, 0.000, O ,"(A, 7)",47,17
