,Time,Color,Move,Black,White
0, 0.001, X ,"(E, 3)",4,1
1, 0.358, O ,"(F, 5)",3,3
2, 0.001, X ,"(D, 6)",5,2
3, 0.611, O ,"(C, 3)",4,4
4, 0.001, X ,"(G, 6)",6,3
5, 1.615, O ,"(F, 2)",5,5
6, 0.001, X ,"(F, 4)",7,4
7, 1.482, O ,"(F, 6)",6,6
8, 0.000, X ,"(E, 6)",9,4
9, 1.636, O ,"(G, 4)",7,7
10, 0.001, X ,"(E, 2)",10,5
11, 2.328, O ,"(C, 7)",8,8
12, 0.001, X ,"(C, 4)",10,7
13, 6.665, O ,"(G, 5)",9,9
14, 0.000, X ,"(H, 6)",12,7
15, 9.480, O ,"(D, 2)",11,9
16, 0.000, X ,"(C, 1)",13,8
17, 5.529, O ,"(E, 1)",12,10
18, 0.001, X ,"(G, 1)",14,9
19, 7.178, O ,"(F, 3)",13,11
20, 0.001, X ,"(D, 7)",15,10
21, 7.219, O ,"(D, 3)",13,13
22, 0.000, X ,"(G, 2)",16,11
23, 7.261, O ,"(F, 1)",14,14
24, 0.000, X ,"(B, 2)",16,13
25, 7.070, O ,"(B, 3)",15,15
26, 0.001, X ,"(B, 4)",17,14
27, 9.663, O ,"(A, 1)",16,16
28, 0.000, X ,"(B, 8)",18,15
29, 10.677, O ,"(E, 7)",17,17
30, 0.000, X ,"(B, 1)",19,16
31, 9.785, O ,"(C, 8)",18,18
32, 0.000, X ,"(G, 3)",26,11
33, 17.505, O ,"(A, 8)",25,13
34, 0.000, X ,"(C, 2)",29,10
35, 3.982, O ,"(H, 1)",28,12
36, 0.000, X ,"(F, 7)",32,9
37, 2.326, O ,"(F, 8)",30,12
38, 0.000, X ,"(G, 7)",33,10
39, 2.666, O ,"(H, 4)",31,13
40, 0.001, X ,"(H, 3)",33,12
41, 2.279, O ,"(D, 8)",30,16
42, 0.000, X ,"(H, 5)",34,13
43, 1.671, O ,"(A, 5)",31,17
44, 0.000, X ,"(B, 5)",33,16
45, 0.971, O ,"(H, 2)",27,23
46, 0.000, X ,"(B, 7)",29,22
47, 0.935, O ,"(D, 1)",27,25
48, 0.000, X ,"(E, 8)",29,24
49, 0.550, O ,"(H, 7)",20,34
50, 0.000, X ,"(G, 8)",22,33
51, 0.273, O ,"(H, 8)",18,38
52, 0.000, X ,"(C, 6)",20,37
53, 0.074, O ,"(A, 2)",14,44
54, 0.001, X ,"(A, 3)",18,41
55, 0.019, O ,"(C, 5)",11,49
56, 0.000, X ,"(B, 6)",13,48
57, 0.002, O ,"(A, 4)",9,53
58, 0.000, X ,"(A, 6)",12,51
59, 0.000, O ,"(A, 7)",9,55
