,Time,Color,Move,Black,White
0, 0.001, X ,"(E, 3)",4,1
1, 0.000, O ,"(D, 3)",3,3
2, 0.001, X ,"(C, 2)",5,2
3, 0.001, O ,"(F, 4)",4,4
4, 0.003, X ,"(C, 3)",6,3
5, 0.000, O ,"(E, 6)",5,5
6, 0.001, X ,"(F, 5)",7,4
7, 0.001, O ,"(D, 2)",4,8
8, 0.002, X ,"(E, 1)",6,7
9, 0.001, O ,"(B, 2)",5,9
10, 0.003, X ,"(E, 2)",7,8
11, 0.001, O ,"(G, 5)",6,10
12, 0.002, X ,"(B, 4)",8,9
13, 0.001, O ,"(F, 2)",4,14
14, 0.002, X ,"(A, 1)",6,13
15, 0.001, O ,"(B, 3)",5,15
16, 0.003, X ,"(G, 3)",7,14
17, 0.000, O ,"(A, 2)",6,16
18, 0.002, X ,"(A, 3)",8,15
19, 0.001, O ,"(A, 5)",7,17
20, 0.002, X ,"(C, 1)",9,16
21, 0.000, O ,"(H, 2)",8,18
22, 0.002, X ,"(G, 4)",10,17
23, 0.000, O ,"(G, 1)",9,19
24, 0.002, X ,"(C, 5)",11,18
25, 0.000, O ,"(H, 3)",10,20
26, 0.003, X ,"(C, 6)",12,19
27, 0.000, O ,"(D, 6)",11,21
28, 0.003, X ,"(G, 6)",13,20
29, 0.000, O ,"(B, 1)",12,22
30, 0.002, X ,"(H, 5)",14,21
31, 0.001, O ,"(D, 1)",13,23
32, 0.002, X ,"(D, 7)",15,22
33, 0.000, O ,"(F, 1)",14,24
34, 0.001, X ,"(H, 1)",21,18
35, 0.000, O ,"(E, 7)",20,20
36, 0.002, X ,"(F, 7)",22,19
37, 0.000, O ,"(C, 8)",21,21
38, 0.002, X ,"(E, 8)",23,20
39, 0.000, O ,"(G, 7)",21,23
40, 0.003, X ,"(H, 6)",23,22
41, 0.000, O ,"(B, 5)",21,25
42, 0.003, X ,"(C, 7)",24,23
43, 0.001, O ,"(D, 8)",22,26
44, 0.002, X ,"(A, 4)",26,23
45, 0.000, O ,"(B, 7)",24,26
46, 0.002, X ,"(A, 8)",28,23
47, 0.000, O ,"(F, 6)",26,26
48, 0.002, X ,"(H, 8)",33,20
49, 0.000, O ,"(H, 4)",31,23
50, 0.001, X ,"(G, 2)",39,16
51, 0.000, O ,"(F, 3)",36,20
52, 0.000, X ,"(B, 8)",41,16
53, 0.000, O ,"(A, 7)",39,19
54, 0.001, X ,"(C, 4)",43,16
55, 0.000, O ,"(H, 7)",38,22
56, 0.001, X ,"(F, 8)",45,16
57, 0.000, O ,"(B, 6)",41,21
58, 0.001, X ,"(A, 6)",49,14
59, 0.003, X ,"(G, 8)",52,12
