,Time,Color,Move,Black,White
0, 0.001, X ,"(E, 3)",4,1
1, 0.026, O ,"(D, 3)",3,3
2, 0.001, X ,"(C, 6)",5,2
3, 0.057, O ,"(F, 2)",4,4
4, 0.000, X ,"(D, 2)",7,2
5, 0.046, O ,"(C, 3)",6,4
6, 0.001, X ,"(E, 2)",8,3
7, 0.137, O ,"(D, 1)",7,5
8, 0.000, X ,"(C, 1)",9,4
9, 0.120, O ,"(E, 1)",8,6
10, 0.001, X ,"(B, 3)",11,4
11, 0.098, O ,"(F, 3)",10,6
12, 0.000, X ,"(G, 1)",12,5
13, 0.126, O ,"(F, 1)",11,7
14, 0.000, X ,"(G, 3)",13,6
15, 0.055, O ,"(H, 1)",12,8
16, 0.050, O ,"(B, 4)",11,10
17, 0.000, X ,"(B, 2)",13,9
18, 0.092, O ,"(C, 4)",12,11
19, 0.000, X ,"(C, 5)",14,10
20, 0.129, O ,"(B, 6)",11,14
21, 0.000, X ,"(A, 6)",13,13
22, 0.151, O ,"(A, 1)",11,16
23, 0.001, X ,"(A, 3)",13,15
24, 0.139, O ,"(B, 5)",12,17
25, 0.001, X ,"(F, 4)",15,15
26, 0.159, O ,"(A, 2)",14,17
27, 0.001, X ,"(C, 2)",19,13
28, 0.111, O ,"(A, 4)",18,15
29, 0.000, X ,"(G, 2)",21,13
30, 0.093, O ,"(B, 1)",19,16
31, 0.001, X ,"(A, 5)",22,14
32, 0.073, O ,"(H, 4)",20,17
33, 0.001, X ,"(H, 3)",22,16
34, 0.092, O ,"(H, 2)",20,19
35, 0.049, O ,"(D, 7)",18,22
36, 0.001, X ,"(C, 7)",20,21
37, 0.057, O ,"(F, 6)",19,23
38, 0.000, X ,"(F, 5)",21,22
39, 0.057, O ,"(G, 4)",16,28
40, 0.000, X ,"(G, 7)",18,27
41, 0.077, O ,"(F, 7)",16,30
42, 0.000, X ,"(E, 7)",19,28
43, 0.080, O ,"(D, 8)",18,30
44, 0.000, X ,"(G, 5)",21,28
45, 0.050, O ,"(H, 8)",20,30
46, 0.001, X ,"(H, 7)",22,29
47, 0.032, O ,"(H, 6)",17,35
48, 0.000, X ,"(H, 5)",19,34
49, 0.017, O ,"(C, 8)",13,41
50, 0.000, X ,"(B, 7)",16,39
51, 0.032, O ,"(E, 6)",12,44
52, 0.000, X ,"(E, 8)",14,43
53, 0.018, O ,"(A, 8)",12,46
54, 0.000, X ,"(D, 6)",17,42
55, 0.011, O ,"(A, 7)",12,48
56, 0.000, X ,"(G, 6)",17,44
57, 0.003, O ,"(B, 8)",15,47
58, 0.000, X ,"(F, 8)",19,44
59, 0.003, O ,"(G, 8)",11,53
