,Time,Color,Move,Black,White
0, 0.001, X ,"(F, 4)",4,1
1, 0.628, O ,"(D, 3)",3,3
2, 0.001, X ,"(C, 3)",5,2
3, 1.015, O ,"(F, 3)",4,4
4, 0.001, X ,"(D, 6)",6,3
5, 4.435, O ,"(C, 4)",5,5
6, 0.001, X ,"(B, 4)",9,2
7, 4.764, O ,"(B, 3)",8,4
8, 0.001, X ,"(A, 2)",10,3
9, 10.215, O ,"(A, 5)",9,5
10, 0.000, X ,"(E, 3)",12,3
11, 6.448, O ,"(A, 3)",8,8
12, 0.000, X ,"(G, 2)",10,7
13, 13.765, O ,"(A, 1)",9,9
14, 0.001, X ,"(C, 2)",12,7
15, 7.098, O ,"(E, 6)",8,12
16, 0.001, X ,"(F, 2)",10,11
17, 22.130, O ,"(H, 1)",8,14
18, 0.001, X ,"(E, 7)",12,11
19, 15.418, O ,"(D, 1)",11,13
20, 0.001, X ,"(C, 6)",13,12
21, 10.353, O ,"(F, 1)",12,14
22, 0.001, X ,"(B, 1)",14,13
23, 8.471, O ,"(F, 5)",13,15
24, 0.000, X ,"(G, 5)",16,13
25, 9.541, O ,"(D, 2)",15,15
26, 0.000, X ,"(G, 3)",17,14
27, 25.241, O ,"(B, 2)",16,16
28, 0.000, X ,"(A, 4)",19,14
29, 17.888, O ,"(C, 1)",18,16
30, 0.000, X ,"(A, 6)",20,15
31, 10.326, O ,"(H, 4)",19,17
32, 0.000, X ,"(E, 1)",22,15
33, 12.705, O ,"(E, 2)",21,17
34, 0.000, X ,"(H, 3)",23,16
35, 6.185, O ,"(H, 2)",22,18
36, 0.000, X ,"(G, 1)",26,15
37, 3.703, O ,"(G, 4)",25,17
38, 3.767, O ,"(H, 6)",22,21
39, 0.000, X ,"(H, 5)",24,20
40, 4.318, O ,"(A, 7)",21,24
41, 0.000, X ,"(H, 7)",23,23
42, 2.920, O ,"(H, 8)",20,27
43, 1.878, O ,"(B, 5)",17,31
44, 0.000, X ,"(C, 5)",19,30
45, 1.135, O ,"(C, 7)",13,37
46, 0.000, X ,"(B, 8)",18,33
47, 0.983, O ,"(F, 8)",16,36
48, 0.000, X ,"(D, 7)",18,35
49, 0.735, O ,"(C, 8)",14,40
50, 0.000, X ,"(G, 6)",16,39
51, 0.208, O ,"(A, 8)",15,41
52, 0.000, X ,"(F, 7)",17,40
53, 0.076, O ,"(G, 7)",14,44
54, 0.000, X ,"(D, 8)",16,43
55, 0.008, O ,"(E, 8)",14,46
56, 0.001, X ,"(B, 6)",17,44
57, 0.002, O ,"(B, 7)",13,49
58, 0.000, X ,"(G, 8)",19,44
59, 0.001, O ,"(F, 6)",9,55
