,Time,Color,Move,Black,White
0, 0.015, X ,"(E, 3)",4,1
1, 0.001, O ,"(F, 3)",3,3
2, 0.015, X ,"(F, 4)",5,2
3, 0.001, O ,"(F, 5)",3,5
4, 0.027, X ,"(G, 3)",5,4
5, 0.001, O ,"(E, 2)",3,7
6, 0.033, X ,"(D, 1)",5,6
7, 0.001, O ,"(G, 2)",4,8
8, 0.032, X ,"(F, 2)",6,7
9, 0.001, O ,"(H, 2)",5,9
10, 0.031, X ,"(H, 4)",7,8
11, 0.000, O ,"(C, 4)",6,10
12, 0.022, X ,"(G, 4)",8,9
13, 0.001, O ,"(G, 5)",6,12
14, 0.027, X ,"(H, 1)",8,11
15, 0.000, O ,"(E, 1)",5,15
16, 0.023, X ,"(F, 1)",8,13
17, 0.001, O ,"(G, 1)",6,16
18, 0.010, X ,"(H, 3)",10,13
19, 0.001, O ,"(C, 1)",7,17
20, 0.020, X ,"(D, 3)",9,16
21, 0.001, O ,"(D, 2)",7,19
22, 0.011, X ,"(C, 3)",10,17
23, 0.001, O ,"(B, 4)",9,19
24, 0.035, X ,"(B, 3)",11,18
25, 0.000, O ,"(B, 2)",9,21
26, 0.015, X ,"(C, 2)",13,18
27, 0.000, O ,"(B, 1)",11,21
28, 0.023, X ,"(A, 1)",18,15
29, 0.019, X ,"(A, 2)",21,13
30, 0.021, X ,"(A, 3)",25,10
31, 0.026, X ,"(A, 4)",32,4
32, 0.009, X ,"(C, 6)",34,3
33, 0.000, O ,"(C, 5)",33,5
34, 0.010, X ,"(B, 6)",35,4
35, 0.000, O ,"(B, 7)",34,6
36, 0.020, X ,"(A, 8)",38,3
37, 0.000, O ,"(B, 5)",36,6
38, 0.009, X ,"(A, 6)",38,5
39, 0.000, O ,"(A, 7)",37,7
40, 0.012, X ,"(H, 6)",39,6
41, 0.000, O ,"(D, 6)",38,8
42, 0.013, X ,"(G, 6)",40,7
43, 0.000, O ,"(B, 8)",39,9
44, 0.014, X ,"(F, 6)",41,8
45, 0.000, O ,"(A, 5)",39,11
46, 0.005, X ,"(C, 7)",43,8
47, 0.001, O ,"(E, 6)",41,11
48, 0.005, X ,"(D, 7)",47,6
49, 0.000, O ,"(D, 8)",46,8
50, 0.001, X ,"(C, 8)",49,6
51, 0.000, O ,"(H, 5)",43,13
52, 0.003, X ,"(E, 8)",45,12
53, 0.000, O ,"(H, 7)",43,15
54, 0.004, X ,"(H, 8)",47,12
55, 0.001, O ,"(F, 7)",45,15
56, 0.006, X ,"(E, 7)",50,11
57, 0.000, O ,"(F, 8)",48,14
58, 0.002, X ,"(G, 7)",52,11
59, 0.001, O ,"(G, 8)",50,14
