,Time,Color,Move,Black,White
0, 0.000, X ,"(C, 5)",4,1
1, 1.255, O ,"(E, 6)",3,3
2, 0.001, X ,"(F, 4)",5,2
3, 3.440, O ,"(C, 3)",4,4
4, 0.001, X ,"(F, 5)",6,3
5, 8.426, O ,"(C, 4)",5,5
6, 0.001, X ,"(B, 2)",8,3
7, 12.626, O ,"(G, 4)",4,8
8, 0.000, X ,"(E, 7)",6,7
9, 10.199, O ,"(C, 2)",5,9
10, 0.000, X ,"(B, 3)",8,7
11, 24.744, O ,"(A, 1)",7,9
12, 0.001, X ,"(G, 5)",9,8
13, 36.376, O ,"(A, 3)",8,10
14, 0.000, X ,"(A, 2)",10,9
15, 41.261, O ,"(A, 4)",9,11
16, 0.001, X ,"(A, 5)",12,9
17, 35.814, O ,"(B, 4)",11,11
18, 0.000, X ,"(H, 4)",18,5
19, 7.804, O ,"(B, 5)",17,7
20, 0.001, X ,"(D, 2)",22,3
21, 12.722, O ,"(A, 6)",18,8
22, 0.000, X ,"(B, 6)",20,7
23, 17.175, O ,"(B, 7)",17,11
24, 0.001, X ,"(A, 7)",19,10
25, 19.874, O ,"(C, 7)",18,12
26, 0.001, X ,"(D, 7)",21,10
27, 10.750, O ,"(F, 7)",18,14
28, 0.000, X ,"(G, 7)",20,13
29, 30.475, O ,"(D, 6)",19,15
30, 0.001, X ,"(C, 6)",23,12
31, 26.850, O ,"(A, 8)",22,14
32, 0.000, X ,"(F, 6)",25,12
33, 17.667, O ,"(C, 1)",24,14
34, 0.000, X ,"(B, 1)",30,9
35, 21.501, O ,"(D, 8)",28,12
36, 0.000, X ,"(C, 8)",30,11
37, 15.178, O ,"(G, 6)",26,16
38, 0.001, X ,"(H, 7)",28,15
39, 14.487, O ,"(E, 8)",26,18
40, 0.000, X ,"(F, 8)",31,14
41, 5.610, O ,"(H, 6)",30,16
42, 0.000, X ,"(H, 5)",33,14
43, 2.820, O ,"(D, 1)",31,17
44, 0.000, X ,"(E, 1)",34,15
45, 1.738, O ,"(B, 8)",33,17
46, 0.000, X ,"(D, 3)",35,16
47, 0.995, O ,"(H, 3)",33,19
48, 0.000, X ,"(H, 2)",35,18
49, 0.453, O ,"(F, 1)",31,23
50, 0.000, X ,"(G, 3)",33,22
51, 0.093, O ,"(E, 2)",27,29
52, 0.001, X ,"(E, 3)",29,28
53, 0.012, O ,"(F, 3)",23,35
54, 0.000, X ,"(F, 2)",29,30
55, 0.003, O ,"(G, 2)",27,33
56, 0.000, X ,"(G, 1)",30,31
57, 0.001, O ,"(H, 1)",28,34
58, 0.001, O ,"(H, 8)",18,45
59, 0.000, X ,"(G, 8)",20,44
