,Time,Color,Move,Black,White
0, 0.000, X ,"(C, 5)",4,1
1, 0.002, O ,"(C, 4)",3,3
2, 0.001, X ,"(D, 3)",5,2
3, 0.001, O ,"(C, 2)",4,4
4, 0.000, X ,"(F, 4)",6,3
5, 0.002, O ,"(F, 5)",5,5
6, 0.001, X ,"(G, 5)",7,4
7, 0.002, O ,"(G, 4)",6,6
8, 0.000, X ,"(C, 3)",8,5
9, 0.002, O ,"(B, 3)",7,7
10, 0.001, X ,"(E, 3)",10,5
11, 0.001, O ,"(F, 3)",9,7
12, 0.001, X ,"(D, 2)",12,5
13, 0.002, O ,"(E, 1)",11,7
14, 0.000, X ,"(B, 2)",13,6
15, 0.004, O ,"(F, 6)",11,9
16, 0.001, X ,"(G, 6)",13,8
17, 0.002, O ,"(A, 1)",9,13
18, 0.001, X ,"(E, 6)",12,11
19, 0.002, O ,"(F, 2)",11,13
20, 0.000, X ,"(F, 1)",15,10
21, 0.002, O ,"(E, 2)",14,12
22, 0.000, X ,"(C, 1)",19,8
23, 0.002, O ,"(G, 3)",18,10
24, 0.000, X ,"(G, 2)",24,5
25, 0.003, O ,"(B, 6)",23,7
26, 0.000, X ,"(C, 6)",25,6
27, 0.002, O ,"(D, 6)",23,9
28, 0.001, X ,"(C, 7)",26,7
29, 0.003, O ,"(H, 1)",23,11
30, 0.000, X ,"(A, 5)",25,10
31, 0.002, O ,"(H, 3)",24,12
32, 0.000, X ,"(G, 1)",27,10
33, 0.002, O ,"(B, 5)",26,12
34, 0.000, X ,"(A, 6)",28,11
35, 0.002, O ,"(B, 1)",26,14
36, 0.001, X ,"(A, 3)",29,12
37, 0.002, O ,"(A, 4)",28,14
38, 0.000, X ,"(A, 2)",30,13
39, 0.002, O ,"(C, 8)",28,16
40, 0.000, X ,"(B, 4)",30,15
41, 0.002, O ,"(E, 7)",28,18
42, 0.000, X ,"(E, 8)",33,14
43, 0.002, O ,"(D, 1)",30,18
44, 0.000, X ,"(D, 7)",32,17
45, 0.001, O ,"(H, 2)",26,24
46, 0.000, X ,"(D, 8)",28,23
47, 0.003, O ,"(H, 6)",24,28
48, 0.000, X ,"(H, 5)",26,27
49, 0.001, O ,"(H, 4)",23,31
50, 0.000, X ,"(G, 7)",32,23
51, 0.001, O ,"(H, 8)",26,30
52, 0.000, X ,"(F, 7)",30,27
53, 0.001, O ,"(F, 8)",24,34
54, 0.000, X ,"(G, 8)",27,32
55, 0.001, O ,"(H, 7)",24,36
56, 0.000, X ,"(B, 8)",29,32
57, 0.001, O ,"(A, 8)",23,39
58, 0.001, O ,"(B, 7)",14,49
59, 0.000, X ,"(A, 7)",16,48
