,Time,Color,Move,Black,White
0, 0.545, X ,"(E, 3)",4,1
1, 0.001, O ,"(F, 5)",3,3
2, 1.146, X ,"(C, 6)",5,2
3, 0.001, O ,"(D, 3)",4,4
4, 4.292, X ,"(D, 2)",6,3
5, 0.001, O ,"(C, 4)",5,5
6, 6.399, X ,"(F, 3)",7,4
7, 0.001, O ,"(E, 6)",6,6
8, 8.026, X ,"(B, 5)",8,5
9, 0.000, O ,"(B, 7)",7,7
10, 11.129, X ,"(D, 7)",9,6
11, 0.001, O ,"(C, 8)",8,8
12, 11.815, X ,"(C, 5)",10,7
13, 0.001, O ,"(C, 3)",9,9
14, 35.461, X ,"(C, 2)",11,8
15, 0.001, O ,"(F, 2)",10,10
16, 47.108, X ,"(F, 1)",12,9
17, 0.001, O ,"(C, 1)",11,11
18, 40.456, X ,"(D, 1)",13,10
19, 0.001, O ,"(B, 6)",12,12
20, 67.373, X ,"(A, 8)",14,11
21, 0.001, O ,"(A, 6)",13,13
22, 47.597, X ,"(E, 2)",15,12
23, 0.001, O ,"(A, 4)",13,15
24, 14.113, X ,"(D, 6)",16,13
25, 0.000, O ,"(G, 1)",13,17
26, 34.507, X ,"(H, 1)",15,16
27, 0.000, O ,"(E, 1)",13,19
28, 28.941, X ,"(B, 4)",15,18
29, 0.000, O ,"(B, 3)",9,25
30, 15.550, X ,"(F, 6)",11,24
31, 0.000, O ,"(F, 4)",9,27
32, 14.513, X ,"(D, 8)",11,26
33, 0.001, O ,"(E, 8)",9,29
34, 10.226, X ,"(A, 3)",11,28
35, 0.000, O ,"(F, 7)",9,31
36, 10.843, X ,"(A, 5)",12,29
37, 0.000, O ,"(C, 7)",11,31
38, 4.050, X ,"(E, 7)",13,30
39, 0.000, O ,"(A, 2)",10,34
40, 5.395, X ,"(A, 7)",15,30
41, 0.000, O ,"(B, 8)",9,37
42, 2.299, X ,"(G, 4)",12,35
43, 0.000, O ,"(G, 6)",11,37
44, 3.517, X ,"(A, 1)",17,32
45, 0.000, O ,"(H, 5)",16,34
46, 2.175, X ,"(F, 8)",27,24
47, 0.000, O ,"(G, 5)",25,27
48, 0.997, X ,"(B, 1)",29,24
49, 0.000, O ,"(G, 3)",28,26
50, 0.759, X ,"(G, 2)",34,21
51, 0.000, O ,"(H, 2)",32,24
52, 0.221, X ,"(B, 2)",41,16
53, 0.000, O ,"(G, 8)",38,20
54, 0.040, X ,"(H, 3)",45,14
55, 0.000, O ,"(H, 4)",43,17
56, 0.004, X ,"(H, 8)",45,16
57, 0.006, X ,"(H, 6)",52,10
58, 0.000, O ,"(G, 7)",50,13
59, 0.000, X ,"(H, 7)",54,10
