,Time,Color,Move,Black,White
0, 0.000, X ,"(D, 6)",4,1
1, 0.674, O ,"(C, 4)",3,3
2, 0.001, X ,"(D, 3)",5,2
3, 1.789, O ,"(C, 2)",4,4
4, 0.001, X ,"(F, 4)",6,3
5, 2.069, O ,"(F, 5)",5,5
6, 0.000, X ,"(B, 4)",7,4
7, 7.227, O ,"(F, 3)",6,6
8, 0.001, X ,"(G, 4)",9,4
9, 9.423, O ,"(H, 3)",8,6
10, 0.001, X ,"(H, 4)",10,5
11, 7.797, O ,"(B, 5)",9,7
12, 0.001, X ,"(F, 6)",11,6
13, 11.576, O ,"(B, 3)",10,8
14, 0.000, X ,"(F, 2)",12,7
15, 3.868, O ,"(H, 5)",11,9
16, 0.001, X ,"(A, 4)",14,7
17, 6.592, O ,"(E, 2)",12,10
18, 0.001, X ,"(D, 2)",15,8
19, 10.085, O ,"(D, 1)",14,10
20, 0.001, X ,"(F, 1)",16,9
21, 6.851, O ,"(C, 6)",14,12
22, 0.000, X ,"(B, 6)",17,10
23, 7.012, O ,"(E, 6)",15,13
24, 0.001, X ,"(B, 2)",18,11
25, 7.348, O ,"(C, 3)",17,13
26, 0.000, X ,"(G, 2)",21,10
27, 17.086, O ,"(A, 1)",20,12
28, 0.000, X ,"(G, 6)",22,11
29, 24.772, O ,"(E, 3)",20,14
30, 0.000, X ,"(D, 7)",22,13
31, 22.897, O ,"(C, 5)",20,16
32, 0.000, X ,"(B, 1)",22,15
33, 9.344, O ,"(A, 2)",21,17
34, 0.000, X ,"(A, 3)",26,13
35, 8.287, O ,"(A, 6)",25,15
36, 0.000, X ,"(A, 5)",30,11
37, 8.935, O ,"(C, 1)",27,15
38, 0.000, X ,"(A, 7)",29,14
39, 4.975, O ,"(G, 5)",26,18
40, 0.000, X ,"(E, 1)",29,16
41, 6.199, O ,"(G, 3)",28,18
42, 0.000, X ,"(H, 2)",31,16
43, 3.478, O ,"(A, 8)",26,22
44, 0.000, X ,"(H, 6)",31,18
45, 1.900, O ,"(H, 1)",30,20
46, 0.000, X ,"(G, 1)",32,19
47, 1.430, O ,"(B, 7)",25,27
48, 0.000, X ,"(C, 7)",27,26
49, 0.671, O ,"(H, 7)",20,34
50, 0.000, X ,"(G, 7)",22,33
51, 0.501, O ,"(H, 8)",19,37
52, 0.000, X ,"(F, 7)",22,35
53, 0.199, O ,"(B, 8)",20,38
54, 0.001, X ,"(C, 8)",22,37
55, 0.050, O ,"(F, 8)",18,42
56, 0.000, X ,"(E, 8)",20,41
57, 0.002, O ,"(D, 8)",16,46
58, 0.000, X ,"(E, 7)",19,44
59, 0.000, O ,"(G, 8)",17,47
