,Time,Color,Move,Black,White
0, 0.007, X ,"(E, 3)",4,1
1, 0.003, O ,"(F, 3)",3,3
2, 0.008, X ,"(G, 3)",5,2
3, 0.004, O ,"(E, 2)",4,4
4, 0.004, X ,"(D, 1)",6,3
5, 0.001, O ,"(G, 2)",5,5
6, 0.004, X ,"(F, 2)",7,4
7, 0.001, O ,"(C, 4)",6,6
8, 0.004, X ,"(C, 3)",8,5
9, 0.001, O ,"(H, 3)",7,7
10, 0.004, X ,"(B, 4)",9,6
11, 0.000, O ,"(A, 4)",6,10
12, 0.004, X ,"(F, 4)",8,9
13, 0.000, O ,"(D, 3)",6,12
14, 0.006, X ,"(D, 2)",8,11
15, 0.000, O ,"(G, 1)",6,14
16, 0.005, X ,"(G, 4)",8,13
17, 0.000, O ,"(C, 1)",7,15
18, 0.004, X ,"(H, 1)",9,14
19, 0.000, O ,"(F, 6)",8,16
20, 0.008, X ,"(E, 1)",10,15
21, 0.000, O ,"(F, 1)",6,20
22, 0.005, X ,"(A, 5)",8,19
23, 0.002, O ,"(H, 5)",6,22
24, 0.005, X ,"(A, 3)",8,21
25, 0.000, O ,"(B, 2)",7,23
26, 0.004, X ,"(H, 4)",9,22
27, 0.000, O ,"(C, 2)",8,24
28, 0.005, X ,"(D, 6)",10,23
29, 0.000, O ,"(C, 7)",7,27
30, 0.004, X ,"(H, 2)",9,26
31, 0.002, O ,"(G, 5)",8,28
32, 0.005, X ,"(F, 5)",10,27
33, 0.000, O ,"(G, 6)",9,29
34, 0.008, X ,"(E, 6)",11,28
35, 0.000, O ,"(E, 7)",10,30
36, 0.004, X ,"(H, 6)",12,29
37, 0.006, X ,"(D, 7)",14,28
38, 0.000, O ,"(D, 8)",13,30
39, 0.008, X ,"(C, 8)",15,29
40, 0.000, O ,"(F, 7)",14,31
41, 0.008, X ,"(C, 5)",17,29
42, 0.001, O ,"(B, 8)",16,31
43, 0.004, X ,"(A, 1)",20,28
44, 0.000, O ,"(B, 3)",19,30
45, 0.004, X ,"(B, 1)",28,22
46, 0.000, O ,"(B, 6)",26,25
47, 0.004, X ,"(C, 6)",34,18
48, 0.000, O ,"(B, 7)",31,22
49, 0.007, X ,"(A, 8)",38,16
50, 0.000, O ,"(A, 6)",37,18
51, 0.000, X ,"(E, 8)",43,13
52, 0.000, O ,"(A, 2)",38,19
53, 0.000, X ,"(A, 7)",47,11
54, 0.000, O ,"(G, 7)",44,15
55, 0.001, X ,"(H, 8)",49,11
56, 0.000, O ,"(B, 5)",42,19
57, 0.000, X ,"(H, 7)",45,17
58, 0.000, O ,"(G, 8)",41,22
59, 0.001, X ,"(F, 8)",45,19
