,Time,Color,Move,Black,White
0, 0.002, X ,"(E, 3)",4,1
1, 0.002, O ,"(D, 3)",3,3
2, 0.001, X ,"(C, 4)",5,2
3, 0.001, O ,"(B, 3)",4,4
4, 0.001, X ,"(C, 2)",6,3
5, 0.002, O ,"(D, 1)",5,5
6, 0.001, X ,"(C, 6)",7,4
7, 0.002, O ,"(E, 2)",6,6
8, 0.001, X ,"(E, 1)",8,5
9, 0.002, O ,"(F, 5)",7,7
10, 0.001, X ,"(B, 5)",10,5
11, 0.002, O ,"(F, 1)",9,7
12, 0.001, X ,"(F, 3)",11,6
13, 0.002, O ,"(G, 4)",9,9
14, 0.000, X ,"(G, 2)",11,8
15, 0.002, O ,"(C, 5)",9,11
16, 0.001, X ,"(D, 6)",11,10
17, 0.002, O ,"(A, 5)",10,12
18, 0.001, X ,"(A, 4)",12,11
19, 0.002, O ,"(A, 3)",11,13
20, 0.001, X ,"(A, 2)",13,12
21, 0.002, O ,"(A, 1)",12,14
22, 0.001, X ,"(B, 4)",14,13
23, 0.002, O ,"(C, 7)",13,15
24, 0.001, X ,"(G, 6)",15,14
25, 0.003, O ,"(G, 5)",14,16
26, 0.001, X ,"(F, 6)",16,15
27, 0.003, O ,"(B, 6)",15,17
28, 0.001, X ,"(B, 7)",18,15
29, 0.002, O ,"(E, 7)",17,17
30, 0.001, X ,"(B, 8)",20,15
31, 0.003, O ,"(H, 6)",19,17
32, 0.000, X ,"(F, 8)",21,16
33, 0.002, O ,"(D, 7)",19,19
34, 0.000, X ,"(A, 6)",21,18
35, 0.002, O ,"(H, 1)",17,23
36, 0.000, X ,"(G, 7)",19,22
37, 0.001, O ,"(A, 8)",18,24
38, 0.000, X ,"(B, 1)",20,23
39, 0.002, O ,"(C, 1)",19,25
40, 0.001, X ,"(C, 8)",21,24
41, 0.002, O ,"(D, 2)",19,27
42, 0.000, X ,"(D, 8)",21,26
43, 0.002, O ,"(H, 8)",18,30
44, 0.000, X ,"(E, 6)",22,27
45, 0.002, O ,"(E, 8)",13,37
46, 0.000, X ,"(F, 4)",17,34
47, 0.004, O ,"(C, 3)",10,42
48, 0.001, X ,"(H, 5)",14,39
49, 0.002, O ,"(G, 3)",10,44
50, 0.000, X ,"(H, 7)",13,42
51, 0.000, O ,"(H, 4)",9,47
52, 0.000, X ,"(F, 2)",15,42
53, 0.000, O ,"(A, 7)",13,45
54, 0.000, X ,"(F, 7)",16,43
55, 0.000, O ,"(G, 1)",11,49
56, 0.000, X ,"(H, 2)",13,48
57, 0.000, O ,"(G, 8)",9,53
58, 0.000, X ,"(H, 3)",11,52
59, 0.000, X ,"(B, 2)",22,42
