,Time,Color,Move,Black,White
0, 0.001, X ,"(D, 6)",4,1
1, 0.058, O ,"(C, 4)",3,3
2, 0.000, X ,"(F, 3)",5,2
3, 0.136, O ,"(F, 4)",4,4
4, 0.000, X ,"(G, 3)",6,3
5, 0.228, O ,"(G, 4)",5,5
6, 0.001, X ,"(E, 3)",7,4
7, 0.849, O ,"(D, 2)",6,6
8, 0.001, X ,"(G, 5)",8,5
9, 0.899, O ,"(F, 2)",7,7
10, 0.000, X ,"(D, 3)",11,4
11, 1.307, O ,"(E, 6)",10,6
12, 0.001, X ,"(C, 6)",12,5
13, 1.146, O ,"(H, 4)",10,8
14, 0.000, X ,"(F, 6)",12,7
15, 1.599, O ,"(G, 6)",11,9
16, 0.000, X ,"(B, 3)",13,8
17, 1.260, O ,"(E, 2)",12,10
18, 0.001, X ,"(C, 1)",14,9
19, 1.571, O ,"(C, 3)",12,12
20, 0.001, X ,"(G, 2)",16,9
21, 2.834, O ,"(F, 5)",15,11
22, 0.001, X ,"(B, 4)",17,10
23, 2.184, O ,"(H, 1)",15,13
24, 0.000, X ,"(H, 5)",20,9
25, 2.224, O ,"(D, 1)",19,11
26, 0.000, X ,"(H, 3)",22,9
27, 3.307, O ,"(G, 1)",21,11
28, 0.000, X ,"(F, 7)",23,10
29, 2.001, O ,"(F, 1)",22,12
30, 0.000, X ,"(C, 2)",25,10
31, 0.925, O ,"(H, 2)",24,12
32, 0.001, X ,"(E, 1)",31,6
33, 0.186, O ,"(C, 5)",28,10
34, 0.001, X ,"(B, 5)",30,9
35, 0.403, O ,"(A, 3)",27,13
36, 0.000, X ,"(A, 4)",29,12
37, 0.673, O ,"(A, 5)",27,15
38, 0.000, X ,"(B, 2)",30,13
39, 0.321, O ,"(B, 6)",27,17
40, 0.000, X ,"(B, 7)",31,14
41, 0.332, O ,"(A, 1)",29,17
42, 0.000, X ,"(B, 1)",31,16
43, 0.221, O ,"(D, 7)",27,21
44, 0.001, X ,"(E, 7)",30,19
45, 0.579, O ,"(A, 2)",24,26
46, 0.000, X ,"(C, 8)",26,25
47, 0.220, O ,"(H, 6)",18,34
48, 0.001, X ,"(G, 7)",22,31
49, 0.312, O ,"(A, 8)",21,33
50, 0.000, X ,"(A, 6)",23,32
51, 0.168, O ,"(H, 7)",20,36
52, 0.000, X ,"(C, 7)",23,34
53, 0.046, O ,"(B, 8)",18,40
54, 0.000, X ,"(A, 7)",22,37
55, 0.020, O ,"(D, 8)",15,45
56, 0.000, X ,"(F, 8)",18,43
57, 0.001, O ,"(H, 8)",17,45
58, 0.000, X ,"(E, 8)",19,44
59, 0.000, O ,"(G, 8)",16,48
