,Time,Color,Move,Black,White
0, 0.003, X ,"(E, 3)",4,1
1, 0.001, O ,"(F, 5)",3,3
2, 0.003, X ,"(C, 6)",5,2
3, 0.000, O ,"(E, 2)",3,5
4, 0.004, X ,"(F, 2)",5,4
5, 0.000, O ,"(C, 3)",4,6
6, 0.003, X ,"(E, 1)",6,5
7, 0.000, O ,"(D, 6)",5,7
8, 0.004, X ,"(C, 5)",7,6
9, 0.000, O ,"(B, 5)",6,8
10, 0.007, X ,"(A, 4)",8,7
11, 0.000, O ,"(D, 3)",7,9
12, 0.005, X ,"(B, 3)",10,7
13, 0.001, O ,"(B, 6)",9,9
14, 0.003, X ,"(E, 6)",12,7
15, 0.000, O ,"(F, 7)",11,9
16, 0.009, X ,"(C, 4)",13,8
17, 0.000, O ,"(B, 4)",12,10
18, 0.003, X ,"(G, 5)",14,9
19, 0.000, O ,"(C, 2)",12,12
20, 0.001, X ,"(D, 1)",14,11
21, 0.000, O ,"(G, 1)",11,15
22, 0.008, X ,"(F, 3)",13,14
23, 0.000, O ,"(A, 2)",12,16
24, 0.003, X ,"(F, 1)",14,15
25, 0.000, O ,"(G, 3)",11,19
26, 0.006, X ,"(H, 1)",13,18
27, 0.000, O ,"(F, 4)",11,21
28, 0.002, X ,"(H, 4)",13,20
29, 0.001, O ,"(G, 6)",12,22
30, 0.005, X ,"(D, 2)",15,20
31, 0.000, O ,"(C, 1)",14,22
32, 0.003, X ,"(G, 4)",16,21
33, 0.000, O ,"(H, 2)",14,24
34, 0.006, X ,"(G, 2)",16,23
35, 0.000, O ,"(H, 5)",15,25
36, 0.006, X ,"(H, 3)",17,24
37, 0.006, X ,"(A, 5)",20,22
38, 0.000, O ,"(B, 2)",19,24
39, 0.002, X ,"(A, 3)",23,21
40, 0.000, O ,"(A, 6)",20,25
41, 0.002, X ,"(A, 1)",22,24
42, 0.000, O ,"(B, 1)",19,28
43, 0.002, X ,"(H, 6)",23,25
44, 0.002, X ,"(E, 8)",26,23
45, 0.000, O ,"(G, 8)",25,25
46, 0.003, X ,"(C, 7)",31,20
47, 0.000, O ,"(D, 8)",30,22
48, 0.006, X ,"(F, 6)",33,20
49, 0.000, O ,"(E, 7)",29,25
50, 0.002, X ,"(D, 7)",34,21
51, 0.001, O ,"(F, 8)",33,23
52, 0.001, X ,"(C, 8)",35,22
53, 0.001, O ,"(G, 7)",34,24
54, 0.001, X ,"(H, 8)",42,17
55, 0.000, O ,"(B, 7)",38,22
56, 0.001, X ,"(A, 8)",43,18
57, 0.001, O ,"(H, 7)",38,24
58, 0.001, X ,"(A, 7)",46,17
59, 0.000, O ,"(B, 8)",44,20
