,Time,Color,Move,Black,White
0, 0.140, X ,"(E, 3)",4,1
1, 0.002, O ,"(F, 5)",3,3
2, 0.216, X ,"(C, 6)",5,2
3, 0.000, O ,"(C, 5)",4,4
4, 0.460, X ,"(C, 4)",6,3
5, 0.001, O ,"(B, 7)",5,5
6, 0.478, X ,"(C, 7)",7,4
7, 0.001, O ,"(F, 3)",6,6
8, 0.883, X ,"(G, 3)",8,5
9, 0.001, O ,"(D, 7)",7,7
10, 1.059, X ,"(A, 8)",9,6
11, 0.001, O ,"(B, 4)",7,9
12, 0.860, X ,"(A, 3)",9,8
13, 0.002, O ,"(A, 4)",8,10
14, 1.237, X ,"(C, 3)",10,9
15, 0.000, O ,"(B, 6)",9,11
16, 2.712, X ,"(B, 5)",11,10
17, 0.000, O ,"(E, 2)",10,12
18, 3.939, X ,"(D, 1)",12,11
19, 0.000, O ,"(C, 2)",10,14
20, 2.649, X ,"(A, 5)",12,13
21, 0.000, O ,"(A, 6)",11,15
22, 2.753, X ,"(D, 3)",13,14
23, 0.000, O ,"(C, 8)",12,16
24, 3.514, X ,"(A, 7)",14,15
25, 0.001, O ,"(D, 2)",13,17
26, 2.392, X ,"(B, 8)",15,16
27, 0.001, O ,"(G, 2)",14,18
28, 2.165, X ,"(G, 4)",16,17
29, 0.000, O ,"(E, 1)",14,20
30, 1.317, X ,"(H, 1)",16,19
31, 0.000, O ,"(H, 3)",13,23
32, 1.068, X ,"(E, 7)",16,21
33, 0.001, O ,"(E, 6)",15,23
34, 0.911, X ,"(D, 8)",17,22
35, 0.000, O ,"(F, 7)",16,24
36, 0.736, X ,"(E, 8)",18,23
37, 0.000, O ,"(C, 1)",17,25
38, 0.306, X ,"(B, 3)",20,23
39, 0.000, O ,"(F, 1)",19,25
40, 0.155, X ,"(D, 6)",21,24
41, 0.000, O ,"(A, 2)",20,26
42, 0.071, X ,"(G, 7)",23,24
43, 0.000, O ,"(G, 8)",22,26
44, 0.154, X ,"(A, 1)",24,25
45, 0.000, O ,"(G, 6)",23,27
46, 0.027, X ,"(F, 2)",26,25
47, 0.001, O ,"(F, 4)",25,27
48, 0.090, X ,"(B, 2)",31,22
49, 0.000, O ,"(G, 1)",30,24
50, 0.067, X ,"(F, 6)",33,22
51, 0.000, O ,"(B, 1)",32,24
52, 0.066, X ,"(H, 2)",37,20
53, 0.000, O ,"(H, 4)",35,23
54, 0.023, X ,"(H, 8)",37,22
55, 0.000, O ,"(H, 7)",36,24
56, 0.005, X ,"(F, 8)",39,22
57, 0.000, O ,"(G, 5)",38,24
58, 0.001, X ,"(H, 5)",46,17
59, 0.000, O ,"(H, 6)",45,19
