,Time,Color,Move,Black,White
0, 0.026, X ,"(E, 3)",4,1
1, 0.000, O ,"(F, 3)",3,3
2, 0.032, X ,"(F, 4)",5,2
3, 0.001, O ,"(D, 3)",3,5
4, 0.157, X ,"(C, 2)",5,4
5, 0.001, O ,"(C, 3)",4,6
6, 0.169, X ,"(D, 2)",6,5
7, 0.001, O ,"(F, 6)",5,7
8, 0.204, X ,"(F, 2)",7,6
9, 0.000, O ,"(F, 5)",6,8
10, 0.180, X ,"(B, 4)",8,7
11, 0.000, O ,"(G, 1)",6,10
12, 0.144, X ,"(F, 1)",8,9
13, 0.000, O ,"(C, 1)",7,11
14, 0.216, X ,"(H, 1)",9,10
15, 0.001, O ,"(A, 5)",7,13
16, 0.121, X ,"(D, 6)",9,12
17, 0.001, O ,"(B, 2)",8,14
18, 0.163, X ,"(A, 1)",12,11
19, 0.001, O ,"(E, 6)",11,13
20, 0.198, X ,"(D, 1)",14,11
21, 0.001, O ,"(B, 3)",12,14
22, 0.195, X ,"(B, 1)",14,13
23, 0.000, O ,"(C, 7)",13,15
24, 0.209, X ,"(A, 4)",16,13
25, 0.001, O ,"(G, 4)",15,15
26, 0.226, X ,"(B, 5)",17,14
27, 0.001, O ,"(A, 3)",15,17
28, 0.167, X ,"(C, 4)",17,16
29, 0.000, O ,"(E, 2)",16,18
30, 0.187, X ,"(A, 2)",18,17
31, 0.001, O ,"(A, 6)",16,20
32, 0.151, X ,"(C, 5)",18,19
33, 0.001, O ,"(E, 1)",15,23
34, 0.126, X ,"(B, 6)",18,21
35, 0.001, O ,"(G, 3)",17,23
36, 0.122, X ,"(D, 8)",19,22
37, 0.000, O ,"(B, 8)",18,24
38, 0.117, X ,"(D, 7)",21,22
39, 0.000, O ,"(E, 7)",17,27
40, 0.092, X ,"(C, 6)",19,26
41, 0.000, O ,"(A, 7)",16,30
42, 0.095, X ,"(C, 8)",18,29
43, 0.001, O ,"(E, 8)",16,32
44, 0.082, X ,"(G, 2)",22,27
45, 0.000, O ,"(B, 7)",21,29
46, 0.032, X ,"(H, 5)",23,28
47, 0.000, O ,"(G, 5)",22,30
48, 0.023, X ,"(H, 3)",24,29
49, 0.000, O ,"(H, 2)",23,31
50, 0.016, X ,"(H, 6)",27,28
51, 0.000, O ,"(G, 6)",26,30
52, 0.013, X ,"(H, 4)",29,28
53, 0.000, O ,"(H, 7)",25,33
54, 0.004, X ,"(F, 7)",29,30
55, 0.000, O ,"(G, 7)",27,33
56, 0.004, X ,"(H, 8)",39,22
57, 0.000, O ,"(G, 8)",38,24
58, 0.001, X ,"(F, 8)",42,21
59, 0.001, X ,"(A, 8)",53,11
