,Time,Color,Move,Black,White
0, 0.002, X ,"(E, 3)",4,1
1, 0.001, O ,"(D, 3)",3,3
2, 0.003, X ,"(C, 2)",5,2
3, 0.001, O ,"(F, 4)",4,4
4, 0.002, X ,"(C, 3)",6,3
5, 0.000, O ,"(F, 5)",5,5
6, 0.002, X ,"(G, 5)",7,4
7, 0.002, O ,"(G, 3)",6,6
8, 0.003, X ,"(D, 6)",8,5
9, 0.000, O ,"(B, 1)",6,8
10, 0.002, X ,"(C, 1)",8,7
11, 0.002, O ,"(D, 2)",7,9
12, 0.002, X ,"(A, 1)",9,8
13, 0.001, O ,"(C, 4)",8,10
14, 0.002, X ,"(E, 1)",10,9
15, 0.002, O ,"(B, 2)",9,11
16, 0.003, X ,"(A, 2)",11,10
17, 0.000, O ,"(C, 7)",10,12
18, 0.002, X ,"(B, 3)",12,11
19, 0.000, O ,"(B, 5)",11,13
20, 0.002, X ,"(B, 4)",13,12
21, 0.001, O ,"(E, 6)",12,14
22, 0.004, X ,"(B, 6)",14,13
23, 0.000, O ,"(H, 6)",13,15
24, 0.003, X ,"(C, 5)",15,14
25, 0.001, O ,"(A, 3)",11,19
26, 0.003, X ,"(E, 2)",13,18
27, 0.000, O ,"(D, 1)",10,22
28, 0.004, X ,"(C, 6)",12,21
29, 0.001, O ,"(B, 7)",9,25
30, 0.003, X ,"(A, 6)",11,24
31, 0.000, O ,"(F, 3)",10,26
32, 0.003, X ,"(D, 7)",12,25
33, 0.001, O ,"(C, 8)",11,27
34, 0.003, X ,"(A, 8)",13,26
35, 0.001, O ,"(F, 1)",12,28
36, 0.002, X ,"(A, 7)",14,27
37, 0.000, O ,"(A, 4)",12,30
38, 0.006, X ,"(D, 8)",14,29
39, 0.000, O ,"(B, 8)",11,33
40, 0.002, X ,"(F, 7)",14,31
41, 0.001, O ,"(E, 7)",13,33
42, 0.001, X ,"(F, 8)",16,31
43, 0.000, O ,"(G, 7)",14,34
44, 0.002, X ,"(G, 4)",18,31
45, 0.000, O ,"(H, 5)",17,33
46, 0.001, X ,"(F, 2)",23,28
47, 0.001, O ,"(G, 2)",20,32
48, 0.004, X ,"(H, 1)",27,26
49, 0.001, O ,"(G, 1)",22,32
50, 0.002, X ,"(A, 5)",31,24
51, 0.001, O ,"(E, 8)",30,26
52, 0.002, X ,"(F, 6)",36,21
53, 0.001, O ,"(G, 8)",31,27
54, 0.002, X ,"(H, 8)",39,20
55, 0.000, O ,"(G, 6)",36,24
56, 0.002, X ,"(H, 3)",42,19
57, 0.000, O ,"(H, 4)",39,23
58, 0.000, X ,"(H, 2)",44,19
59, 0.001, O ,"(H, 7)",43,21
